bach_deg_num,black_pop,high_school_num,median_HH_income,median_age,mortgage_cost,total_pop,unemp_rate,white_pop,year,district_num,state_name
84721.0,63521.0,142226.0,23207.0,36.5,779,735759.0,7.9,628993.0,2012,6,Kentucky
92768.0,102982.0,152448.0,25547.0,38.1,877,766284.0,8.4,608985.0,2012,1,Louisiana
66405.0,476743.0,159365.0,20298.0,35.2,802,771285.0,11.5,248309.0,2012,2,Louisiana
64809.0,185943.0,182954.0,22058.0,35.5,634,762579.0,8.7,540355.0,2012,3,Louisiana
58352.0,260853.0,175713.0,21948.0,36.3,637,763545.0,8.0,467675.0,2012,4,Louisiana
54603.0,269915.0,188601.0,19593.0,36.5,556,758851.0,10.5,471738.0,2012,5,Louisiana
96286.0,186803.0,170884.0,27353.0,34.8,853,779349.0,6.2,554444.0,2012,6,Louisiana
106882.0,8560.0,142504.0,26741.0,43.3,1009,666642.0,6.6,631679.0,2012,1,Maine
64567.0,5054.0,186763.0,21868.0,43.7,726,662550.0,8.7,632649.0,2012,2,Maine
87606.0,85030.0,165675.0,30597.0,42.3,1148,728148.0,8.2,603580.0,2012,1,Maryland
83471.0,236005.0,150005.0,31216.0,36.3,1203,732150.0,9.5,419782.0,2012,2,Maryland
123005.0,157503.0,108504.0,38756.0,37.4,1444,724325.0,6.7,473183.0,2012,3,Maryland
90231.0,386856.0,129689.0,35488.0,35.7,1492,733160.0,9.0,231641.0,2012,4,Maryland
90422.0,271986.0,131552.0,40604.0,37.8,1687,736564.0,7.1,391763.0,2012,5,Maryland
104973.0,89960.0,129717.0,34054.0,38.5,1399,743616.0,7.2,527449.0,2012,6,Maryland
93140.0,406648.0,125520.0,27394.0,37.5,1101,738549.0,12.4,259947.0,2012,7,Maryland
123082.0,86948.0,94391.0,40990.0,39.6,1702,748051.0,6.4,510345.0,2012,8,Maryland
85418.0,44785.0,153677.0,25724.0,41.3,950,723665.0,10.0,602686.0,2012,1,Massachusetts
99405.0,33556.0,134809.0,28111.0,38.1,1143,745433.0,8.6,635587.0,2012,2,Massachusetts
100310.0,29423.0,131742.0,30802.0,39.8,1245,735424.0,9.2,569930.0,2012,3,Massachusetts
120379.0,20306.0,105708.0,36256.0,40.3,1577,733708.0,8.1,643772.0,2012,4,Massachusetts
139938.0,37495.0,111155.0,37220.0,38.8,1537,743098.0,6.9,591804.0,2012,5,Massachusetts
124336.0,22164.0,139688.0,35133.0,42.3,1459,745067.0,6.9,642015.0,2012,6,Massachusetts
98914.0,196421.0,119014.0,23689.0,31.3,1319,745166.0,9.7,385974.0,2012,7,Massachusetts
138409.0,70723.0,137929.0,35579.0,39.5,1488,743817.0,8.3,586824.0,2012,8,Massachusetts
104604.0,18654.0,148200.0,28547.0,44.5,1199,730766.0,8.7,665304.0,2012,9,Massachusetts
72121.0,11655.0,182750.0,21523.0,45.6,662,705862.0,10.1,652080.0,2012,1,Michigan
72444.0,42326.0,152809.0,22867.0,37.1,785,709805.0,9.6,618573.0,2012,2,Michigan
87893.0,62809.0,136547.0,24963.0,36.2,831,715155.0,9.8,606698.0,2012,3,Michigan
57961.0,12263.0,167079.0,21558.0,40.6,708,703135.0,11.2,662240.0,2012,4,Michigan
53441.0,124572.0,168717.0,21896.0,40.5,706,697597.0,14.5,541363.0,2012,5,Michigan
72244.0,60336.0,147435.0,22085.0,38.9,788,708661.0,9.3,603221.0,2012,6,Michigan
68502.0,29169.0,162246.0,25020.0,41.3,842,702643.0,9.8,645176.0,2012,7,Michigan
105168.0,43603.0,105098.0,27765.0,38.0,1045,708716.0,9.2,613176.0,2012,8,Michigan
84674.0,78860.0,144369.0,26972.0,41.4,891,712307.0,11.0,581254.0,2012,9,Michigan
65499.0,21928.0,163626.0,26484.0,41.5,922,702490.0,9.6,651214.0,2012,10,Michigan
131510.0,36678.0,102741.0,34494.0,40.6,1167,716311.0,7.4,596561.0,2012,11,Michigan
76812.0,78922.0,122010.0,25759.0,35.8,920,707109.0,10.2,563767.0,2012,12,Michigan
39629.0,391579.0,148179.0,17326.0,36.0,733,695949.0,20.2,262732.0,2012,13,Michigan
74212.0,393660.0,120589.0,21411.0,38.7,870,697620.0,18.6,242371.0,2012,14,Michigan
79918.0,17617.0,140921.0,26967.0,37.7,777,667630.0,4.6,616511.0,2012,1,Minnesota
117822.0,26071.0,106757.0,35317.0,37.1,1231,673690.0,5.8,583025.0,2012,2,Minnesota
147323.0,45514.0,86907.0,37649.0,39.7,1298,677779.0,5.0,561044.0,2012,3,Minnesota
114157.0,63764.0,96865.0,30691.0,35.7,1034,678318.0,8.0,504028.0,2012,4,Minnesota
127028.0,110076.0,88515.0,28384.0,33.2,1021,683365.0,7.7,477221.0,2012,5,Minnesota
85038.0,14611.0,126215.0,32549.0,36.0,1208,676155.0,5.9,622669.0,2012,6,Minnesota
69278.0,3843.0,150635.0,25707.0,41.0,698,660525.0,5.3,613086.0,2012,7,Minnesota
67062.0,5669.0,155326.0,24149.0,42.6,787,661677.0,7.7,619110.0,2012,8,Minnesota
62718.0,204573.0,151425.0,20993.0,36.7,655,750432.0,10.4,522345.0,2012,1,Mississippi
51939.0,472761.0,131694.0,17228.0,34.9,581,726870.0,15.1,238973.0,2012,2,Mississippi
74700.0,268563.0,147452.0,21193.0,37.0,651,752313.0,10.1,460216.0,2012,3,Mississippi
59962.0,177723.0,153571.0,20863.0,36.1,694,755311.0,10.2,547202.0,2012,4,Mississippi
80447.0,363394.0,123538.0,22530.0,35.0,830,739775.0,13.8,325286.0,2012,1,Missouri
150230.0,28859.0,108019.0,34062.0,42.2,1141,758082.0,5.3,678780.0,2012,2,Missouri
78210.0,25592.0,171933.0,26607.0,38.4,829,754587.0,7.5,702520.0,2012,3,Missouri
71570.0,28687.0,168957.0,21697.0,36.5,716,755257.0,8.5,677718.0,2012,4,Missouri
80195.0,165672.0,165979.0,24297.0,36.8,818,753184.0,9.7,520341.0,2012,5,Missouri
86762.0,30625.0,170961.0,26037.0,38.4,774,755177.0,6.7,685684.0,2012,6,Missouri
75827.0,13098.0,164180.0,20870.0,37.5,682,756482.0,8.8,699583.0,2012,7,Missouri
47147.0,35704.0,199210.0,19084.0,40.6,561,749444.0,8.8,692087.0,2012,8,Missouri
138862.0,3605.0,204215.0,23536.0,40.2,734,1005141.0,7.2,896467.0,2012,1,Montana
74980.0,14268.0,107780.0,26459.0,35.2,820,620321.0,5.6,563064.0,2012,1,Nebraska
100959.0,65289.0,88372.0,30004.0,33.8,959,627439.0,6.2,500089.0,2012,2,Nebraska
57115.0,5926.0,138198.0,24186.0,40.9,633,607765.0,4.2,571799.0,2012,3,Nebraska
41040.0,66026.0,144413.0,21885.0,36.3,864,671913.0,15.8,410479.0,2012,1,Nevada
71351.0,12318.0,117219.0,25963.0,38.7,967,687019.0,11.0,571775.0,2012,2,Nevada
102489.0,52694.0,132671.0,32413.0,37.3,1228,709730.0,9.9,495013.0,2012,3,Nevada
57966.0,96658.0,135232.0,26292.0,35.0,1081,690269.0,12.7,444936.0,2012,4,Nevada
97680.0,10021.0,135755.0,30471.0,42.1,1256,660114.0,6.8,619211.0,2012,1,New Hampshire
104124.0,6494.0,134935.0,30869.0,41.8,1233,660604.0,6.2,622694.0,2012,2,New Hampshire
97434.0,129162.0,159371.0,30218.0,38.4,1297,730393.0,11.5,497654.0,2012,1,New Jersey
79148.0,94667.0,176179.0,26476.0,41.5,1223,734730.0,12.8,543406.0,2012,2,New Jersey
109775.0,76867.0,174361.0,33539.0,42.7,1482,741972.0,10.2,603920.0,2012,3,New Jersey
115947.0,45516.0,143028.0,33855.0,41.2,1618,731763.0,8.6,630991.0,2012,4,New Jersey
145243.0,36369.0,126580.0,38988.0,42.8,1875,742297.0,7.4,584716.0,2012,5,New Jersey
113695.0,73662.0,136805.0,32250.0,37.0,1506,740331.0,9.4,491296.0,2012,6,New Jersey
145395.0,29984.0,118909.0,42286.0,41.8,1906,744206.0,7.2,598904.0,2012,7,New Jersey
94328.0,82650.0,144930.0,26766.0,33.6,1269,757415.0,11.3,425471.0,2012,8,New Jersey
104963.0,85444.0,156136.0,30163.0,36.9,1401,746408.0,9.5,480663.0,2012,9,New Jersey
79437.0,389589.0,151607.0,25615.0,36.3,1213,720703.0,17.3,211527.0,2012,10,New Jersey
155214.0,30196.0,122152.0,43591.0,43.2,1914,730671.0,6.9,608365.0,2012,11,New Jersey
119030.0,133582.0,127516.0,32829.0,38.7,1562,743701.0,9.4,434762.0,2012,12,New Jersey
78655.0,19020.0,116616.0,25512.0,37.2,856,693772.0,8.9,478973.0,2012,1,New Mexico
54479.0,11649.0,124562.0,20130.0,35.5,625,697941.0,12.1,560674.0,2012,2,New Mexico
69418.0,12174.0,119149.0,23466.0,37.6,781,693825.0,9.9,460206.0,2012,3,New Mexico
90506.0,34795.0,148535.0,36176.0,41.1,1905,723680.0,7.3,639937.0,2012,1,New York
81947.0,69356.0,158571.0,34515.0,39.3,1989,723128.0,6.9,557512.0,2012,2,New York
135755.0,23719.0,105778.0,40716.0,43.8,2144,714718.0,6.7,553180.0,2012,3,New York
105723.0,103842.0,133870.0,35747.0,40.9,1982,724357.0,7.6,494665.0,2012,4,New York
78638.0,379011.0,142978.0,26227.0,36.3,1466,756219.0,12.6,137813.0,2012,5,New York
117177.0,27506.0,131818.0,29439.0,40.3,1325,724352.0,8.4,356557.0,2012,6,New York
85667.0,81691.0,109287.0,21291.0,32.4,1220,751575.0,11.5,373501.0,2012,7,New York
82529.0,410833.0,141605.0,25430.0,35.7,1175,722663.0,13.7,213991.0,2012,8,New York
98802.0,388858.0,140353.0,27139.0,35.5,1182,730215.0,10.4,237698.0,2012,9,New York
151645.0,30086.0,80214.0,41550.0,36.2,1662,723234.0,6.7,521013.0,2012,10,New York
96574.0,55361.0,146050.0,31172.0,38.5,1341,729998.0,8.4,522029.0,2012,11,New York
216471.0,33222.0,56255.0,57481.0,36.0,1832,705637.0,6.0,538578.0,2012,12,New York
83704.0,230221.0,115232.0,19298.0,34.4,1044,757166.0,14.1,198271.0,2012,13,New York
81688.0,75094.0,140919.0,24203.0,35.5,1319,725501.0,10.1,335671.0,2012,14,New York
36738.0,231983.0,111106.0,15281.0,30.0,946,724874.0,17.4,108969.0,2012,15,New York
100711.0,241239.0,118152.0,31921.0,39.4,1382,728126.0,11.1,346471.0,2012,16,New York
113261.0,79911.0,106663.0,35093.0,38.8,1898,732626.0,7.9,515449.0,2012,17,New York
91487.0,62749.0,126096.0,32363.0,39.4,1637,717264.0,9.0,570230.0,2012,18,New York
71528.0,34264.0,160838.0,26667.0,43.6,1009,712305.0,9.8,636541.0,2012,19,New York
93865.0,65141.0,131990.0,30415.0,38.9,987,723814.0,8.0,590036.0,2012,20,New York
62188.0,22724.0,178732.0,25946.0,39.8,813,720703.0,10.1,665300.0,2012,21,New York
66587.0,25719.0,163594.0,24254.0,40.8,743,713911.0,8.7,646056.0,2012,22,New York
57224.0,19400.0,160345.0,23325.0,39.8,718,717153.0,7.2,659543.0,2012,23,New York
78232.0,58951.0,148719.0,26754.0,40.1,841,712871.0,8.2,608489.0,2012,24,New York
93058.0,113508.0,123448.0,27045.0,38.2,903,722261.0,8.9,545767.0,2012,25,New York
77693.0,128978.0,137353.0,24723.0,38.7,742,712523.0,8.7,520746.0,2012,26,New York
81976.0,18448.0,161475.0,29427.0,43.3,895,719387.0,6.8,673383.0,2012,27,New York
56547.0,391891.0,145024.0,18972.0,36.9,717,733833.0,15.2,287191.0,2012,1,North Carolina
88915.0,124491.0,134093.0,26193.0,35.9,878,766976.0,10.3,559500.0,2012,2,North Carolina
70153.0,138287.0,135688.0,23099.0,35.1,867,747569.0,12.2,560438.0,2012,3,North Carolina
110600.0,248964.0,94141.0,26728.0,32.0,944,759828.0,9.1,416932.0,2012,4,North Carolina
85532.0,91217.0,140647.0,22545.0,40.4,721,741095.0,9.7,611032.0,2012,5,North Carolina
94203.0,115805.0,150346.0,25317.0,41.6,800,741006.0,9.3,577450.0,2012,6,North Carolina
81449.0,130413.0,143625.0,24064.0,40.7,807,748939.0,10.3,555199.0,2012,7,North Carolina
54883.0,138263.0,160582.0,21510.0,38.4,702,741884.0,13.4,514537.0,2012,8,North Carolina
162014.0,97711.0,95494.0,33901.0,37.5,1197,760982.0,7.2,599847.0,2012,9,North Carolina
75614.0,86720.0,149351.0,21777.0,41.1,736,741547.0,11.4,609331.0,2012,10,North Carolina
72174.0,25588.0,162050.0,21227.0,44.0,625,735269.0,10.1,666388.0,2012,11,North Carolina
84483.0,390853.0,134165.0,20771.0,31.4,801,775088.0,15.1,291592.0,2012,12,North Carolina
133489.0,127705.0,115498.0,30939.0,39.0,1037,758057.0,7.8,568004.0,2012,13,North Carolina
89629.0,10202.0,128310.0,29326.0,36.2,668,699628.0,3.3,626192.0,2012,1,North Dakota
92567.0,157983.0,141890.0,25998.0,36.4,912,731181.0,9.0,529661.0,2012,1,Ohio
83999.0,62407.0,162877.0,25325.0,39.8,855,713709.0,9.5,625643.0,2012,2,Ohio
80773.0,239618.0,139527.0,23667.0,32.5,843,733584.0,10.2,423442.0,2012,3,Ohio
47357.0,37407.0,205066.0,23830.0,40.4,725,718059.0,7.7,654687.0,2012,4,Ohio
71463.0,21976.0,183074.0,25883.0,39.4,785,726090.0,7.9,670994.0,2012,5,Ohio
51895.0,16361.0,222912.0,21588.0,42.7,599,716828.0,9.0,684594.0,2012,6,Ohio
60272.0,28226.0,200706.0,23812.0,40.9,729,726927.0,7.6,677351.0,2012,7,Ohio
72693.0,42755.0,179864.0,24825.0,39.0,816,724285.0,9.0,645416.0,2012,8,Ohio
64926.0,117955.0,158385.0,21800.0,38.1,715,709603.0,12.7,535269.0,2012,9,Ohio
76077.0,123659.0,140397.0,24252.0,39.1,824,721777.0,10.1,558739.0,2012,10,Ohio
68444.0,377534.0,132730.0,20236.0,38.1,742,698259.0,16.4,282526.0,2012,11,Ohio
117415.0,30920.0,136453.0,31067.0,38.5,1036,738859.0,6.0,657548.0,2012,12,Ohio
66341.0,80728.0,204029.0,21935.0,40.6,702,716143.0,10.9,603418.0,2012,13,Ohio
99145.0,31665.0,156854.0,28945.0,43.3,973,720576.0,6.8,658312.0,2012,14,Ohio
87839.0,26636.0,159733.0,26387.0,37.2,897,726053.0,7.3,662311.0,2012,15,Ohio
99541.0,17280.0,162900.0,30026.0,42.9,883,722292.0,6.0,677111.0,2012,16,Ohio
96537.0,65388.0,138310.0,25892.0,36.2,832,764074.0,7.3,559721.0,2012,1,Oklahoma
56671.0,26725.0,182139.0,20046.0,39.4,553,748575.0,8.9,505388.0,2012,2,Oklahoma
69914.0,26565.0,173222.0,23488.0,36.9,624,759066.0,5.5,607446.0,2012,3,Oklahoma
75425.0,52173.0,159597.0,24562.0,35.1,758,771753.0,6.1,599414.0,2012,4,Oklahoma
95383.0,101969.0,133007.0,23931.0,34.6,790,771352.0,6.4,533643.0,2012,5,Oklahoma
126434.0,12165.0,115055.0,29603.0,36.9,1209,789881.0,8.9,633927.0,2012,1,Oregon
73739.0,4251.0,157072.0,21839.0,41.6,842,774864.0,11.8,698808.0,2012,2,Oregon
123011.0,41809.0,112971.0,26694.0,36.8,1122,788710.0,10.3,633015.0,2012,3,Oregon
78158.0,5731.0,152676.0,20104.0,40.9,860,769897.0,12.2,691917.0,2012,4,Oregon
95788.0,5763.0,132405.0,25351.0,39.3,1015,776001.0,12.4,663924.0,2012,5,Oregon
63116.0,250882.0,162903.0,21149.0,33.6,890,710941.0,15.4,343674.0,2012,1,Pennsylvania
76860.0,420062.0,125395.0,21075.0,33.4,872,712760.0,15.3,218076.0,2012,2,Pennsylvania
73447.0,33321.0,203055.0,22778.0,41.9,693,703111.0,7.8,645988.0,2012,3,Pennsylvania
74805.0,55518.0,190121.0,27738.0,40.5,983,712526.0,8.0,610748.0,2012,4,Pennsylvania
62371.0,16330.0,208360.0,22000.0,40.3,673,704058.0,7.6,660711.0,2012,5,Pennsylvania
124346.0,29658.0,147457.0,32994.0,40.6,1322,720487.0,7.3,635727.0,2012,6,Pennsylvania
116984.0,40684.0,143255.0,34644.0,41.6,1385,717111.0,7.0,632427.0,2012,7,Pennsylvania
112720.0,27588.0,157907.0,33712.0,42.4,1408,710932.0,7.7,633462.0,2012,8,Pennsylvania
53452.0,22629.0,234482.0,22401.0,41.8,638,708137.0,7.8,668506.0,2012,9,Pennsylvania
61212.0,20597.0,214635.0,23403.0,42.6,777,707613.0,9.3,663499.0,2012,10,Pennsylvania
67819.0,36430.0,201835.0,25515.0,42.8,797,702158.0,7.7,629296.0,2012,11,Pennsylvania
93736.0,22576.0,182152.0,27452.0,44.5,762,700573.0,7.0,653910.0,2012,12,Pennsylvania
95201.0,131854.0,162233.0,27552.0,38.2,1078,715961.0,10.7,468902.0,2012,13,Pennsylvania
86720.0,151295.0,164192.0,24050.0,38.8,740,711042.0,8.6,515339.0,2012,14,Pennsylvania
78740.0,34395.0,172114.0,26463.0,40.3,1005,707651.0,7.9,603189.0,2012,15,Pennsylvania
73529.0,46190.0,169881.0,25858.0,37.4,970,707348.0,9.0,588276.0,2012,16,Pennsylvania
59816.0,43991.0,204041.0,23493.0,42.2,826,707168.0,10.3,624722.0,2012,17,Pennsylvania
109431.0,16003.0,176859.0,28754.0,44.6,812,703959.0,6.0,660367.0,2012,18,Pennsylvania
65231.0,46389.0,97426.0,25678.0,38.2,1039,533705.0,9.7,420815.0,2012,1,Rhode Island
67672.0,21451.0,101113.0,28156.0,41.1,1217,516587.0,9.0,437082.0,2012,2,Rhode Island
108695.0,138872.0,112522.0,28057.0,37.7,1108,699487.0,9.0,512860.0,2012,1,South Carolina
90556.0,153422.0,120873.0,27494.0,38.2,850,670436.0,9.5,474303.0,2012,2,South Carolina
54333.0,124697.0,143812.0,20657.0,40.0,648,665638.0,12.4,514886.0,2012,3,South Carolina
80351.0,129874.0,124543.0,22509.0,37.8,768,673673.0,9.5,501041.0,2012,4,South Carolina
59271.0,179706.0,142939.0,22095.0,38.6,727,675124.0,12.5,462522.0,2012,5,South Carolina
52211.0,379007.0,141946.0,18675.0,34.9,696,667790.0,14.8,257991.0,2012,6,South Carolina
58619.0,201509.0,151163.0,20449.0,40.7,682,671575.0,11.5,442241.0,2012,7,South Carolina
98719.0,13055.0,178006.0,25866.0,36.7,712,833354.0,4.7,711562.0,2012,1,South Dakota
57633.0,15856.0,187419.0,19956.0,42.2,587,711525.0,9.0,673368.0,2012,1,Tennessee
88289.0,47349.0,143827.0,23569.0,39.7,768,714622.0,7.9,637964.0,2012,2,Tennessee
65857.0,79314.0,166614.0,21402.0,40.8,678,711391.0,10.0,606426.0,2012,3,Tennessee
67496.0,58520.0,174837.0,22515.0,37.4,754,720979.0,9.5,626013.0,2012,4,Tennessee
107062.0,184214.0,128155.0,25765.0,34.3,890,725673.0,8.8,470600.0,2012,5,Tennessee
65393.0,33206.0,188662.0,22989.0,40.6,735,725397.0,8.6,666946.0,2012,6,Tennessee
82329.0,72099.0,158891.0,24587.0,37.0,782,723286.0,9.0,610247.0,2012,7,Tennessee
81583.0,132339.0,152514.0,25457.0,39.6,812,705353.0,9.1,542072.0,2012,8,Tennessee
64644.0,468862.0,132723.0,20786.0,32.7,869,718017.0,13.6,202928.0,2012,9,Tennessee
56714.0,128770.0,137750.0,21465.0,36.5,676,710704.0,8.2,545549.0,2012,1,Texas
117213.0,80030.0,97539.0,33725.0,34.0,1164,744871.0,5.3,542361.0,2012,2,Texas
158408.0,68638.0,67230.0,40000.0,35.6,1389,747284.0,4.6,541741.0,2012,3,Texas
57717.0,74387.0,151685.0,22788.0,38.9,708,705523.0,8.9,580698.0,2012,4,Texas
52362.0,104443.0,140859.0,23066.0,34.5,789,711115.0,7.3,536795.0,2012,5,Texas
93638.0,137435.0,108666.0,28672.0,34.3,1032,720861.0,8.3,507973.0,2012,6,Texas
137963.0,85529.0,80205.0,36011.0,35.0,1191,717354.0,6.6,496838.0,2012,7,Texas
92474.0,64601.0,128180.0,30117.0,36.4,995,743782.0,7.3,620887.0,2012,8,Texas
74214.0,273161.0,119172.0,21668.0,31.8,901,738924.0,12.0,286906.0,2012,9,Texas
110194.0,70262.0,105302.0,30789.0,35.7,1091,708122.0,7.0,557935.0,2012,10,Texas
59585.0,28251.0,141206.0,23903.0,36.4,697,718201.0,4.6,636755.0,2012,11,Texas
84733.0,65918.0,120489.0,30134.0,35.0,998,728142.0,6.3,588954.0,2012,12,Texas
61194.0,35019.0,137337.0,24013.0,35.5,684,703835.0,5.1,609728.0,2012,13,Texas
72128.0,143814.0,136497.0,25821.0,37.2,833,705051.0,8.8,504723.0,2012,14,Texas
51514.0,13594.0,107569.0,18163.0,30.0,655,719557.0,10.2,647606.0,2012,15,Texas
66957.0,27945.0,105420.0,20280.0,31.7,793,722987.0,10.5,599618.0,2012,16,Texas
84374.0,91939.0,109365.0,22428.0,31.8,844,715138.0,7.7,540760.0,2012,17,Texas
54662.0,292325.0,129114.0,20553.0,31.3,840,732701.0,11.6,332340.0,2012,18,Texas
60478.0,43600.0,123594.0,21675.0,33.0,694,707772.0,7.0,580703.0,2012,19,Texas
63786.0,33609.0,113771.0,22508.0,32.3,853,722751.0,9.1,549757.0,2012,20,Texas
140127.0,21066.0,95295.0,31395.0,37.1,1083,733779.0,6.2,638513.0,2012,21,Texas
125709.0,93247.0,82698.0,36986.0,34.7,1366,750796.0,5.1,473969.0,2012,22,Texas
60126.0,22628.0,106860.0,21121.0,33.0,728,717598.0,7.8,603487.0,2012,23,Texas
136919.0,82139.0,92433.0,34792.0,35.0,1050,732439.0,6.5,499834.0,2012,24,Texas
100288.0,58657.0,109427.0,28221.0,35.2,1025,730018.0,7.6,610172.0,2012,25,Texas
127479.0,52012.0,89663.0,35646.0,34.1,1323,750127.0,6.7,609347.0,2012,26,Texas
55803.0,40979.0,138097.0,22864.0,37.1,772,709879.0,6.2,595358.0,2012,27,Texas
48854.0,33382.0,107526.0,19858.0,30.0,752,732432.0,7.8,631313.0,2012,28,Texas
24271.0,72477.0,109529.0,19519.0,29.4,742,695573.0,10.9,489327.0,2012,29,Texas
58318.0,328307.0,126836.0,22216.0,32.3,906,727909.0,10.8,309730.0,2012,30,Texas
103274.0,82902.0,115266.0,30915.0,33.7,1077,739975.0,7.5,577541.0,2012,31,Texas
128078.0,88770.0,89756.0,30912.0,35.4,1128,733807.0,6.9,474508.0,2012,32,Texas
28421.0,105661.0,114259.0,18606.0,30.5,724,703750.0,11.4,478503.0,2012,33,Texas
41930.0,11402.0,110629.0,16687.0,32.0,574,716416.0,11.7,637682.0,2012,34,Texas
57566.0,72119.0,122679.0,20286.0,30.4,862,745662.0,9.7,535012.0,2012,35,Texas
55823.0,70407.0,152594.0,26329.0,37.1,777,714368.0,10.9,573247.0,2012,36,Texas
76379.0,6685.0,108829.0,26329.0,29.8,966,711806.0,5.2,634744.0,2012,1,Utah
83251.0,11041.0,97872.0,23729.0,31.6,946,703528.0,8.2,606691.0,2012,2,Utah
96947.0,3202.0,70861.0,22656.0,28.0,1070,711258.0,6.6,648930.0,2012,3,Utah
77370.0,10869.0,100901.0,26395.0,29.9,1145,728695.0,7.2,624543.0,2012,4,Utah
95120.0,6411.0,132522.0,26323.0,42.4,1031,626011.0,6.4,595252.0,2012,1,Vermont
103349.0,129427.0,128133.0,33878.0,37.7,1373,747797.0,5.9,551535.0,2012,1,Virginia
91243.0,156026.0,120216.0,30119.0,35.0,1237,721969.0,7.8,481541.0,2012,2,Virginia
68215.0,431782.0,139515.0,22335.0,32.9,957,751694.0,12.3,269464.0,2012,3,Virginia
80440.0,238869.0,143931.0,29226.0,38.5,1162,741349.0,8.9,456092.0,2012,4,Virginia
70757.0,147324.0,160201.0,23653.0,41.7,763,726296.0,6.9,542575.0,2012,5,Virginia
81075.0,76674.0,165064.0,23155.0,39.2,808,737755.0,6.5,621653.0,2012,6,Virginia
121152.0,101657.0,125371.0,34165.0,39.5,1220,738355.0,7.0,570670.0,2012,7,Virginia
166926.0,99989.0,71919.0,49108.0,35.4,1764,767596.0,4.4,490792.0,2012,8,Virginia
53002.0,38936.0,168147.0,19779.0,41.5,566,723791.0,8.5,661164.0,2012,9,Virginia
147528.0,53172.0,84368.0,45395.0,37.5,1934,758321.0,4.4,554932.0,2012,10,Virginia
148639.0,102402.0,85426.0,44008.0,35.6,1831,770944.0,5.5,460649.0,2012,11,Virginia
118226.0,8742.0,98173.0,35796.0,38.2,1536,691738.0,7.0,563619.0,2012,1,Washington
91719.0,17528.0,112816.0,28978.0,37.9,1159,689226.0,9.1,556946.0,2012,2,Washington
70412.0,10854.0,129743.0,25624.0,39.5,1018,686267.0,10.9,598005.0,2012,3,Washington
49278.0,6914.0,110991.0,22510.0,33.0,820,695040.0,9.9,529559.0,2012,4,Washington
77651.0,11061.0,114253.0,23346.0,37.5,822,678303.0,9.4,601888.0,2012,5,Washington
82420.0,24058.0,130375.0,26764.0,41.3,1043,687387.0,11.3,560609.0,2012,6,Washington
172381.0,31424.0,67860.0,36166.0,38.0,1295,696589.0,6.4,532925.0,2012,7,Washington
96476.0,15261.0,116937.0,33377.0,37.6,1404,690250.0,7.7,557335.0,2012,8,Washington
114582.0,79551.0,97303.0,30344.0,36.8,1288,693597.0,7.1,379166.0,2012,9,Washington
71486.0,43238.0,122776.0,30015.0,35.6,1151,688615.0,9.8,522860.0,2012,10,Washington
52542.0,14732.0,172602.0,20901.0,40.5,539,614520.0,8.3,583257.0,2012,1,West Virginia
54737.0,22522.0,176070.0,24285.0,41.9,643,627517.0,8.0,579627.0,2012,2,West Virginia
39978.0,24052.0,177560.0,19748.0,42.0,463,613376.0,7.8,575264.0,2012,3,West Virginia
81799.0,36386.0,147459.0,28833.0,39.6,1010,713436.0,8.5,632783.0,2012,1,Wisconsin
108965.0,32365.0,123099.0,29281.0,36.4,1023,729417.0,5.8,637092.0,2012,2,Wisconsin
71722.0,8221.0,169314.0,23622.0,38.2,771,712440.0,6.4,671642.0,2012,3,Wisconsin
72218.0,245910.0,127129.0,22070.0,31.8,842,715059.0,11.9,375427.0,2012,4,Wisconsin
115809.0,12457.0,139131.0,31189.0,41.0,1058,716218.0,5.5,663357.0,2012,5,Wisconsin
85259.0,10624.0,177406.0,26817.0,41.4,835,709482.0,6.7,661696.0,2012,6,Wisconsin
69698.0,4709.0,185345.0,25223.0,43.0,772,711054.0,7.9,668736.0,2012,7,Wisconsin
82532.0,8645.0,179128.0,27251.0,39.9,829,719292.0,6.1,656833.0,2012,8,Wisconsin
64409.0,5720.0,115631.0,26778.0,36.9,787,576412.0,5.6,523798.0,2012,1,Wyoming
,304289.0,,,37.8,355,3667084.0,17.3,2536665.0,2012,1,Puerto Rico
72934.0,194215.0,151709.0,22002.0,38.5,752,695176.0,11.3,470677.0,2013,1,Alabama
57610.0,216113.0,151310.0,22185.0,37.9,672,690074.0,9.5,445267.0,2013,2,Alabama
55675.0,178428.0,149501.0,22077.0,37.4,664,697761.0,10.0,485491.0,2013,3,Alabama
46061.0,49936.0,157292.0,20421.0,40.3,585,685175.0,9.5,607896.0,2013,4,Alabama
90232.0,121651.0,128814.0,25516.0,38.7,728,701220.0,9.1,540055.0,2013,5,Alabama
101090.0,104159.0,123833.0,30209.0,38.7,931,697436.0,5.7,555776.0,2013,6,Alabama
52414.0,419600.0,138675.0,17908.0,35.7,671,666880.0,12.7,225316.0,2013,7,Alabama
84038.0,25077.0,129029.0,31103.0,33.1,1201,735132.0,8.7,487762.0,2013,1,Alaska
64852.0,15508.0,123666.0,23103.0,36.5,801,723969.0,12.0,479847.0,2013,1,Arizona
91298.0,29446.0,103862.0,24514.0,40.2,836,717970.0,9.2,572388.0,2013,2,Arizona
41668.0,34069.0,123551.0,20501.0,31.7,825,722963.0,12.3,549555.0,2013,3,Arizona
