year,dist_id,dem_vote_share,congress,icpsr,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2,age,dem_incumbent,dem_prior_vote_share,president,house,senate,median_HH_income,median_age,mortgage_cost,unemp_rate,bachelor_deg_perc,black_perc,HS_diploma_perc,white_perc,redistricted
2018,VA_2,0.5110197434778303,115.0,21748.0,0.455,0.02,0.455,0.019,39.0,0,0.3853959956762338,0,0.554022989,0.469387755,32650.0,36.1,1310.0,4.4,0.14317598858551558,0.19573871835191245,0.15203758796192654,0.6692213498329094,0.0
2006,VA_3,1.0,109.0,39307.0,-0.451,0.01,-0.5,-0.141,59.0,1,0.6942330561448292,0,0.464367816,0.484848485,22008.0,35.1,829.0,8.3,0.07511405366789076,0.5611487460363217,0.1930154661787008,0.38218945442239965,0.0
2008,VA_3,1.0,110.0,39307.0,-0.451,0.01,-0.45,0.055999999999999994,61.0,1,1.0,0,0.535632184,0.5,23113.0,33.9,919.0,8.5,0.0835874123893172,0.5591115855576744,0.18490345492848761,0.38173881020928163,0.0
2010,VA_3,0.7203324398802312,111.0,39307.0,-0.451,0.01,-0.426,-0.193,63.0,1,1.0,1,0.590804598,0.581632653,22269.0,32.8,976.0,13.0,0.08859851863171057,0.5434235446754052,0.18691218022089756,0.390943406206701,0.0
2012,VA_3,0.8147581177506051,112.0,39307.0,-0.451,0.01,-0.39799999999999996,-0.045,65.0,1,0.7203324398802312,1,0.443678161,0.5204081629999999,22335.0,32.9,957.0,12.3,0.09074836303070133,0.5744119282580412,0.18560078968303592,0.3584756563175973,1.0
2014,VA_3,1.0,113.0,39307.0,-0.451,0.01,-0.413,-0.036000000000000004,67.0,1,0.8147581177506051,1,0.462068966,0.540816327,23349.0,32.9,976.0,10.2,0.08871751307441132,0.5714154875361703,0.19028511508136664,0.34959515782208184,0.0
2016,VA_3,0.6685481955934357,114.0,39307.0,-0.451,0.01,-0.456,-0.004,69.0,1,1.0,1,0.43218390799999995,0.44897959200000004,27487.0,34.4,1096.0,6.5,0.10420620994657515,0.45850542974610675,0.18684360410136247,0.4512066929213752,1.0
2018,VA_3,1.0,115.0,39307.0,-0.451,0.01,-0.38299999999999995,-0.243,71.0,1,0.6685481955934357,0,0.554022989,0.469387755,27567.0,35.0,1120.0,7.0,0.1102927660034602,0.4632555687716263,0.18444798875432525,0.44845777465397924,0.0
2006,VA_4,0.0,109.0,20143.0,0.40700000000000003,0.218,0.38,0.21100000000000002,54.0,0,0.3549956338361787,0,0.464367816,0.484848485,26040.0,36.4,972.0,4.7,0.09413362745490511,0.3362883532551003,0.20640597887680714,0.6165205951820567,0.0
2008,VA_4,0.40417399944929305,110.0,20143.0,0.40700000000000003,0.218,0.40700000000000003,0.179,56.0,0,0.0,0,0.535632184,0.5,27688.0,37.0,1082.0,6.2,0.10025244067505737,0.3283624848798554,0.19521110074652687,0.6232129165478738,0.0
2010,VA_4,0.37532393398566355,111.0,20143.0,0.40700000000000003,0.218,0.40700000000000003,0.016,58.0,0,0.40417399944929305,1,0.590804598,0.581632653,28317.0,38.5,1128.0,8.0,0.09994921606487481,0.3470539287872555,0.20121559857376198,0.6041908136015189,0.0
2012,VA_4,0.4297503161822354,112.0,20143.0,0.40700000000000003,0.218,0.382,0.182,60.0,0,0.37532393398566355,1,0.443678161,0.5204081629999999,29226.0,38.5,1162.0,8.9,0.10850490120037931,0.3222085684340304,0.19414742584127045,0.615219012907551,1.0
2014,VA_4,0.3841207630362228,113.0,20143.0,0.40700000000000003,0.218,0.353,0.41100000000000003,62.0,0,0.4297503161822354,1,0.462068966,0.540816327,30014.0,38.3,1142.0,7.7,0.10772501392280341,0.31698474917534164,0.204252880949321,0.6122177954847278,0.0
2016,VA_4,0.5786501747781662,114.0,20143.0,0.40700000000000003,0.218,0.506,0.19,64.0,0,0.3841207630362228,1,0.43218390799999995,0.44897959200000004,27592.0,37.5,1053.0,6.8,0.12968712588365056,0.411349716930895,0.1879639042733164,0.5217669478386133,1.0
2018,VA_4,0.6360115431348724,115.0,21736.0,-0.395,-0.136,-0.395,-0.136,57.0,1,0.5786501747781662,0,0.554022989,0.469387755,28639.0,37.5,1075.0,6.5,0.12214551385608739,0.4101236042539244,0.19361082214123868,0.5194384239388832,0.0
2006,VA_5,0.4031477919753204,109.0,89767.0,0.439,0.633,0.37799999999999995,0.606,60.0,0,0.36294279338525426,0,0.464367816,0.484848485,21275.0,39.6,647.0,6.1,0.08372688910534247,0.23059482749535937,0.23094409726560913,0.7319474951185033,0.0
2008,VA_5,0.5011470748801646,110.0,89767.0,0.439,0.633,0.46399999999999997,0.382,62.0,0,0.4031477919753204,0,0.535632184,0.5,22567.0,39.4,688.0,5.8,0.0876821012930225,0.2275719577156853,0.20874687262864483,0.731610305111233,0.0
2010,VA_5,0.4804495006996289,111.0,20951.0,-0.122,0.026000000000000002,-0.122,0.028999999999999998,36.0,1,0.5011470748801646,1,0.590804598,0.581632653,21351.0,41.5,740.0,10.6,0.09425230513523558,0.2201356598787957,0.22022052045871532,0.7394926507811562,0.0
2012,VA_5,0.43601394412415295,112.0,21186.0,0.568,0.0,0.569,-0.03,43.0,0,0.4804495006996289,1,0.443678161,0.5204081629999999,23653.0,41.7,763.0,6.9,0.09742171235969907,0.2028429180389263,0.22057260400718165,0.7470439049643671,1.0
2014,VA_5,0.3707149235433893,113.0,21186.0,0.568,0.0,0.562,-0.062,45.0,0,0.43601394412415295,1,0.462068966,0.540816327,24542.0,42.8,800.0,5.6,0.10291683144014291,0.20044863840290184,0.21469870317592352,0.7445720207819126,0.0
2016,VA_5,0.4165690808964973,114.0,21186.0,0.568,0.0,0.57,-0.113,47.0,0,0.3707149235433893,1,0.43218390799999995,0.44897959200000004,26608.0,42.7,811.0,5.2,0.10984414658762912,0.1975575982959229,0.20700973097671585,0.7453229013925879,1.0
2018,VA_5,0.46670865633074937,115.0,21721.0,0.9420000000000001,-0.337,0.991,-0.136,46.0,0,0.4165690808964973,0,0.554022989,0.469387755,27458.0,42.6,821.0,4.4,0.12325737486658671,0.183875147167237,0.20889632824620666,0.7608188550113882,0.0
2006,VA_6,0.0,109.0,39308.0,0.496,-0.003,0.434,0.386,54.0,0,0.0,0,0.464367816,0.484848485,21858.0,38.8,673.0,4.2,0.1002363324518345,0.1078501738086817,0.22432344841160026,0.8571542731482235,0.0
2008,VA_6,0.3728746694835956,110.0,39308.0,0.496,-0.003,0.46299999999999997,0.126,56.0,0,0.0,0,0.535632184,0.5,23774.0,38.9,764.0,4.3,0.10575576110393042,0.11036962112773162,0.22026643870606988,0.8525350613839531,0.0
2010,VA_6,0.0,111.0,39308.0,0.496,-0.003,0.557,-0.34700000000000003,58.0,0,0.3728746694835956,1,0.590804598,0.581632653,22932.0,40.0,796.0,8.2,0.11065735683730124,0.11899627163140553,0.22069591493712185,0.8394550039860834,0.0
2012,VA_6,0.3463479226673514,112.0,39308.0,0.496,-0.003,0.56,-0.21600000000000003,60.0,0,0.0,1,0.443678161,0.5204081629999999,23155.0,39.2,808.0,6.5,0.10989420607112117,0.1039288110551606,0.22373823288218989,0.8426279727009645,1.0
2014,VA_6,0.0,113.0,39308.0,0.496,-0.003,0.508,0.113,62.0,0,0.3463479226673514,1,0.462068966,0.540816327,24484.0,39.8,840.0,5.5,0.11228540765344198,0.11043910621860584,0.21601056866888096,0.8371931930698044,0.0
2016,VA_6,0.33221676277466305,114.0,39308.0,0.496,-0.003,0.565,0.139,64.0,0,0.0,1,0.43218390799999995,0.44897959200000004,25753.0,40.3,807.0,5.1,0.10711139431337507,0.11436837873033243,0.21454337829978845,0.8325117670982263,1.0
2018,VA_6,0.4004601598449988,115.0,39308.0,0.496,-0.003,0.593,-0.065,66.0,0,0.33221676277466305,0,0.554022989,0.469387755,26947.0,39.5,847.0,4.2,0.11323749971770664,0.11424977051210009,0.2186969869666814,0.8228087724821757,0.0
2006,VA_7,0.35014608275905873,109.0,20144.0,0.518,0.191,0.46799999999999997,0.17800000000000002,43.0,0,0.0,0,0.464367816,0.484848485,30691.0,37.7,1057.0,4.6,0.15611356275163846,0.16338008715409424,0.17978328878944205,0.7750554208879773,0.0
2008,VA_7,0.3716440560306091,110.0,20144.0,0.518,0.191,0.594,-0.036000000000000004,45.0,0,0.35014608275905873,0,0.535632184,0.5,33628.0,38.2,1185.0,4.3,0.1599035436744829,0.16669146147832978,0.17116669957614397,0.7732586603768992,0.0
2010,VA_7,0.365504418684724,111.0,20144.0,0.518,0.191,0.547,-0.08,47.0,0,0.3716440560306091,1,0.590804598,0.581632653,31697.0,39.3,1193.0,8.2,0.16327130703544887,0.1810709030206174,0.16552213378903674,0.7456170192566338,0.0
2012,VA_7,0.4147351015105185,112.0,20144.0,0.518,0.191,0.48200000000000004,0.278,49.0,0,0.365504418684724,1,0.443678161,0.5204081629999999,34165.0,39.5,1220.0,7.0,0.16408367248816627,0.13768038409708067,0.16979772602609855,0.7728937976989388,1.0
2014,VA_7,0.37788518113810204,113.0,20144.0,0.518,0.191,0.42700000000000005,0.299,51.0,0,0.4147351015105185,1,0.462068966,0.540816327,35508.0,40.0,1211.0,5.2,0.1675881012214365,0.14903733141124292,0.164177689465516,0.7544958084143404,0.0
2016,VA_7,0.42345908158301077,114.0,21553.0,0.8240000000000001,-0.309,0.846,-0.302,52.0,0,0.37788518113810204,1,0.43218390799999995,0.44897959200000004,35828.0,39.9,1228.0,5.0,0.16479895378845427,0.17185752847998823,0.16648331310640482,0.7164627422556228,1.0
2018,VA_7,0.5070909031508856,115.0,21553.0,0.8240000000000001,-0.309,0.79,-0.295,54.0,0,0.42345908158301077,0,0.554022989,0.469387755,37123.0,39.7,1229.0,4.4,0.1703654294986356,0.1853347239027749,0.1692769376420735,0.6984738331620435,0.0
2006,VA_8,0.6846819564775077,109.0,29149.0,-0.302,-0.203,-0.33799999999999997,-0.336,61.0,1,0.6181721462024248,0,0.464367816,0.484848485,46566.0,37.8,1539.0,2.8,0.22732456300405066,0.13292796409152283,0.10166161855757885,0.6757274142733763,0.0
2008,VA_8,0.6959374053949459,110.0,29149.0,-0.302,-0.203,-0.414,-0.455,63.0,1,0.6846819564775077,0,0.535632184,0.5,49306.0,38.5,1686.0,3.5,0.21289927489283147,0.13557965676485642,0.0896783908596854,0.6698129395093175,0.0
2010,VA_8,0.6206591344128735,111.0,29149.0,-0.302,-0.203,-0.43,-0.045,65.0,1,0.6959374053949459,1,0.590804598,0.581632653,48135.0,35.3,1683.0,5.4,0.2134047236156438,0.13897476948280232,0.09271094525297105,0.6474758742755838,0.0
2012,VA_8,0.6787416558702879,112.0,29149.0,-0.302,-0.203,-0.35600000000000004,-0.2,67.0,1,0.6206591344128735,1,0.443678161,0.5204081629999999,49108.0,35.4,1764.0,4.4,0.21746595865533433,0.13026253393712317,0.09369381810223086,0.6393884282877972,1.0
2014,VA_8,0.6675038559339698,113.0,29149.0,-0.302,-0.203,-0.326,-0.198,69.0,1,0.6787416558702879,1,0.462068966,0.540816327,51373.0,35.4,1839.0,4.2,0.22030320451124905,0.13589168868247498,0.08759341915730591,0.6462971455885488,0.0
2016,VA_8,0.7148533503361929,114.0,21554.0,-0.39299999999999996,-0.025,-0.363,-0.147,66.0,1,0.6675038559339698,1,0.43218390799999995,0.44897959200000004,51747.0,36.1,1863.0,3.5,0.21156869230307543,0.14097045125715285,0.08678945547001005,0.6290527520211882,1.0
2018,VA_8,0.7634192432954043,115.0,21554.0,-0.39299999999999996,-0.025,-0.423,0.147,68.0,1,0.7148533503361929,0,0.554022989,0.469387755,53745.0,36.1,1915.0,3.5,0.21983286115799597,0.14929597846331566,0.09328488078352414,0.6271623696839731,0.0
2006,VA_9,0.6780932564473884,109.0,15010.0,-0.265,0.18899999999999997,-0.21899999999999997,0.177,60.0,1,0.6036863578205345,0,0.464367816,0.484848485,17139.0,39.7,446.0,6.6,0.06305572289393509,0.04129002423828706,0.24010846672779979,0.9331614685161795,0.0
2008,VA_9,1.0,110.0,15010.0,-0.265,0.18899999999999997,-0.314,0.40299999999999997,62.0,1,0.6780932564473884,0,0.535632184,0.5,18459.0,39.8,492.0,5.8,0.07053025231779582,0.03728416323590114,0.2130331471469893,0.9358205932506033,0.0
2010,VA_9,0.4753848598940094,111.0,15010.0,-0.265,0.18899999999999997,-0.247,0.535,64.0,1,1.0,1,0.590804598,0.581632653,18136.0,40.4,552.0,9.9,0.07116065191190131,0.040689988715137834,0.226233082302726,0.9335160406255038,0.0
2012,VA_9,0.386349001931745,112.0,21191.0,0.546,-0.45899999999999996,0.512,-0.349,54.0,0,0.4753848598940094,1,0.443678161,0.5204081629999999,19779.0,41.5,566.0,8.5,0.07322832143533146,0.05379453461012917,0.2323143006751949,0.913473640871467,1.0
2014,VA_9,0.0,113.0,21191.0,0.546,-0.45899999999999996,0.53,-0.505,56.0,0,0.386349001931745,1,0.462068966,0.540816327,20210.0,42.0,593.0,7.9,0.08586024473594096,0.05694478416134961,0.23026004067284914,0.9110368781142334,0.0
2016,VA_9,0.29222685931862397,114.0,21191.0,0.546,-0.45899999999999996,0.565,-0.516,58.0,0,0.0,1,0.43218390799999995,0.44897959200000004,21034.0,43.0,588.0,6.6,0.087513366109769,0.05406980362426663,0.23759851317940855,0.9075503668961772,1.0
2018,VA_9,0.3474321222003196,115.0,21191.0,0.546,-0.45899999999999996,0.63,-0.537,60.0,0,0.29222685931862397,0,0.554022989,0.469387755,22316.0,42.9,575.0,4.9,0.08165871683374194,0.0530084087923513,0.23703240581379828,0.9077589901019312,0.0
2006,VT_1,0.5443703813298655,109.0,29147.0,-0.521,-0.361,-0.449,-0.113,65.0,0,0.2259809285602626,0,0.464367816,0.484848485,23806.0,40.6,908.0,4.8,0.13458394506882426,0.008281669733358123,0.22164966629695404,0.9625281291472461,0.0
2008,VT_1,1.0,110.0,20750.0,-0.408,-0.349,-0.452,-0.18100000000000002,61.0,1,0.5443703813298655,0,0.535632184,0.5,25462.0,41.5,1024.0,4.9,0.1375102612390748,0.007484668501617654,0.22851417258196918,0.9589550437008064,0.0
2010,VT_1,0.6684027099635865,111.0,20750.0,-0.408,-0.349,-0.46399999999999997,-0.303,63.0,1,1.0,1,0.590804598,0.581632653,25102.0,41.5,995.0,8.1,0.1400057511662087,0.010486293053869257,0.21683334398364112,0.9542542654482714,0.0
2012,VT_1,0.7554057137063044,112.0,20750.0,-0.408,-0.349,-0.37,-0.247,65.0,1,0.6684027099635865,1,0.443678161,0.5204081629999999,26323.0,42.4,1031.0,6.4,0.15194621180777973,0.010241034103234608,0.2116927657820709,0.9508650806455478,0.0
2014,VT_1,0.6748458537813011,113.0,20750.0,-0.408,-0.349,-0.414,-0.348,67.0,1,0.7554057137063044,1,0.462068966,0.540816327,26799.0,42.8,1058.0,5.5,0.14599034093992294,0.009837813336908398,0.21442730328363355,0.9446040455693132,0.0
2016,VT_1,1.0,114.0,20750.0,-0.408,-0.349,-0.405,-0.506,69.0,1,0.6748458537813011,1,0.43218390799999995,0.44897959200000004,29787.0,43.1,1065.0,3.9,0.1486901891468698,0.01263700900104708,0.20616112226502337,0.943619375146095,0.0
2018,VT_1,0.7274548013424272,115.0,20750.0,-0.408,-0.349,-0.396,-0.5870000000000001,71.0,1,1.0,0,0.554022989,0.469387755,29800.0,42.6,1088.0,3.8,0.15837872420256646,0.0132444596949926,0.2043206442002575,0.9416474119588171,0.0
2006,WA_1,0.6771680230803887,109.0,29937.0,-0.33,-0.19399999999999998,-0.36,-0.431,55.0,1,0.6339732460376867,0,0.464367816,0.484848485,33698.0,37.5,1319.0,4.8,0.17876663473023563,0.02682660206222117,0.13517410982474357,0.8136361526026784,0.0
2008,WA_1,0.677583908179236,110.0,29937.0,-0.33,-0.19399999999999998,-0.414,-0.273,57.0,1,0.6771680230803887,0,0.535632184,0.5,38240.0,38.6,1527.0,4.3,0.18458180583451791,0.025772765727242904,0.12118652846759016,0.7876944503594059,0.0
2010,WA_1,0.5766670340939077,111.0,29937.0,-0.33,-0.19399999999999998,-0.35600000000000004,-0.13699999999999998,59.0,1,0.677583908179236,1,0.590804598,0.581632653,35952.0,38.4,1489.0,10.0,0.1860245174543466,0.023015460135793083,0.12886203262768953,0.7887083650139395,0.0
2012,WA_1,0.5393617539882759,112.0,29937.0,-0.33,-0.19399999999999998,-0.29100000000000004,-0.18899999999999997,61.0,1,0.5766670340939077,1,0.443678161,0.5204081629999999,35796.0,38.2,1536.0,7.0,0.1709115300879813,0.012637732783221393,0.14192223067115006,0.8147868123480277,1.0
2014,WA_1,0.5503659471848,113.0,31101.0,-0.27899999999999997,-0.231,-0.254,-0.218,52.0,1,0.5393617539882759,1,0.462068966,0.540816327,37102.0,37.8,1518.0,6.0,0.17924891960880238,0.010716303218815839,0.1308916889426534,0.8146507073881517,0.0
2016,WA_1,0.5541502813410495,114.0,31101.0,-0.27899999999999997,-0.231,-0.309,-0.187,54.0,1,0.5503659471848,1,0.43218390799999995,0.44897959200000004,40721.0,38.5,1641.0,5.0,0.19178512739297893,0.01328729023544027,0.13830947410346692,0.7854498211065788,0.0
2018,WA_1,0.585986165435318,115.0,31101.0,-0.27899999999999997,-0.231,-0.29600000000000004,-0.313,56.0,1,0.5541502813410495,0,0.554022989,0.469387755,42201.0,38.3,1693.0,3.6,0.19146882400640114,0.013983685700016648,0.13369080159169142,0.7725086861027726,0.0
2014,WA_10,0.5470158464284928,113.0,21369.0,-0.313,-0.12,-0.32299999999999995,-0.139,62.0,1,0.585582058566826,1,0.462068966,0.540816327,30486.0,35.8,1140.0,8.0,0.11560797201759677,0.059381425406152155,0.17455829597354044,0.7398428719194792,0.0
2016,WA_10,0.5866521661320742,114.0,21369.0,-0.313,-0.12,-0.325,-0.040999999999999995,64.0,1,0.5470158464284928,1,0.43218390799999995,0.44897959200000004,31969.0,36.1,1223.0,7.1,0.12770131083584227,0.059648768120297464,0.16850442318305256,0.7325791064022774,0.0
2018,WA_10,0.608821862044,115.0,21369.0,-0.313,-0.12,-0.28800000000000003,-0.212,66.0,1,0.5866521661320742,0,0.554022989,0.469387755,33430.0,36.1,1282.0,6.4,0.12404665131834504,0.0631189576134578,0.173012399115915,0.7311756354191621,0.0
2006,WA_2,0.6416170330972164,109.0,20145.0,-0.364,0.192,-0.34700000000000003,0.11900000000000001,41.0,1,0.6555636896046853,0,0.464367816,0.484848485,25883.0,36.4,1058.0,5.2,0.11177667782672056,0.015424543036387831,0.1963440158855317,0.8686237355493815,0.0
2008,WA_2,0.6239213469281166,110.0,20145.0,-0.364,0.192,-0.395,0.32899999999999996,43.0,1,0.6416170330972164,0,0.535632184,0.5,27695.0,37.0,1159.0,5.6,0.1169481738319585,0.010597549032086056,0.1762716723897004,0.8798404070745004,0.0
2010,WA_2,0.5107233446176015,111.0,20145.0,-0.364,0.192,-0.38,0.281,45.0,1,0.6239213469281166,1,0.590804598,0.581632653,27047.0,38.2,1163.0,11.3,0.1161372179086191,0.014781700582105376,0.1714180847426075,0.8601547616061302,0.0
2012,WA_2,0.6114174752142802,112.0,20145.0,-0.364,0.192,-0.316,0.107,47.0,1,0.5107233446176015,1,0.443678161,0.5204081629999999,28978.0,37.9,1159.0,9.1,0.13307536279826937,0.025431425976385105,0.16368506121359322,0.808074564801676,1.0
2014,WA_2,0.6057434392213832,113.0,20145.0,-0.364,0.192,-0.364,0.132,49.0,1,0.6114174752142802,1,0.462068966,0.540816327,29190.0,38.3,1204.0,6.9,0.13472667130673435,0.028451709177875064,0.16879022705743002,0.7835606072370939,0.0
2016,WA_2,0.6401625036876782,114.0,20145.0,-0.364,0.192,-0.34600000000000003,0.048,51.0,1,0.6057434392213832,1,0.43218390799999995,0.44897959200000004,31765.0,38.2,1285.0,5.1,0.1357834053942763,0.033278429757737975,0.1674888477112072,0.764935831446023,0.0
2018,WA_2,1.0,115.0,20145.0,-0.364,0.192,-0.34299999999999997,-0.002,53.0,1,0.6401625036876782,0,0.554022989,0.469387755,33197.0,38.7,1362.0,4.5,0.152079218018637,0.031523757890668615,0.15973101945291365,0.765048632284107,0.0
2006,WA_3,0.6312344407245257,109.0,29938.0,-0.342,0.257,-0.384,0.16699999999999998,50.0,1,0.6192999907245412,0,0.464367816,0.484848485,25218.0,36.3,991.0,6.8,0.1031209522891979,0.01405391952214265,0.18807738420201892,0.8848857809606389,0.0
2008,WA_3,0.6401253659213834,110.0,29938.0,-0.342,0.257,-0.243,-0.048,52.0,1,0.6312344407245257,0,0.535632184,0.5,27783.0,36.7,1065.0,7.9,0.10604180449047923,0.015087874505628431,0.1762774717926034,0.8885418012283771,0.0
2010,WA_3,0.4702811203211615,111.0,29938.0,-0.342,0.257,-0.187,0.087,54.0,1,0.6401253659213834,1,0.590804598,0.581632653,25980.0,38.4,1032.0,13.3,0.0990539710533492,0.013632297509792878,0.1867489684665513,0.8731347657992186,0.0
2012,WA_3,0.39620394441344203,112.0,21187.0,0.38,-0.21,0.395,-0.264,34.0,0,0.4702811203211615,1,0.443678161,0.5204081629999999,25624.0,39.5,1018.0,10.9,0.10260146561032368,0.01581600164367513,0.1890561545287767,0.8713882497628475,1.0
2014,WA_3,0.384677586359916,113.0,21187.0,0.38,-0.21,0.35700000000000004,-0.289,36.0,0,0.39620394441344203,1,0.462068966,0.540816327,26993.0,39.6,1008.0,8.2,0.10153549873617965,0.01366702775819477,0.18247015263281577,0.8638011474686338,0.0
2016,WA_3,0.3824730190853462,114.0,21187.0,0.38,-0.21,0.38299999999999995,-0.23800000000000002,38.0,0,0.384677586359916,1,0.43218390799999995,0.44897959200000004,30147.0,39.8,1097.0,5.8,0.11291928166063712,0.012975631232892644,0.18260307333613005,0.8643595185780525,0.0
2018,WA_3,0.4774890405387084,115.0,21187.0,0.38,-0.21,0.354,-0.011000000000000001,40.0,0,0.3824730190853462,0,0.554022989,0.469387755,31329.0,39.9,1161.0,6.3,0.11947574293205233,0.015557477412488335,0.17748121066056774,0.8671732717974782,0.0
2006,WA_4,0.40069682787311495,109.0,29580.0,0.41600000000000004,0.41100000000000003,0.395,0.18600000000000003,65.0,0,0.3742660240456795,0,0.464367816,0.484848485,19478.0,33.0,707.0,9.5,0.08015174426758535,0.008823051576110276,0.17052067668389898,0.7693995353803813,0.0
2008,WA_4,0.3691205405204737,110.0,29580.0,0.41600000000000004,0.41100000000000003,0.451,0.314,67.0,0,0.40069682787311495,0,0.535632184,0.5,22109.0,33.2,783.0,6.8,0.0760128495330523,0.010566978868753135,0.16784634777776272,0.7701668541686434,0.0
2010,WA_4,0.32357929900431165,111.0,29580.0,0.41600000000000004,0.41100000000000003,0.423,0.637,69.0,0,0.3691205405204737,1,0.590804598,0.581632653,22142.0,33.1,822.0,9.6,0.08040869012375014,0.009582768740728373,0.16181791326573206,0.7617652536331936,0.0
2012,WA_4,0.3377993829405749,112.0,29580.0,0.41600000000000004,0.41100000000000003,0.36200000000000004,0.644,71.0,0,0.32357929900431165,1,0.443678161,0.5204081629999999,22510.0,33.0,820.0,9.9,0.07089951657458564,0.009947628913443831,0.15969008977900553,0.7619115446593002,1.0
2014,WA_4,0.0,113.0,29580.0,0.41600000000000004,0.41100000000000003,0.32,0.341,73.0,0,0.3377993829405749,1,0.462068966,0.540816327,24068.0,33.6,848.0,6.2,0.07736655784635177,0.010909958407824839,0.1627831683041781,0.7812967272964803,0.0
2016,WA_4,0.0,114.0,21556.0,0.363,0.21100000000000002,0.369,0.192,61.0,0,0.0,1,0.43218390799999995,0.44897959200000004,25267.0,34.0,857.0,6.5,0.07622327173283897,0.013762942954530838,0.16596761430205215,0.7402712882416596,0.0
2018,WA_4,0.345958567928166,115.0,21556.0,0.363,0.21100000000000002,0.353,0.243,63.0,0,0.0,0,0.554022989,0.469387755,26335.0,34.1,901.0,5.2,0.07920967111523604,0.009688517277050161,0.16883294454963932,0.7493636515558944,0.0
2006,WA_5,0.4360490381240494,109.0,20535.0,0.43,0.146,0.442,0.264,37.0,0,0.40318941425500027,0,0.464367816,0.484848485,21062.0,36.4,723.0,6.9,0.10891442613472102,0.013196010407632264,0.17540763226366002,0.8895649031511997,0.0
2008,WA_5,0.3471934306907599,110.0,20535.0,0.43,0.146,0.38799999999999996,0.17300000000000001,39.0,0,0.4360490381240494,0,0.535632184,0.5,23005.0,36.3,797.0,6.1,0.1090968887533841,0.013388156316076233,0.17150390564349252,0.8868294982652563,0.0
2010,WA_5,0.3633365782865928,111.0,20535.0,0.43,0.146,0.457,0.03,41.0,0,0.3471934306907599,1,0.590804598,0.581632653,22405.0,37.4,785.0,10.5,0.1069632399166198,0.01621695397544916,0.1725451918516803,0.8843651082508907,0.0
2012,WA_5,0.38081781591688324,112.0,20535.0,0.43,0.146,0.457,0.128,43.0,0,0.3633365782865928,1,0.443678161,0.5204081629999999,23346.0,37.5,822.0,9.4,0.11447833785196292,0.016306871707776612,0.16843947321477276,0.8873438566540321,1.0
2014,WA_5,0.39316974404457944,113.0,20535.0,0.43,0.146,0.43,0.132,45.0,0,0.38081781591688324,1,0.462068966,0.540816327,24012.0,37.4,858.0,6.6,0.11301370854923405,0.015757735497119552,0.16826063911440398,0.8825823512203882,0.0
2016,WA_5,0.40358973090927075,114.0,20535.0,0.43,0.146,0.434,0.254,47.0,0,0.39316974404457944,1,0.43218390799999995,0.44897959200000004,26378.0,37.4,868.0,5.7,0.1256671580338535,0.015655975194428913,0.16107101103034616,0.8732696250360054,0.0
2018,WA_5,0.4405445096540998,115.0,20535.0,0.43,0.146,0.474,0.09300000000000001,49.0,0,0.40358973090927075,0,0.554022989,0.469387755,27660.0,37.9,928.0,5.4,0.12533148080724382,0.013928820032949298,0.15878296847776202,0.8734255969444479,0.0
2006,WA_6,0.7059910301894371,109.0,14413.0,-0.312,0.11,-0.27,-0.175,66.0,1,0.6898557523959109,0,0.464367816,0.484848485,23232.0,38.6,838.0,8.7,0.09371565474771322,0.058069280734094335,0.2104880587554589,0.7967400722231591,0.0
2008,WA_6,0.6686456412786621,110.0,14413.0,-0.312,0.11,-0.316,0.057999999999999996,68.0,1,0.7059910301894371,0,0.535632184,0.5,25260.0,39.1,947.0,6.9,0.10625248042717465,0.0546408341451095,0.19078543853952448,0.792462387704297,0.0
2010,WA_6,0.5803923217145063,111.0,14413.0,-0.312,0.11,-0.353,0.113,70.0,1,0.6686456412786621,1,0.590804598,0.581632653,25071.0,40.4,966.0,12.7,0.10487154881538994,0.05304362753236959,0.18838381422207465,0.7817469586237755,0.0
2012,WA_6,0.589978696908207,112.0,14413.0,-0.312,0.11,-0.35,0.10800000000000001,72.0,1,0.5803923217145063,1,0.443678161,0.5204081629999999,26764.0,41.3,1043.0,11.3,0.11990334411328699,0.03499920714241032,0.18966753808262304,0.8155653220092902,1.0
2014,WA_6,0.6298319140398592,113.0,21368.0,-0.307,-0.031,-0.29600000000000004,-0.06,40.0,1,0.589978696908207,1,0.462068966,0.540816327,27913.0,42.1,1059.0,7.6,0.12796531296627323,0.0377081148158544,0.17965608426526422,0.8218256489045811,0.0
2016,WA_6,0.6153053069541292,114.0,21368.0,-0.307,-0.031,-0.298,-0.094,42.0,1,0.6298319140398592,1,0.43218390799999995,0.44897959200000004,30545.0,41.6,1111.0,6.3,0.1356364187660367,0.037758625128365024,0.18048050710977748,0.8025824611186279,0.0
2018,WA_6,0.628203767443506,115.0,21368.0,-0.307,-0.031,-0.341,0.131,44.0,1,0.6153053069541292,0,0.554022989,0.469387755,32158.0,41.5,1162.0,5.1,0.13276876563569256,0.034311580789553396,0.1779538137066828,0.8142928460045546,0.0
2006,WA_7,0.8346763345674426,109.0,15613.0,-0.6659999999999999,-0.19699999999999998,-0.758,-0.348,70.0,1,0.8067538100542769,0,0.464367816,0.484848485,31156.0,38.1,1159.0,5.3,0.2229228382877268,0.0840205656805543,0.11538664785002223,0.6928871840622193,0.0
