year,dist_id,congress,icpsr,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2,age,dem_incumbent,dem_prior_vote_share,president,house,senate,median_HH_income,median_age,mortgage_cost,unemp_rate,bachelor_deg_perc,black_perc,HS_diploma_perc,white_perc,redistricted,dem_won_2016,dem_vote_share_2016
2014,RI_2,113.0,20136.0,-0.376,0.109,-0.39,0.084,50.0,1,0.6134156712285419,1,0.462068966,0.540816327,28521.0,41.5,1173.0,7.6,0.1286718875471294,0.04704528247053695,0.2067671329259619,0.8447635690632241,0.0,1.0,0.654385990787035
2016,RI_2,114.0,20136.0,-0.376,0.109,-0.373,0.102,52.0,1,0.6234725171030904,1,0.432183908,0.448979592,30881.0,41.3,1174.0,5.7,0.1429627277189133,0.035676684855308866,0.20423054344583344,0.8472154054912376,0.0,1.0,0.654385990787035
2006,SC_1,109.0,20137.0,0.3670000000000001,0.24,0.395,0.136,71.0,0,0.0,0,0.464367816,0.484848485,25213.0,37.5,872.0,5.5,0.13132437358585436,0.2022123523003436,0.19986984622475487,0.7476116651303109,0.0,0.0,0.3673014364560108
2008,SC_1,110.0,20137.0,0.3670000000000001,0.24,0.373,0.253,73.0,0,0.0,0,0.535632184,0.5,25918.0,37.4,951.0,6.2,0.11585295070048204,0.197845704545038,0.19731660078326907,0.7522743519089893,0.0,0.0,0.3673014364560108
2010,SC_1,111.0,20137.0,0.3670000000000001,0.24,0.35100000000000003,0.378,75.0,0,0.4797576070139247,1,0.590804598,0.581632653,24448.0,37.6,967.0,11.4,0.13188143818191053,0.201824738317196,0.18811842330050466,0.7315483033904487,0.0,0.0,0.3673014364560108
2012,SC_1,112.0,21173.0,0.653,-0.01,0.682,-0.006,47.0,0,0.3049102897211997,1,0.443678161,0.5204081629999999,28057.0,37.7,1108.0,9.0,0.15539245189689016,0.19853406853880054,0.1608636043271712,0.7331944696613375,1.0,0.0,0.3673014364560108
2014,SC_1,113.0,29565.0,0.684,-0.7290000000000001,0.6859999999999999,-0.727,54.0,0,0.3529932173400177,1,0.462068966,0.540816327,30394.0,38.7,1126.0,5.7,0.16196786828908108,0.18363330432896988,0.1619884549823915,0.755021094498412,0.0,0.0,0.3673014364560108
2016,SC_1,114.0,29565.0,0.684,-0.7290000000000001,0.919,-0.395,56.0,0,0.0,1,0.432183908,0.448979592,32462.0,38.6,1173.0,4.3,0.1757126225112191,0.18171627930786,0.14992341203015214,0.7556023410848847,0.0,0.0,0.3673014364560108
2006,SC_2,109.0,20138.0,0.545,0.1,0.5329999999999999,0.2,59.0,0,0.33895045999614704,0,0.464367816,0.484848485,25324.0,36.8,815.0,4.7,0.1222309542711022,0.2759956862792031,0.18497139035050975,0.6809734860422411,0.0,0.0,0.3643150713366453
2008,SC_2,110.0,20138.0,0.545,0.1,0.573,-0.09,61.0,0,0.37317129391224174,0,0.535632184,0.5,27280.0,36.8,871.0,6.8,0.12942156435042387,0.2676779659719724,0.16988756821295453,0.6721466639113608,0.0,0.0,0.3643150713366453
2010,SC_2,111.0,20138.0,0.545,0.1,0.524,-0.049,63.0,0,0.4621864164797063,1,0.590804598,0.581632653,26051.0,37.1,911.0,10.5,0.134754600404265,0.2726399383605566,0.17110065906414354,0.6695157841351581,0.0,0.0,0.3643150713366453
2012,SC_2,112.0,20138.0,0.545,0.1,0.615,0.098,65.0,0,0.45002495187852004,1,0.443678161,0.5204081629999999,27494.0,38.2,850.0,9.5,0.13507031245338855,0.2288391434827485,0.1802901395509788,0.7074545519632001,1.0,0.0,0.3643150713366453
2014,SC_2,113.0,20138.0,0.545,0.1,0.573,0.396,67.0,0,0.0,1,0.462068966,0.540816327,27413.0,38.1,866.0,6.0,0.14079149634908988,0.23217633837589816,0.17629907184199187,0.7069081973704131,0.0,0.0,0.3643150713366453
2016,SC_2,114.0,20138.0,0.545,0.1,0.513,0.509,69.0,0,0.3609797865187426,1,0.432183908,0.448979592,30092.0,38.9,911.0,5.9,0.13933531083006515,0.23479834936849975,0.18302983593223426,0.7022563939218993,0.0,0.0,0.3643150713366453
2006,SC_3,109.0,20347.0,0.653,0.062,0.695,0.035,45.0,0,0.0,0,0.464367816,0.484848485,19673.0,38.2,611.0,8.5,0.08298367694627666,0.1957672871268893,0.2295645267120213,0.7648582380771489,0.0,0.0,0.2708666037777893
2008,SC_3,110.0,20347.0,0.653,0.062,0.6729999999999999,-0.058,47.0,0,0.0,0,0.535632184,0.5,21527.0,39.1,640.0,8.4,0.08596654475584517,0.19582866519875108,0.2138722338156553,0.7665597130517448,0.0,0.0,0.2708666037777893
2010,SC_3,111.0,20347.0,0.653,0.062,0.606,-0.04,49.0,0,0.352568079494529,1,0.590804598,0.581632653,20388.0,39.6,656.0,13.0,0.08395631492114862,0.20132453247141027,0.21869508921261455,0.7599136976141628,0.0,0.0,0.2708666037777893
2012,SC_3,112.0,21174.0,0.741,-0.208,0.738,-0.107,46.0,0,0.345023140941826,1,0.443678161,0.5204081629999999,20657.0,40.0,648.0,12.4,0.0816254480663664,0.18733455722179326,0.2160513672596817,0.7735225452873784,1.0,0.0,0.2708666037777893
2014,SC_3,113.0,21174.0,0.741,-0.208,0.815,-0.21,48.0,0,0.333278268770133,1,0.462068966,0.540816327,20933.0,40.3,663.0,8.3,0.0863705177429785,0.1838334916255182,0.2276901794328189,0.7697306332137515,0.0,0.0,0.2708666037777893
2016,SC_3,114.0,21174.0,0.741,-0.208,0.6829999999999999,-0.303,50.0,0,0.2878259172045241,1,0.432183908,0.448979592,22789.0,39.5,675.0,5.9,0.09502949815882997,0.17979489321797965,0.2100993399248341,0.7726560320411792,0.0,0.0,0.2708666037777893
2006,SC_4,109.0,39300.0,0.518,-0.058,0.5710000000000001,-0.539,47.0,0,0.29335519199314297,0,0.464367816,0.484848485,21858.0,37.3,700.0,7.2,0.10519797694066994,0.19635616593962685,0.2047370951006889,0.7551577346279214,0.0,0.0,0.3157713451178683
2008,SC_4,110.0,39300.0,0.518,-0.058,0.58,-0.47,49.0,0,0.3322295614384864,0,0.535632184,0.5,23211.0,37.7,708.0,7.3,0.11434567760915505,0.1936131886082524,0.18781925136092767,0.758364798659359,0.0,0.0,0.3157713451178683
2010,SC_4,111.0,39300.0,0.518,-0.058,0.5870000000000001,-0.328,51.0,0,0.38051462561842736,1,0.590804598,0.581632653,22258.0,37.7,782.0,10.9,0.11405022864853845,0.19379863083618734,0.18706060972077732,0.7495022462235003,0.0,0.0,0.3157713451178683
2012,SC_4,112.0,21175.0,0.6559999999999999,-0.003,0.696,-0.094,48.0,0,0.3121525416949966,1,0.443678161,0.5204081629999999,22509.0,37.8,768.0,9.5,0.11927300040227233,0.19278492681167272,0.18487159200383568,0.7437451107584837,1.0,0.0,0.3157713451178683
2014,SC_4,113.0,21175.0,0.6559999999999999,-0.003,0.669,-0.138,50.0,0,0.3268205279686577,1,0.462068966,0.540816327,24184.0,37.8,785.0,6.5,0.12439606661740465,0.19465270277951455,0.1897928153242767,0.7482706189961916,0.0,0.0,0.3157713451178683
2016,SC_4,114.0,21175.0,0.6559999999999999,-0.003,0.6409999999999999,0.134,52.0,0,0.0,1,0.432183908,0.448979592,26551.0,38.3,818.0,4.7,0.13331342317096315,0.1892242293650705,0.17156465964786924,0.7413697819558106,0.0,0.0,0.3157713451178683
2006,SC_5,109.0,15064.0,-0.256,0.255,-0.268,0.215,64.0,1,0.6305483944149979,0,0.464367816,0.484848485,20660.0,36.8,613.0,7.8,0.07596028741882273,0.31179518739268863,0.23245573362333746,0.6547405277962777,0.0,0.0,0.3954965768150732
2008,SC_5,110.0,15064.0,-0.256,0.255,-0.287,0.34700000000000003,66.0,1,0.5692411374656607,0,0.535632184,0.5,22292.0,38.1,647.0,8.3,0.0821396534630093,0.31020254001227515,0.22508717381480708,0.6534953833287245,0.0,0.0,0.3954965768150732
2010,SC_5,111.0,15064.0,-0.256,0.255,-0.34600000000000003,0.449,68.0,1,0.6249772401487087,1,0.590804598,0.581632653,20862.0,38.4,687.0,15.1,0.08528240605411024,0.3043944265809217,0.2308512780538504,0.6568618662509338,0.0,0.0,0.3954965768150732
2012,SC_5,112.0,21176.0,0.75,-0.5920000000000001,0.802,-0.506,45.0,0,0.4484109937316442,1,0.443678161,0.5204081629999999,22095.0,38.6,727.0,12.5,0.08779276103352865,0.2661822124528235,0.21172258725804444,0.6850919238539883,1.0,0.0,0.3954965768150732
2014,SC_5,113.0,21176.0,0.75,-0.5920000000000001,0.7190000000000001,-0.514,47.0,0,0.4246536528624901,1,0.462068966,0.540816327,23405.0,39.9,721.0,9.8,0.09547379484653178,0.2685609787116476,0.21955522940929684,0.6790974194651819,0.0,0.0,0.3954965768150732
2016,SC_5,114.0,21176.0,0.75,-0.5920000000000001,0.7390000000000001,-0.674,49.0,0,0.3932305156581116,1,0.432183908,0.448979592,25668.0,40.3,760.0,6.6,0.10545455061795712,0.26482983460559795,0.2244737709014904,0.6811060182660851,0.0,0.0,0.3954965768150732
2006,SC_6,109.0,39301.0,-0.464,0.256,-0.385,0.123,66.0,1,0.6822516110011372,0,0.464367816,0.484848485,16979.0,35.7,605.0,11.6,0.06434658524371491,0.5557323264776745,0.2409673259384985,0.4174373928110861,0.0,1.0,0.7173951605750546
2008,SC_6,110.0,39301.0,-0.464,0.256,-0.469,0.34600000000000003,68.0,1,0.6533045621080356,0,0.535632184,0.5,18786.0,36.8,607.0,10.0,0.06685881658257672,0.5457812764912567,0.2358430723719212,0.4269922886691962,0.0,1.0,0.7173951605750546
2010,SC_6,111.0,39301.0,-0.464,0.256,-0.547,0.35100000000000003,70.0,1,0.6751152958591243,1,0.590804598,0.581632653,16697.0,36.7,654.0,17.2,0.06597874174424237,0.5468681171530972,0.2250863808719602,0.4286759616045988,0.0,1.0,0.7173951605750546
2012,SC_6,112.0,39301.0,-0.464,0.256,-0.468,0.272,72.0,1,0.6332475267514638,1,0.443678161,0.5204081629999999,18675.0,34.9,696.0,14.8,0.07818475868162147,0.5675541712214918,0.21256083499303674,0.3863355246409799,1.0,1.0,0.7173951605750546
2014,SC_6,113.0,39301.0,-0.464,0.256,-0.439,0.259,74.0,1,1.0,1,0.462068966,0.540816327,18721.0,35.0,716.0,11.6,0.07730869889866501,0.5670873185409946,0.2161653828397193,0.38312770824642944,0.0,1.0,0.7173951605750546
2016,SC_6,114.0,39301.0,-0.464,0.256,-0.487,0.232,76.0,1,0.7394359571440332,1,0.432183908,0.448979592,20578.0,35.4,718.0,9.3,0.08386715632894373,0.5722509034210228,0.22177792081637807,0.3805713412367059,0.0,1.0,0.7173951605750546
2014,SC_7,113.0,21359.0,0.574,-0.249,0.617,-0.232,57.0,0,0.4281295066165537,1,0.462068966,0.540816327,21341.0,41.9,708.0,9.9,0.09679741645197576,0.2929656373598461,0.24523386189629526,0.6620951413331398,0.0,0.0,0.3695815262823215
2016,SC_7,114.0,21359.0,0.574,-0.249,0.563,-0.297,59.0,0,0.4000723415923318,1,0.432183908,0.448979592,23189.0,43.0,713.0,8.0,0.09478558191148387,0.2809319145820072,0.22948481076118,0.6677547640640579,0.0,0.0,0.3695815262823215
2006,SD_1,109.0,20349.0,-0.184,0.507,-0.244,0.563,36.0,1,0.5375187503232814,0,0.464367816,0.484848485,22322.0,37.3,613.0,4.3,0.11370870895834477,0.006729597311230447,0.21936287518272354,0.8719381419303023,0.0,0.0,0.3589721412103045
2008,SD_1,110.0,20349.0,-0.184,0.507,-0.205,0.633,38.0,1,0.701935845424753,0,0.535632184,0.5,24583.0,37.6,665.0,3.7,0.11558405061465267,0.00944423857924829,0.21137312638492706,0.8709913279631532,0.0,0.0,0.3589721412103045
2010,SD_1,111.0,20349.0,-0.184,0.507,-0.138,0.43,40.0,1,0.6755574435300667,1,0.590804598,0.581632653,24111.0,37.3,672.0,6.0,0.120960778381874,0.013157975315476637,0.2062885887051832,0.8596592864587862,0.0,0.0,0.3589721412103045
2012,SD_1,112.0,21177.0,0.398,0.326,0.362,0.301,41.0,0,0.4881548626004023,1,0.443678161,0.5204081629999999,25866.0,36.7,712.0,4.7,0.11845986219541756,0.015665611492834974,0.2136019026728137,0.8538532244400339,0.0,0.0,0.3589721412103045
2014,SD_1,113.0,21177.0,0.398,0.326,0.377,0.425,43.0,0,0.4255026575067302,1,0.462068966,0.540816327,26916.0,36.6,713.0,3.9,0.13022885105634835,0.01738213145017142,0.19939871655873648,0.8494951211650599,0.0,0.0,0.3589721412103045
2016,SD_1,114.0,21177.0,0.398,0.326,0.417,0.353,45.0,0,0.33470373010904064,1,0.432183908,0.448979592,29401.0,36.8,767.0,3.9,0.12825869428068967,0.016781943349964298,0.1893919260873484,0.8468838320696421,0.0,0.0,0.3589721412103045
2006,TN_1,109.0,29755.0,0.396,0.349,0.458,0.28,70.0,0,0.2462211232656485,0,0.464367816,0.484848485,18547.0,39.8,494.0,6.5,0.07749060256574437,0.02243482060128513,0.26119368130833376,0.9547326156882536,0.0,0.0,0.16443828297172136
2008,TN_1,110.0,20747.0,0.55,0.253,0.5539999999999999,0.152,49.0,0,0.3769281203630215,0,0.535632184,0.5,20171.0,40.4,560.0,7.7,0.08200013676352101,0.02343115889245333,0.25317603546337564,0.9488712549836924,0.0,0.0,0.16443828297172136
2010,TN_1,111.0,20947.0,0.493,-0.001,0.495,-0.239,65.0,0,0.2546841518054793,1,0.590804598,0.581632653,18893.0,42.0,570.0,11.0,0.08331894950251449,0.022213510659150015,0.24953118463280274,0.9486672771261984,0.0,0.0,0.16443828297172136
2012,TN_1,112.0,20947.0,0.493,-0.001,0.476,0.102,67.0,0,0.1747388477769354,1,0.443678161,0.5204081629999999,19956.0,42.2,587.0,9.0,0.0809992621482028,0.022284529707318788,0.2634046590070623,0.9463729313797828,1.0,0.0,0.16443828297172136
2014,TN_1,113.0,20947.0,0.493,-0.001,0.493,0.057,69.0,0,0.20730704825696453,1,0.462068966,0.540816327,20371.0,43.1,603.0,8.3,0.08803939903296851,0.021924333781474438,0.2680168844987572,0.9385995286807968,0.0,0.0,0.16443828297172136
2016,TN_1,114.0,20947.0,0.493,-0.001,0.578,0.056,71.0,0,0.0,1,0.432183908,0.448979592,21447.0,43.2,620.0,5.8,0.08481268124461165,0.0201678367091017,0.2738431135445008,0.9404663934701556,0.0,0.0,0.16443828297172136
2006,TN_2,109.0,15455.0,0.602,-0.473,0.72,-0.272,59.0,0,0.19464452323194625,0,0.464367816,0.484848485,22490.0,38.6,706.0,6.0,0.11559450274154587,0.06413034521938872,0.2234175577473788,0.9007420171359266,0.0,0.0,0.24354473466829976
2008,TN_2,110.0,15455.0,0.602,-0.473,0.6890000000000001,-0.556,61.0,0,0.22276370472986345,0,0.535632184,0.5,24042.0,38.4,723.0,5.4,0.12363190259397687,0.059763630730238125,0.20863049297563452,0.8985968017015907,0.0,0.0,0.24354473466829976
2010,TN_2,111.0,15455.0,0.602,-0.473,0.6940000000000001,-0.703,63.0,0,0.2188719867656719,1,0.590804598,0.581632653,23027.0,39.3,758.0,9.5,0.11423964856528647,0.06743071095154578,0.21558226992077328,0.8934534838330135,0.0,0.0,0.24354473466829976
2012,TN_2,112.0,15455.0,0.602,-0.473,0.6579999999999999,-0.753,65.0,0,0.15191750998827724,1,0.443678161,0.5204081629999999,23569.0,39.7,768.0,7.9,0.12354643433871333,0.06625740601324896,0.20126304535824532,0.8927293030441268,1.0,0.0,0.24354473466829976
2014,TN_2,113.0,15455.0,0.602,-0.473,0.644,-0.765,67.0,0,0.2168597066216947,1,0.462068966,0.540816327,22889.0,39.9,773.0,7.0,0.12697108004102906,0.06574007145659941,0.21343081170015765,0.8916806068992104,0.0,0.0,0.24354473466829976
2016,TN_2,114.0,15455.0,0.602,-0.473,0.919,-0.395,69.0,0,0.2373071705732042,1,0.432183908,0.448979592,25605.0,40.0,788.0,4.6,0.13226611833305862,0.06341818633795472,0.19498582780991705,0.8889097546279159,0.0,0.0,0.24354473466829976
2006,TN_3,109.0,29567.0,0.428,0.07200000000000001,0.414,0.071,49.0,0,0.3365755103833515,0,0.464367816,0.484848485,20452.0,38.8,618.0,7.3,0.08834024687365079,0.11281097582371312,0.22310012403181195,0.8529544133508878,0.0,0.0,0.3028617667956107
2008,TN_3,110.0,29567.0,0.428,0.07200000000000001,0.429,0.242,51.0,0,0.3431383873640861,0,0.535632184,0.5,21522.0,39.3,667.0,7.9,0.0946656046309426,0.11066616482561024,0.2135392048736936,0.8583203496548384,0.0,0.0,0.3028617667956107
2010,TN_3,111.0,29567.0,0.428,0.07200000000000001,0.457,-0.223,53.0,0,0.28314917662378936,1,0.590804598,0.581632653,20897.0,40.1,698.0,11.4,0.08989529376356349,0.11532806562032433,0.2263705342163737,0.8495792885851338,0.0,0.0,0.3028617667956107
2012,TN_3,112.0,21178.0,0.472,0.312,0.488,0.345,50.0,0,0.33028183875592165,1,0.443678161,0.5204081629999999,21402.0,40.8,678.0,10.0,0.09257496932066894,0.11149143016990656,0.2342087543980736,0.852451043097256,1.0,0.0,0.3028617667956107
2014,TN_3,113.0,21178.0,0.472,0.312,0.488,0.162,52.0,0,0.3659510533335476,1,0.462068966,0.540816327,22450.0,41.4,699.0,8.1,0.0997187188095454,0.11202250249523636,0.23828355656683395,0.8512629734841876,0.0,0.0,0.3028617667956107
2016,TN_3,114.0,21178.0,0.472,0.312,0.488,0.395,54.0,0,0.3567307882929021,1,0.432183908,0.448979592,24081.0,41.7,720.0,5.6,0.107132950866044,0.10921464214408708,0.24522350718293345,0.8522026655535021,0.0,0.0,0.3028617667956107
2006,TN_4,109.0,20350.0,-0.205,0.8540000000000001,-0.16699999999999998,0.813,63.0,1,0.5572867193663162,0,0.464367816,0.484848485,18268.0,38.9,541.0,8.4,0.05874170784298133,0.04019398508199501,0.2895731517924264,0.9297884440229696,0.0,0.0,0.3496589353448107
2008,TN_4,110.0,20350.0,-0.205,0.8540000000000001,-0.201,0.7340000000000001,65.0,1,0.6644601456088978,0,0.535632184,0.5,19497.0,39.5,553.0,7.3,0.060685829373001425,0.03862722234981656,0.2718024368555259,0.9300994058029904,0.0,0.0,0.3496589353448107
2010,TN_4,111.0,20350.0,-0.205,0.8540000000000001,-0.262,0.906,67.0,1,0.6084660252131845,1,0.590804598,0.581632653,19096.0,41.4,584.0,11.5,0.06313859921336556,0.036247248583697184,0.2738021866993829,0.9255915996102912,0.0,0.0,0.3496589353448107
2012,TN_4,112.0,21179.0,0.593,-0.112,0.507,0.156,48.0,0,0.40324182226227306,1,0.443678161,0.5204081629999999,22515.0,37.4,754.0,9.5,0.09361715112368044,0.08116741264308669,0.24249943479629785,0.8682818778355541,1.0,0.0,0.3496589353448107
2014,TN_4,113.0,21179.0,0.593,-0.112,0.637,-0.22,50.0,0,0.44243896092631946,1,0.462068966,0.540816327,22962.0,37.2,778.0,7.6,0.09579962392681964,0.08135761079771679,0.233174740194996,0.8496028479847965,0.0,0.0,0.3496589353448107
2016,TN_4,114.0,21179.0,0.593,-0.112,0.703,-0.336,52.0,0,0.3771480186822548,1,0.432183908,0.448979592,25666.0,37.2,817.0,5.0,0.0997349069569012,0.092331841777882,0.23518247129244255,0.8494584155642835,0.0,0.0,0.3496589353448107
2006,TN_5,109.0,15019.0,-0.161,-0.035,-0.28800000000000003,0.32299999999999995,52.0,1,0.6926476134258119,0,0.464367816,0.484848485,25249.0,35.7,844.0,5.9,0.1298759916460751,0.2519565167499254,0.1858090378451158,0.6842078689076402,0.0,1.0,0.6255337349749949
2008,TN_5,110.0,15019.0,-0.161,-0.035,-0.201,-0.429,54.0,1,0.7120744289512864,0,0.535632184,0.5,26955.0,36.8,897.0,5.6,0.12872613646091946,0.2417501355477556,0.1830294209970608,0.6919827069600205,0.0,1.0,0.6255337349749949
2010,TN_5,111.0,15019.0,-0.161,-0.035,-0.16699999999999998,-0.6609999999999999,56.0,1,0.6798095437891944,1,0.590804598,0.581632653,23613.0,34.9,906.0,10.4,0.12969537025213185,0.2474666212630713,0.175287674342712,0.6624044041487536,0.0,1.0,0.6255337349749949
2012,TN_5,112.0,15019.0,-0.161,-0.035,-0.165,-0.037000000000000005,58.0,1,0.571980665182331,1,0.443678161,0.5204081629999999,25765.0,34.3,890.0,8.8,0.14753477117103708,0.2538526305925672,0.17660158225536846,0.6485014600240053,1.0,1.0,0.6255337349749949
2014,TN_5,113.0,15019.0,-0.161,-0.035,-0.21600000000000005,-0.039,60.0,1,0.6655562492971019,1,0.462068966,0.540816327,26468.0,34.8,960.0,6.5,0.15417280111604825,0.2489503768526481,0.17336952325677366,0.6603440793799968,0.0,1.0,0.6255337349749949
2016,TN_5,114.0,15019.0,-0.161,-0.035,-0.171,0.026,62.0,1,0.6357901419068149,1,0.432183908,0.448979592,30471.0,34.8,1002.0,4.1,0.16056312169277476,0.24851187158622226,0.16547961732904062,0.6762338777892163,0.0,1.0,0.6255337349749949
2006,TN_6,109.0,15100.0,-0.204,0.28600000000000003,-0.171,0.358,57.0,1,0.6567335108698636,0,0.464367816,0.484848485,22209.0,35.2,721.0,6.8,0.08834248205601243,0.07518836211097339,0.2393478806946166,0.8798861248261879,0.0,0.0,0.2346260251524246
2008,TN_6,110.0,15100.0,-0.204,0.28600000000000003,-0.182,0.39,59.0,1,0.6812431054412253,0,0.535632184,0.5,24272.0,35.3,780.0,6.0,0.0909630373208168,0.07488997724388258,0.23049032178796944,0.8792357290649602,0.0,0.0,0.2346260251524246
2010,TN_6,111.0,15100.0,-0.204,0.28600000000000003,-0.285,0.517,61.0,1,1.0,1,0.590804598,0.581632653,22137.0,36.0,833.0,11.1,0.08475863681459997,0.07562481437246836,0.24205956511023904,0.8792002376032405,0.0,0.0,0.2346260251524246
2012,TN_6,112.0,21180.0,0.58,0.218,0.57,0.236,61.0,0,0.30404197940020145,1,0.443678161,0.5204081629999999,22989.0,40.6,735.0,8.6,0.09014787764493097,0.04577631283283499,0.2600810314903425,0.9194220544060699,1.0,0.0,0.2346260251524246
2014,TN_6,113.0,21180.0,0.58,0.218,0.557,0.195,63.0,0,0.0,1,0.462068966,0.540816327,24305.0,40.9,739.0,7.0,0.09335252983433474,0.04411650421900372,0.2595576897120116,0.9107785353669626,0.0,0.0,0.2346260251524246
2016,TN_6,114.0,21180.0,0.58,0.218,0.623,0.289,65.0,0,0.2442035116716843,1,0.432183908,0.448979592,25985.0,41.1,764.0,4.4,0.0989090498438686,0.04508639096144907,0.24976823218276695,0.9177926774501076,0.0,0.0,0.2346260251524246
2006,TN_7,109.0,20351.0,0.615,0.127,0.6729999999999999,-0.022,54.0,0,0.0,0,0.464367816,0.484848485,26926.0,37.0,922.0,5.9,0.14162371345782004,0.1330677629092423,0.19314428443879647,0.8191665342922717,0.0,0.0,0.2455493105148833
2008,TN_7,110.0,20351.0,0.615,0.127,0.622,0.084,56.0,0,0.3251350500981578,0,0.535632184,0.5,30485.0,37.7,1032.0,6.0,0.1457606013057726,0.1388206274529503,0.1724656206914329,0.8119306742878596,0.0,0.0,0.2455493105148833
2010,TN_7,111.0,20351.0,0.615,0.127,0.602,-0.058,58.0,0,0.31415263142946404,1,0.590804598,0.581632653,29273.0,36.7,1049.0,9.5,0.1462760872675522,0.15155209983274268,0.1747630099227527,0.7899749430552759,0.0,0.0,0.2455493105148833
2012,TN_7,112.0,20351.0,0.615,0.127,0.642,0.35600000000000004,60.0,0,0.2548355786048213,1,0.443678161,0.5204081629999999,24587.0,37.0,782.0,9.0,0.1138263425532915,0.09968255987258152,0.2196793522894125,0.8437146578255351,1.0,0.0,0.2455493105148833
2014,TN_7,113.0,20351.0,0.615,0.127,0.59,0.371,62.0,0,0.2523597739854097,1,0.462068966,0.540816327,24479.0,37.9,815.0,8.1,0.11261173374167252,0.10531060735521876,0.2164583481907981,0.8460641062040736,0.0,0.0,0.2455493105148833
2016,TN_7,114.0,20351.0,0.615,0.127,0.6679999999999999,0.172,64.0,0,0.2766762207651132,1,0.432183908,0.448979592,26618.0,37.7,831.0,6.2,0.12370156582607444,0.09836234704138534,0.20841158110561164,0.8448317291995873,0.0,0.0,0.2455493105148833
2006,TN_8,109.0,15628.0,-0.182,0.648,-0.26,0.818,62.0,1,0.7436438863095136,0,0.464367816,0.484848485,19484.0,37.2,599.0,9.4,0.059620368031582986,0.23363550466354205,0.25573236788190057,0.7422890179899526,0.0,0.0,0.2673277775893197
2008,TN_8,110.0,15628.0,-0.182,0.648,-0.195,0.7,64.0,1,0.7318381497668011,0,0.535632184,0.5,20733.0,37.9,647.0,7.2,0.07156674893082146,0.2308168677284363,0.2592731118843601,0.7391633582169628,0.0,0.0,0.2673277775893197
2010,TN_8,111.0,15628.0,-0.182,0.648,-0.23,0.711,66.0,1,1.0,1,0.590804598,0.581632653,20388.0,38.4,671.0,13.0,0.06513686818391587,0.22752210293653302,0.2683123436399407,0.7420985038012193,0.0,0.0,0.2673277775893197
2012,TN_8,112.0,21181.0,0.526,0.181,0.521,0.057,39.0,0,0.39677740518815774,1,0.443678161,0.5204081629999999,25457.0,39.6,812.0,9.1,0.11566265401862612,0.18762095007747892,0.21622364971865152,0.7685116530304684,1.0,0.0,0.2673277775893197
2014,TN_8,113.0,21181.0,0.526,0.181,0.5529999999999999,0.174,41.0,0,0.2939577609064653,1,0.462068966,0.540816327,25792.0,39.7,840.0,7.0,0.12621569537634866,0.19436637549056845,0.21930202135291388,0.7602776722791914,0.0,0.0,0.2673277775893197
2016,TN_8,114.0,21181.0,0.526,0.181,0.5,0.107,43.0,0,0.25765690274944136,1,0.432183908,0.448979592,26811.0,40.7,815.0,6.2,0.11740800715672894,0.19481844896017936,0.2268128209628745,0.7521034215279392,0.0,0.0,0.2673277775893197
2006,TN_9,109.0,29756.0,-0.359,0.311,-0.315,0.552,36.0,1,0.8209588934916848,0,0.464367816,0.484848485,20474.0,34.1,815.0,11.2,0.0850142266354871,0.6340224762738558,0.19755851516383255,0.3020835561816336,0.0,1.0,0.8067110371602884
2008,TN_9,110.0,20748.0,-0.401,-0.35600000000000004,-0.382,-0.14800000000000002,59.0,1,0.7692324869922512,0,0.535632184,0.5,21884.0,34.4,861.0,10.1,0.0926286698851908,0.6355021409440625,0.17740493696583018,0.3081168221907573,0.0,1.0,0.8067110371602884
2010,TN_9,111.0,20748.0,-0.401,-0.35600000000000004,-0.433,-0.458,61.0,1,1.0,1,0.590804598,0.581632653,21278.0,33.7,885.0,14.9,0.0944356032779462,0.6401279643472043,0.19214850119152135,0.28862345480933216,0.0,1.0,0.8067110371602884
2012,TN_9,112.0,20748.0,-0.401,-0.35600000000000004,-0.401,-0.455,63.0,1,0.7466157090930848,1,0.443678161,0.5204081629999999,20786.0,32.7,869.0,13.6,0.09003129452366726,0.6529956811607525,0.18484659833959366,0.2826228348353869,1.0,1.0,0.8067110371602884
2014,TN_9,113.0,20748.0,-0.401,-0.35600000000000004,-0.436,-0.309,65.0,1,0.7592640350735804,1,0.462068966,0.540816327,20775.0,33.6,864.0,10.7,0.0877269617239761,0.6574553144808789,0.20503175060928366,0.2675448268842559,0.0,1.0,0.8067110371602884
2016,TN_9,114.0,20748.0,-0.401,-0.35600000000000004,-0.343,-0.489,67.0,1,0.7627827392644196,1,0.432183908,0.448979592,23657.0,33.6,872.0,8.3,0.09590418100657648,0.6614560261696255,0.18544059017957545,0.2584151134130689,0.0,1.0,0.8067110371602884
2006,TX_1,109.0,20527.0,0.602,-0.279,0.557,0.195,53.0,0,0.3800330769018232,0,0.464367816,0.484848485,19509.0,35.9,615.0,7.7,0.08662212285080421,0.180479004899242,0.20950470281013125,0.7454170710852284,1.0,0.0,0.24618753452078296
2008,TX_1,110.0,20527.0,0.602,-0.279,0.489,0.256,55.0,0,0.3078615975851385,0,0.535632184,0.5,20920.0,36.1,643.0,5.3,0.08541640335053027,0.17977789523273316,0.1942425687398743,0.7609328859831554,0.0,0.0,0.24618753452078296
