,year_x,district,total_pop_x,white_pop_x,black_pop_x,year_y,mortgage_cost_x,year_x,median_age_x,year_y,high_school_num_x,bach_deg_num_x,median_HH_income_x,year_x,unemp_rate_x,year_y,total_pop_y,white_pop_y,black_pop_y,year_x,mortgage_cost_y,year_y,median_age_y,year_x,high_school_num_y,bach_deg_num_y,median_HH_income_y,year_y,unemp_rate_y,year_x,total_pop_x,white_pop_x,black_pop_x,year_y,mortgage_cost_x,year_x,median_age_x,year_y,high_school_num_x,bach_deg_num_x,median_HH_income_x,year_x,unemp_rate_x,year_y,total_pop_y,white_pop_y,black_pop_y,year_x,mortgage_cost_y,year_y,median_age_y,year_x,high_school_num_y,bach_deg_num_y,median_HH_income_y,year_y,unemp_rate_y,year_x,mortgage_cost_x,year_y,median_age_x,year_x,high_school_num_x,bach_deg_num_x,median_HH_income_x,year_y,unemp_rate_x,year_x,total_pop_x,white_pop_x,black_pop_x,year_y,mortgage_cost_y,year_x,median_age_y,year_y,high_school_num_y,bach_deg_num_y,median_HH_income_y,year_x,unemp_rate_y,year_y,total_pop_y,white_pop_y,black_pop_y,year_x,mortgage_cost_x,year_y,median_age_x,year_x,high_school_num_x,bach_deg_num_x,median_HH_income_x,year_y,unemp_rate_x,year_x,total_pop_x,white_pop_x,black_pop_x,year_y,mortgage_cost_y,year_x,median_age_y,year_y,high_school_num_y,bach_deg_num_y,median_HH_income_y,year_x,unemp_rate_y,year_y,total_pop_y,white_pop_y,black_pop_y,year_x,mortgage_cost_x,year_y,median_age_x,year_x,high_school_num_x,bach_deg_num_x,median_HH_income_x,year_y,unemp_rate_x,year_x,total_pop_x,white_pop_x,black_pop_x,year_y,mortgage_cost_y,year_x,median_age_y,year_y,high_school_num_y,bach_deg_num_y,median_HH_income_y,year_x,unemp_rate_y,year_y,total_pop_y,white_pop_y,black_pop_y,year_x,mortgage_cost_x,year_y,median_age_x,year_x,high_school_num_x,bach_deg_num_x,median_HH_income_x,year_y,unemp_rate_x,year_x,total_pop_x,white_pop_x,black_pop_x,year_y,mortgage_cost_y,year_x,median_age_y,year_y,high_school_num_y,bach_deg_num_y,median_HH_income_y,year_x,unemp_rate_y,year_y,total_pop_y,white_pop_y,black_pop_y,year_x,mortgage_cost,year_y,median_age,year_x,high_school_num,bach_deg_num,median_HH_income,year_y,unemp_rate
76,2005,"Congressional District 4 (109th Congress), Colorado",658599,590808,3113,2005,934,2005,39.6,2005.0,417063.0,109040.0,24384.0,2005,6.2,2006,688513,604678,4966,2006,961,2006,37.3,2006.0,49415.0,71025.0,200373.0,2006,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2005,"Congressional District 5 (109th Congress), Colorado",641475,528883,33625,2005,956,2005,42.8,2005.0,411350.0,102695.0,25553.0,2005,6.8,2006,679861,555511,36810,2006,1026,2006,38.1,2006.0,50178.0,63165.0,174434.0,2006,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2005,"Congressional District 6 (109th Congress), Colorado",721347,642985,18178,2005,1482,2005,42.1,2005.0,469870.0,81101.0,37360.0,2005,4.5,2006,744831,660335,19319,2006,1582,2006,41.3,2006.0,30296.0,57420.0,105484.0,2006,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2005,"Congressional District 7 (109th Congress), Colorado",636249,488265,41622,2005,1006,2005,43.0,2005.0,406731.0,114194.0,28183.0,2005,7.2,2006,658508,504404,42830,2006,1029,2006,37.5,2006.0,48802.0,71043.0,212391.0,2006,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2005,"Congressional District 1 (109th Congress), Connecticut",677295,501664,93328,2005,989,2005,37.3,2005.0,464283.0,138812.0,30937.0,2005,7.7,2006,696667,508097,96073,2006,1081,2006,35.8,2006.0,49858.0,69050.0,199528.0,2006,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2005,"Congressional District 2 (109th Congress), Connecticut",674703,606874,17648,2005,1102,2005,38.0,2005.0,461194.0,148604.0,32041.0,2005,4.7,2006,706619,620937,27496,2006,1199,2006,34.4,2006.0,42354.0,67501.0,141442.0,2006,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2005,"Congressional District 3 (109th Congress), Connecticut",668110,525793,83460,2005,1113,2005,36.5,2005.0,459416.0,148471.0,30655.0,2005,6.4,2006,709165,548930,91647,2006,1193,2006,36.1,2006.0,48115.0,65577.0,190547.0,2006,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2005,"Congressional District 4 (109th Congress), Connecticut",676963,522665,76444,2005,1551,2005,42.6,2005.0,452750.0,107680.0,33784.0,2005,6.6,2006,694419,532466,77606,2006,1671,2006,41.8,2006.0,42370.0,51615.0,175664.0,2006,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2005,"Congressional District 5 (109th Congress), Connecticut",697680,599085,38889,2005,1127,2005,41.4,2005.0,462922.0,132134.0,29527.0,2005,6.3,2006,697939,589914,39889,2006,1197,2006,36.7,2006.0,46049.0,64545.0,174387.0,2006,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2005,"Congressional District (at Large) (109th Congress), Delaware",818587,602213,163052,2005,896,2005,37.9,2005.0,551079.0,181831.0,27911.0,2005,5.6,2006,853476,615638,176845,2006,919,2006,38.1,2006.0,56610.0,85681.0,194850.0,2006,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2005,"Delegate District (at Large) (109th Congress), District of Columbia",515118,166813,292445,2005,973,2005,32.7,2005.0,371932.0,78164.0,31643.0,2005,9.1,2006,581530,200395,322105,2006,1088,2006,29.1,2006.0,29848.0,50775.0,281480.0,2006,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2005,"Congressional District 1 (109th Congress), Florida",641007,511023,87732,2005,705,2005,39.3,2005.0,428707.0,133252.0,22689.0,2005,6.7,2006,681180,537231,97855,2006,778,2006,36.4,2006.0,55095.0,65806.0,176937.0,2006,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2005,"Congressional District 2 (109th Congress), Florida",648945,486981,132682,2005,710,2005,37.4,2005.0,420047.0,123600.0,22091.0,2005,7.1,2006,686565,506572,148083,2006,760,2006,32.7,2006.0,58424.0,71032.0,207259.0,2006,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2005,"Congressional District 3 (109th Congress), Florida",615663,244811,317538,2005,700,2005,45.7,2005.0,376773.0,146153.0,19517.0,2005,9.0,2006,679832,267572,352163,2006,740,2006,42.8,2006.0,58875.0,74612.0,305408.0,2006,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2005,"Congressional District 4 (109th Congress), Florida",665615,517175,101348,2005,854,2005,40.7,2005.0,438572.0,130783.0,27715.0,2005,5.7,2006,705650,551414,101753,2006,898,2006,36.9,2006.0,44644.0,79274.0,173467.0,2006,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2005,"Congressional District 5 (109th Congress), Florida",795671,710466,37924,2005,666,2005,35.6,2005.0,575062.0,206353.0,20907.0,2005,6.2,2006,852578,751713,44372,2006,757,2006,34.0,2006.0,75790.0,96165.0,134084.0,2006,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2005,"Congressional District 6 (109th Congress), Florida",717375,572005,96612,2005,744,2005,36.8,2005.0,476113.0,157556.0,22568.0,2005,5.6,2006,751577,598333,102605,2006,822,2006,33.2,2006.0,61203.0,82286.0,186841.0,2006,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2005,"Congressional District 7 (109th Congress), Florida",746836,630832,70105,2005,867,2005,37.1,2005.0,516630.0,149061.0,24431.0,2005,4.7,2006,777881,652746,70331,2006,977,2006,33.8,2006.0,61101.0,85992.0,190251.0,2006,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2005,"Congressional District 8 (109th Congress), Florida",724820,563787,65081,2005,927,2005,38.7,2005.0,486661.0,133989.0,25306.0,2005,6.0,2006,746635,570426,70158,2006,1022,2006,37.4,2006.0,54008.0,86069.0,227233.0,2006,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2005,"Congressional District 9 (109th Congress), Florida",716257,632412,33806,2005,877,2005,40.5,2005.0,494145.0,147408.0,26128.0,2005,4.8,2006,772245,675804,42592,2006,964,2006,37.3,2006.0,61596.0,81501.0,175019.0,2006,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2005,"Congressional District 10 (109th Congress), Florida",630633,561347,31317,2005,799,2005,31.2,2005.0,466593.0,138235.0,24763.0,2005,5.3,2006,621223,547770,32331,2006,872,2006,31.6,2006.0,54616.0,71578.0,168063.0,2006,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2005,"Congressional District 11 (109th Congress), Florida",645231,398454,185809,2005,783,2005,39.9,2005.0,420970.0,130855.0,21897.0,2005,7.3,2006,661212,412868,187717,2006,859,2006,37.4,2006.0,54197.0,71508.0,266292.0,2006,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2005,"Congressional District 12 (109th Congress), Florida",722870,546357,105260,2005,763,2005,44.0,2005.0,470933.0,169006.0,21947.0,2005,5.5,2006,771683,575687,111395,2006,837,2006,40.6,2006.0,62586.0,91003.0,215525.0,2006,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2005,"Congressional District 13 (109th Congress), Florida",713669,638822,32007,2005,849,2005,34.6,2005.0,530692.0,170930.0,23988.0,2005,5.1,2006,736109,658253,36404,2006,939,2006,31.8,2006.0,67815.0,88539.0,160718.0,2006,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2005,"Congressional District 14 (109th Congress), Florida",769458,676739,45159,2005,936,2005,34.3,2005.0,568377.0,182020.0,25628.0,2005,4.8,2006,813476,706089,47288,2006,1065,2006,33.2,2006.0,67840.0,96801.0,192368.0,2006,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2005,"Congressional District 15 (109th Congress), Florida",733821,607953,66138,2005,838,2005,37.3,2005.0,513026.0,157713.0,22785.0,2005,6.1,2006,764771,623412,69365,2006,963,2006,34.8,2006.0,68595.0,86421.0,180170.0,2006,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2005,"Congressional District 16 (109th Congress), Florida",728130,623927,51104,2005,828,2005,37.5,2005.0,522659.0,175843.0,22685.0,2005,6.0,2006,763215,648417,63558,2006,949,2006,37.4,2006.0,69946.0,84609.0,150663.0,2006,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2005,"Congressional District 17 (109th Congress), Florida",657770,207337,394642,2005,858,2005,48.6,2005.0,395557.0,132292.0,17715.0,2005,11.6,2006,676629,220938,388717,2006,950,2006,44.8,2006.0,58029.0,69519.0,272369.0,2006,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2005,"Congressional District 18 (109th Congress), Florida",621856,526561,41519,2005,899,2005,31.4,2005.0,452044.0,112092.0,19342.0,2005,6.4,2006,638719,551059,40757,2006,1048,2006,28.6,2006.0,60869.0,51949.0,277707.0,2006,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2005,"Congressional District 19 (109th Congress), Florida",709119,578178,64262,2005,963,2005,38.3,2005.0,518100.0,152691.0,25650.0,2005,5.7,2006,727647,577181,69452,2006,1076,2006,34.4,2006.0,62575.0,79560.0,149205.0,2006,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2005,"Congressional District 20 (109th Congress), Florida",687558,548659,72029,2005,1147,2005,37.8,2005.0,478721.0,125734.0,29082.0,2005,5.8,2006,672781,535156,71581,2006,1282,2006,35.4,2006.0,49881.0,70087.0,169564.0,2006,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2005,"Congressional District 21 (109th Congress), Florida",673259,553045,55344,2005,1089,2005,39.6,2005.0,448810.0,114302.0,20737.0,2005,6.4,2006,665532,547395,54292,2006,1168,2006,38.8,2006.0,51986.0,57266.0,207209.0,2006,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2005,"Congressional District 22 (109th Congress), Florida",661636,574857,31599,2005,1190,2005,31.3,2005.0,491992.0,119206.0,30609.0,2005,4.7,2006,692476,602697,40837,2006,1369,2006,32.7,2006.0,45477.0,68019.0,171906.0,2006,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2005,"Congressional District 23 (109th Congress), Florida",668936,230233,376709,2005,880,2005,47.7,2005.0,402567.0,143282.0,19728.0,2005,10.0,2006,692406,232199,387648,2006,988,2006,44.5,2006.0,54894.0,69049.0,289015.0,2006,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2005,"Congressional District 24 (109th Congress), Florida",727351,600792,51523,2005,938,2005,35.0,2005.0,492069.0,140018.0,24407.0,2005,5.1,2006,740876,611817,53888,2006,1036,2006,34.1,2006.0,57016.0,82269.0,158444.0,2006,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2005,"Congressional District 25 (109th Congress), Florida",759025,598779,66379,2005,1223,2005,47.2,2005.0,464962.0,127249.0,23355.0,2005,6.6,2006,796991,604499,93407,2006,1353,2006,44.8,2006.0,57620.0,66953.0,192616.0,2006,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2005,"Congressional District 1 (109th Congress), Georgia",640914,465592,136901,2005,638,2005,45.1,2005.0,402334.0,138683.0,21566.0,2005,7.0,2006,681860,491730,154960,2006,651,2006,43.5,2006.0,51754.0,61805.0,196571.0,2006,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2005,"Congressional District 2 (109th Congress), Georgia",603237,304684,268894,2005,546,2005,46.6,2005.0,372615.0,127475.0,18685.0,2005,9.4,2006,646921,342801,279247,2006,567,2006,43.3,2006.0,59579.0,57034.0,240654.0,2006,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2005,"Congressional District 3 (109th Congress), Georgia",604348,348410,238348,2005,555,2005,43.5,2005.0,381286.0,143017.0,19269.0,2005,8.5,2006,640378,356820,262159,2006,568,2006,40.2,2006.0,53226.0,55466.0,191757.0,2006,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2005,"Congressional District 4 (109th Congress), Georgia",626517,207550,340666,2005,990,2005,38.6,2005.0,409787.0,96102.0,27540.0,2005,9.2,2006,683079,234529,369455,2006,1048,2006,38.6,2006.0,51166.0,64889.0,263293.0,2006,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2005,"Congressional District 5 (109th Congress), Georgia",616802,239963,329344,2005,943,2005,32.9,2005.0,415378.0,86802.0,27170.0,2005,8.4,2006,674043,253719,361563,2006,984,2006,32.5,2006.0,48444.0,61184.0,321236.0,2006,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2005,"Congressional District 6 (109th Congress), Georgia",743367,585596,74240,2005,1357,2005,41.8,2005.0,488541.0,70897.0,37459.0,2005,3.8,2006,770953,598588,82940,2006,1434,2006,43.9,2006.0,32296.0,53151.0,117828.0,2006,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2005,"Congressional District 7 (109th Congress), Georgia",794699,603000,100015,2005,1215,2005,44.6,2005.0,502569.0,125111.0,32381.0,2005,5.4,2006,846870,629386,118304,2006,1273,2006,44.2,2006.0,45727.0,73305.0,139237.0,2006,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2005,"Congressional District 8 (109th Congress), Georgia",742669,582653,123585,2005,963,2005,40.6,2005.0,478913.0,149630.0,28545.0,2005,6.6,2006,787033,602250,145531,2006,1015,2006,40.4,2006.0,49850.0,72857.0,152220.0,2006,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2005,"Congressional District 9 (109th Congress), Georgia",702359,579380,97435,2005,699,2005,39.6,2005.0,462193.0,155992.0,21943.0,2005,7.2,2006,735337,604175,98492,2006,727,2006,40.0,2006.0,59028.0,73563.0,180792.0,2006,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2005,"Congressional District 10 (109th Congress), Georgia",748180,642538,28822,2005,765,2005,42.7,2005.0,480457.0,155431.0,24026.0,2005,6.5,2006,794734,690274,42448,2006,815,2006,43.2,2006.0,60709.0,81597.0,171102.0,2006,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
