"state_name","Location","Incumbent","Inc_party","Inc_first_elected","Candidate","Cand_party","district_num","state_abb","dist_id","Cand_party_abb","is_incumbent","years_in_congress"
"Texas","Texas 3","Sam Johnson","Republican",1991,"Lorie Burch","Democratic","3","TX","TX_3","D",0,0
"Texas","Texas 3","Sam Johnson","Republican",1991,"Van Taylor","Republican","3","TX","TX_3","R",0,0
"Texas","Texas 4","John Ratcliffe","Republican",2014,"Catherine Krantz","Democratic","4","TX","TX_4","D",0,0
"Texas","Texas 4","John Ratcliffe","Republican",2014,"John Ratcliffe","Republican","4","TX","TX_4","R",1,4
"Texas","Texas 5","Jeb Hensarling","Republican",2002,"Lance Gooden","Republican","5","TX","TX_5","R",0,0
"Texas","Texas 5","Jeb Hensarling","Republican",2002,"Dan Wood","Democratic","5","TX","TX_5","D",0,0
"Texas","Texas 6","Joe Barton","Republican",1984,"Jana Lynne Sanchez","Democratic","6","TX","TX_6","D",0,0
"Texas","Texas 6","Joe Barton","Republican",1984,"Ron Wright","Republican","6","TX","TX_6","R",0,0
"Texas","Texas 7","John Culberson","Republican",2000,"John Culberson","Republican","7","TX","TX_7","R",1,18
"Texas","Texas 7","John Culberson","Republican",2000,"Lizzie Pannill Fletcher","Democratic","7","TX","TX_7","D",0,0
"Texas","Texas 8","Kevin Brady","Republican",1996,"Kevin Brady","Republican","8","TX","TX_8","R",1,22
"Texas","Texas 8","Kevin Brady","Republican",1996,"Steven David","Democratic","8","TX","TX_8","D",0,0
"Texas","Texas 9","Al Green","Democratic",2004,"Al Green","Democratic","9","TX","TX_9","D",1,14
"Texas","Texas 10","Michael McCaul","Republican",2004,"Michael McCaul","Republican","10","TX","TX_10","R",1,14
"Texas","Texas 10","Michael McCaul","Republican",2004,"Mike Siegel","Democratic","10","TX","TX_10","D",0,0
"Texas","Texas 11","Mike Conaway","Republican",2004,"Mike Conaway","Republican","11","TX","TX_11","R",1,14
"Texas","Texas 11","Mike Conaway","Republican",2004,"Jennie Lou Leeder","Democratic","11","TX","TX_11","D",0,0
"Texas","Texas 12","Kay Granger","Republican",1996,"Vanessa Adia","Democratic","12","TX","TX_12","D",0,0
"Texas","Texas 12","Kay Granger","Republican",1996,"Kay Granger","Republican","12","TX","TX_12","R",1,22
"Texas","Texas 13","Mac Thornberry","Republican",1994,"Greg Sagan","Democratic","13","TX","TX_13","D",0,0
"Texas","Texas 13","Mac Thornberry","Republican",1994,"Mac Thornberry","Republican","13","TX","TX_13","R",1,24
"Texas","Texas 14","Randy Weber","Republican",2012,"Adrienne Bell","Democratic","14","TX","TX_14","D",0,0
"Texas","Texas 14","Randy Weber","Republican",2012,"Randy Weber","Republican","14","TX","TX_14","R",1,6
"Texas","Texas 15","Vicente González","Democratic",2016,"Vicente González","Democratic","15","TX","TX_15","D",1,2
"Texas","Texas 15","Vicente González","Democratic",2016,"Tim Westley","Republican","15","TX","TX_15","R",0,0
"Texas","Texas 16","Beto O'Rourke","Democratic",2012,"Veronica Escobar","Democratic","16","TX","TX_16","D",0,0
"Texas","Texas 16","Beto O'Rourke","Democratic",2012,"Rick Seeberger","Republican","16","TX","TX_16","R",0,0
"Texas","Texas 17","Bill Flores","Republican",2010,"Bill Flores","Republican","17","TX","TX_17","R",1,8
"Texas","Texas 17","Bill Flores","Republican",2010,"Rick Kennedy","Democratic","17","TX","TX_17","D",0,0
"Texas","Texas 18","Sheila Jackson Lee","Democratic",1994,"Sheila Jackson Lee","Democratic","18","TX","TX_18","D",1,24
"Texas","Texas 18","Sheila Jackson Lee","Democratic",1994,"Ava Pate","Republican","18","TX","TX_18","R",0,0
"Texas","Texas 19","Jodey Arrington","Republican",2016,"Jodey Arrington","Republican","19","TX","TX_19","R",1,2
"Texas","Texas 19","Jodey Arrington","Republican",2016,"Miguel Levario","Democratic","19","TX","TX_19","D",0,0
"Texas","Texas 20","Joaquín Castro","Democratic",2012,"Joaquín Castro","Democratic","20","TX","TX_20","D",1,6
"Texas","Texas 21","Lamar Smith","Republican",1986,"Joseph Kopser","Democratic","21","TX","TX_21","D",0,0
"Texas","Texas 21","Lamar Smith","Republican",1986,"Chip Roy","Republican","21","TX","TX_21","R",0,0
"Texas","Texas 22","Pete Olson","Republican",2008,"Sri Preston Kulkarni","Democratic","22","TX","TX_22","D",0,0
"Texas","Texas 22","Pete Olson","Republican",2008,"Pete Olson","Republican","22","TX","TX_22","R",1,10
"Texas","Texas 23","Will Hurd","Republican",2014,"Will Hurd","Republican","23","TX","TX_23","R",1,4
"Texas","Texas 23","Will Hurd","Republican",2014,"Gina Ortiz Jones","Democratic","23","TX","TX_23","D",0,0
"Texas","Texas 24","Kenny Marchant","Republican",2004,"Kenny Marchant","Republican","24","TX","TX_24","R",1,14
"Texas","Texas 24","Kenny Marchant","Republican",2004,"Jan McDowell","Democratic","24","TX","TX_24","D",0,0
"Texas","Texas 25","Roger Williams","Republican",2012,"Julie Oliver","Democratic","25","TX","TX_25","D",0,0
"Texas","Texas 25","Roger Williams","Republican",2012,"Roger Williams","Republican","25","TX","TX_25","R",1,6
"Texas","Texas 26","Michael Burgess","Republican",2002,"Michael Burgess","Republican","26","TX","TX_26","R",1,16
"Texas","Texas 26","Michael Burgess","Republican",2002,"Linsey Fagan","Democratic","26","TX","TX_26","D",0,0
"Texas","Texas 27","Michael Cloud","Republican",2018,"Michael Cloud","Republican","27","TX","TX_27","R",1,0
"Texas","Texas 27","Michael Cloud","Republican",2018,"Eric Holguin","Democratic","27","TX","TX_27","D",0,0
"Texas","Texas 28","Henry Cuellar","Democratic",2004,"Henry Cuellar","Democratic","28","TX","TX_28","D",1,14
"Texas","Texas 29","Gene Green","Democratic",1992,"Phillip Aronoff","Republican","29","TX","TX_29","R",0,0
"Texas","Texas 29","Gene Green","Democratic",1992,"Sylvia Garcia","Democratic","29","TX","TX_29","D",0,0
"Texas","Texas 30","Eddie Bernice Johnson","Democratic",1992,"Eddie Bernice Johnson","Democratic","30","TX","TX_30","D",1,26
"Texas","Texas 31","John Carter","Republican",2002,"John Carter","Republican","31","TX","TX_31","R",1,16
"Texas","Texas 31","John Carter","Republican",2002,"Mary Jennings Hegar","Democratic","31","TX","TX_31","D",0,0
"Texas","Texas 32","Pete Sessions","Republican",1996,"Colin Allred","Democratic","32","TX","TX_32","D",0,0
"Texas","Texas 32","Pete Sessions","Republican",1996,"Pete Sessions","Republican","32","TX","TX_32","R",1,22
"Texas","Texas 33","Marc Veasey","Democratic",2012,"Willie Billups","Republican","33","TX","TX_33","R",0,0
"Texas","Texas 33","Marc Veasey","Democratic",2012,"Marc Veasey","Democratic","33","TX","TX_33","D",1,6
"Texas","Texas 34","Filemon Vela Jr.","Democratic",2012,"Rey Gonzalez","Republican","34","TX","TX_34","R",0,0
"Texas","Texas 34","Filemon Vela Jr.","Democratic",2012,"Filemon Vela Jr.","Democratic","34","TX","TX_34","D",1,6
"Texas","Texas 35","Lloyd Doggett","Democratic",1994,"Lloyd Doggett","Democratic","35","TX","TX_35","D",1,24
"Texas","Texas 35","Lloyd Doggett","Democratic",1994,"David Smalling","Republican","35","TX","TX_35","R",0,0
"Texas","Texas 36","Brian Babin","Republican",2014,"Brian Babin","Republican","36","TX","TX_36","R",1,4
"Texas","Texas 36","Brian Babin","Republican",2014,"Dayna Steele","Democratic","36","TX","TX_36","D",0,0
"Utah","Utah 1","Rob Bishop","Republican",2002,"Rob Bishop","Republican","1","UT","UT_1","R",1,16
"Utah","Utah 1","Rob Bishop","Republican",2002,"Lee Castillo","Democratic","1","UT","UT_1","D",0,0
"Utah","Utah 2","Chris Stewart","Republican",2012,"Shireen Ghorbani","Democratic","2","UT","UT_2","D",0,0
"Utah","Utah 2","Chris Stewart","Republican",2012,"Chris Stewart","Republican","2","UT","UT_2","R",1,6
"Utah","Utah 3","John Curtis","Republican",2017,"John Curtis","Republican","3","UT","UT_3","R",1,1
"Utah","Utah 3","John Curtis","Republican",2017,"James Singer","Democratic","3","UT","UT_3","D",0,0
"Utah","Utah 4","Mia Love","Republican",2014,"Mia Love","Republican","4","UT","UT_4","R",1,4
"Utah","Utah 4","Mia Love","Republican",2014,"Ben McAdams","Democratic","4","UT","UT_4","D",0,0
"Vermont","Vermont 1","Peter Welch","Democratic",2006,"Anya Tynio","Republican","1","VT","VT_1","R",0,0
"Vermont","Vermont 1","Peter Welch","Democratic",2006,"Peter Welch","Democratic","1","VT","VT_1","D",1,12
"Virginia","Virginia 1","Rob Wittman","Republican",2007,"Vangie Williams","Democratic","1","VA","VA_1","D",0,0
"Virginia","Virginia 1","Rob Wittman","Republican",2007,"Rob Wittman","Republican","1","VA","VA_1","R",1,11
"Virginia","Virginia 2","Scott Taylor","Republican",2016,"Elaine Luria","Democratic","2","VA","VA_2","D",0,0
"Virginia","Virginia 2","Scott Taylor","Republican",2016,"Scott Taylor","Republican","2","VA","VA_2","R",1,2
"Virginia","Virginia 3","Bobby Scott","Democratic",1992,"Bobby Scott","Democratic","3","VA","VA_3","D",1,26
"Virginia","Virginia 4","Donald McEachin","Democratic",2016,"Ryan McAdams","Republican","4","VA","VA_4","R",0,0
"Virginia","Virginia 4","Donald McEachin","Democratic",2016,"Donald McEachin","Democratic","4","VA","VA_4","D",1,2
"Virginia","Virginia 5","Tom Garrett","Republican",2016,"Leslie Cockburn","Democratic","5","VA","VA_5","D",0,0
"Virginia","Virginia 5","Tom Garrett","Republican",2016,"Denver Riggleman","Republican","5","VA","VA_5","R",0,0
"Virginia","Virginia 6","Bob Goodlatte","Republican",1992,"Ben Cline","Republican","6","VA","VA_6","R",0,0
"Virginia","Virginia 6","Bob Goodlatte","Republican",1992,"Jennifer Lewis","Democratic","6","VA","VA_6","D",0,0
"Virginia","Virginia 7","Dave Brat","Republican",2014,"Dave Brat","Republican","7","VA","VA_7","R",1,4
"Virginia","Virginia 7","Dave Brat","Republican",2014,"Abigail Spanberger","Democratic","7","VA","VA_7","D",0,0
"Virginia","Virginia 8","Don Beyer","Democratic",2014,"Don Beyer","Democratic","8","VA","VA_8","D",1,4
"Virginia","Virginia 8","Don Beyer","Democratic",2014,"Thomas Oh","Republican","8","VA","VA_8","R",0,0
"Virginia","Virginia 9","Morgan Griffith","Republican",2010,"Anthony Flaccavento","Democratic","9","VA","VA_9","D",0,0
"Virginia","Virginia 9","Morgan Griffith","Republican",2010,"Morgan Griffith","Republican","9","VA","VA_9","R",1,8
"Virginia","Virginia 10","Barbara Comstock","Republican",2014,"Barbara Comstock","Republican","10","VA","VA_10","R",1,4
"Virginia","Virginia 10","Barbara Comstock","Republican",2014,"Jennifer Wexton","Democratic","10","VA","VA_10","D",0,0
"Virginia","Virginia 11","Gerry Connolly","Democratic",2008,"Gerry Connolly","Democratic","11","VA","VA_11","D",1,10
"Virginia","Virginia 11","Gerry Connolly","Democratic",2008,"Jeff Dove","Republican","11","VA","VA_11","R",0,0
"Washington","Washington 1","Suzan DelBene","Democratic",2012,"Jeffrey Beeler","Republican","1","WA","WA_1","R",0,0
"Washington","Washington 1","Suzan DelBene","Democratic",2012,"Suzan DelBene","Democratic","1","WA","WA_1","D",1,6
"Washington","Washington 2","Rick Larsen","Democratic",2000,"Rick Larsen","Democratic","2","WA","WA_2","D",1,18
"Washington","Washington 3","Jaime Herrera Beutler","Republican",2010,"Jaime Herrera Beutler","Republican","3","WA","WA_3","R",1,8
"Washington","Washington 3","Jaime Herrera Beutler","Republican",2010,"Carolyn Long","Democratic","3","WA","WA_3","D",0,0
"Washington","Washington 4","Dan Newhouse","Republican",2014,"Christine Brown","Democratic","4","WA","WA_4","D",0,0
"Washington","Washington 4","Dan Newhouse","Republican",2014,"Dan Newhouse","Republican","4","WA","WA_4","R",1,4
"Washington","Washington 5","Cathy McMorris Rodgers","Republican",2004,"Lisa Brown","Democratic","5","WA","WA_5","D",0,0
"Washington","Washington 5","Cathy McMorris Rodgers","Republican",2004,"Cathy McMorris Rodgers","Republican","5","WA","WA_5","R",1,14
"Washington","Washington 6","Derek Kilmer","Democratic",2012,"Douglas Dightman","Republican","6","WA","WA_6","R",0,0
"Washington","Washington 6","Derek Kilmer","Democratic",2012,"Derek Kilmer","Democratic","6","WA","WA_6","D",1,6
"Washington","Washington 7","Pramila Jayapal","Democratic",2016,"Pramila Jayapal","Democratic","7","WA","WA_7","D",1,2
"Washington","Washington 7","Pramila Jayapal","Democratic",2016,"Craig Keller","Republican","7","WA","WA_7","R",0,0
"Washington","Washington 8","Dave Reichert","Republican",2004,"Dino Rossi","Republican","8","WA","WA_8","R",0,0
"Washington","Washington 8","Dave Reichert","Republican",2004,"Kim Schrier","Democratic","8","WA","WA_8","D",0,0
"Washington","Washington 9","Adam Smith","Democratic",1996,"Adam Smith","Democratic","9","WA","WA_9","D",1,22
"Washington","Washington 9","Adam Smith","Democratic",1996,"Sarah Smith","Democratic","9","WA","WA_9","D",0,0
"Washington","Washington 10","Denny Heck","Democratic",2012,"Joseph Brumbles","Republican","10","WA","WA_10","R",0,0
"Washington","Washington 10","Denny Heck","Democratic",2012,"Denny Heck","Democratic","10","WA","WA_10","D",1,6
"West Virginia","West Virginia 1","David McKinley","Republican",2010,"Kendra Fershee","Democratic","1","WV","WV_1","D",0,0
"West Virginia","West Virginia 1","David McKinley","Republican",2010,"David McKinley","Republican","1","WV","WV_1","R",1,8
"West Virginia","West Virginia 2","Alex Mooney","Republican",2014,"Alex Mooney","Republican","2","WV","WV_2","R",1,4
"West Virginia","West Virginia 2","Alex Mooney","Republican",2014,"Talley Sergent","Democratic","2","WV","WV_2","D",0,0
"West Virginia","West Virginia 3","Evan Jenkins","Republican",2014,"Carol Miller","Republican","3","WV","WV_3","R",0,0
"West Virginia","West Virginia 3","Evan Jenkins","Republican",2014,"Richard Ojeda","Democratic","3","WV","WV_3","D",0,0
"Wisconsin","Wisconsin 1","Paul Ryan","Republican",1998,"Randy Bryce","Democratic","1","WI","WI_1","D",0,0
"Wisconsin","Wisconsin 1","Paul Ryan","Republican",1998,"Bryan Steil","Republican","1","WI","WI_1","R",0,0
"Wisconsin","Wisconsin 2","Mark Pocan","Democratic",2012,"Mark Pocan","Democratic","2","WI","WI_2","D",1,6
"Wisconsin","Wisconsin 3","Ron Kind","Democratic",1996,"Ron Kind","Democratic","3","WI","WI_3","D",1,22
"Wisconsin","Wisconsin 3","Ron Kind","Democratic",1996,"Steve Toft","Republican","3","WI","WI_3","R",0,0
"Wisconsin","Wisconsin 4","Gwen Moore","Democratic",2004,"Gwen Moore","Democratic","4","WI","WI_4","D",1,14
"Wisconsin","Wisconsin 4","Gwen Moore","Democratic",2004,"Tim Rogers","Republican","4","WI","WI_4","R",0,0
"Wisconsin","Wisconsin 5","Jim Sensenbrenner","Republican",1978,"Tom Palzewicz","Democratic","5","WI","WI_5","D",0,0
"Wisconsin","Wisconsin 5","Jim Sensenbrenner","Republican",1978,"Jim Sensenbrenner","Republican","5","WI","WI_5","R",1,40
"Wisconsin","Wisconsin 6","Glenn Grothman","Republican",2014,"Glenn Grothman","Republican","6","WI","WI_6","R",1,4
"Wisconsin","Wisconsin 6","Glenn Grothman","Republican",2014,"Dan Kohl","Democratic","6","WI","WI_6","D",0,0
"Wisconsin","Wisconsin 7","Sean Duffy","Republican",2010,"Sean Duffy","Republican","7","WI","WI_7","R",1,8
"Wisconsin","Wisconsin 7","Sean Duffy","Republican",2010,"Margaret Engebretson","Democratic","7","WI","WI_7","D",0,0
"Wisconsin","Wisconsin 8","Mike Gallagher","Republican",2016,"Mike Gallagher","Republican","8","WI","WI_8","R",1,2
"Wisconsin","Wisconsin 8","Mike Gallagher","Republican",2016,"Beau Liegeois","Democratic","8","WI","WI_8","D",0,0
"Wyoming","Wyoming 1","Liz Cheney","Republican",2016,"Liz Cheney","Republican","1","WY","WY_1","R",1,2
"Wyoming","Wyoming 1","Liz Cheney","Republican",2016,"Greg Hunter","Democratic","1","WY","WY_1","D",0,0
