congress,year,delsouth,state_fips,contest_uid,inc,king_dist,lewis_dist,state_name,turnout,inc,vote_share,geom_uid
88.0,1962.0,0.0,40.0,088040003,1.0,3.0,3.0,oklahoma,56010.0,1.0,1.0,040083090003
88.0,1962.0,0.0,40.0,088040004,1.0,4.0,4.0,oklahoma,66000.0,1.0,1.0,040083090004
88.0,1962.0,0.0,40.0,088040005,1.0,5.0,5.0,oklahoma,131217.0,1.0,0.6888741999999999,040083090005
88.0,1962.0,0.0,40.0,088040006,1.0,6.0,6.0,oklahoma,105493.0,1.0,0.5356564,040083090006
88.0,1962.0,0.0,41.0,088041001,-1.0,1.0,1.0,oregon,192904.0,-1.0,0.38174949999999996,041078089001
88.0,1962.0,0.0,41.0,088041002,1.0,2.0,2.0,oregon,83330.0,1.0,0.6400456,041078089002
88.0,1962.0,0.0,41.0,088041003,1.0,3.0,3.0,oregon,199403.0,1.0,0.6598345999999999,041078089003
88.0,1962.0,0.0,41.0,088041004,0.0,4.0,4.0,oregon,155143.0,0.0,0.5392444000000001,041078089004
88.0,1962.0,0.0,36.0,088036005,-1.0,5.0,5.0,new york,156466.0,-1.0,0.4250252000000001,036088090005
88.0,1962.0,0.0,36.0,088036006,-1.0,6.0,6.0,new york,152358.0,-1.0,0.36678740000000004,036088090006
88.0,1962.0,0.0,36.0,088036007,1.0,7.0,7.0,new york,136637.0,1.0,0.5926872,036088090007
88.0,1962.0,0.0,36.0,088036008,1.0,8.0,8.0,new york,158017.0,1.0,0.663821,036088090008
88.0,1962.0,0.0,34.0,088034010,1.0,10.0,10.0,new jersey,85435.0,1.0,0.7329081000000001,034088089010
88.0,1962.0,1.0,45.0,088045001,1.0,1.0,1.0,south carolina,39176.0,1.0,1.0,045073088001
88.0,1962.0,1.0,45.0,088045002,0.0,2.0,2.0,south carolina,74096.0,0.0,0.5283551,045073088002
88.0,1962.0,1.0,45.0,088045003,1.0,3.0,3.0,south carolina,34545.0,1.0,1.0,045073088003
88.0,1962.0,1.0,45.0,088045004,1.0,4.0,4.0,south carolina,47044.0,1.0,1.0,045073088004
88.0,1962.0,1.0,45.0,088045005,1.0,5.0,5.0,south carolina,30850.0,1.0,0.9396759,045073088005
88.0,1962.0,1.0,45.0,088045006,1.0,6.0,6.0,south carolina,36811.0,1.0,1.0,045073088006
88.0,1962.0,0.0,46.0,088046001,-1.0,1.0,1.0,south dakota,192396.0,-1.0,0.407602,046073089001
88.0,1962.0,0.0,46.0,088046002,-1.0,2.0,2.0,south dakota,60335.0,-1.0,0.3852325,046073089002
88.0,1962.0,0.0,47.0,088047001,0.0,1.0,1.0,tennessee,89433.0,0.0,0.4485257,047083089001
88.0,1962.0,0.0,29.0,088029003,1.0,3.0,3.0,missouri,115377.0,1.0,0.7050451999999999,029088089003
88.0,1962.0,0.0,29.0,088029004,1.0,4.0,4.0,missouri,110544.0,1.0,0.5391428,029088089004
88.0,1962.0,0.0,29.0,088029005,1.0,5.0,5.0,missouri,92001.0,1.0,0.5887545,029088089005
88.0,1962.0,0.0,29.0,088029006,1.0,6.0,6.0,missouri,112705.0,1.0,0.5533561,029088089006
88.0,1962.0,0.0,29.0,088029007,-1.0,7.0,7.0,missouri,146713.0,-1.0,0.4231527,029088089007
88.0,1962.0,0.0,29.0,088029008,1.0,8.0,8.0,missouri,131397.0,1.0,0.590082,029088089008
88.0,1962.0,0.0,29.0,088029009,1.0,9.0,9.0,missouri,121280.0,1.0,0.6122526,029088089009
88.0,1962.0,0.0,47.0,088047002,-1.0,2.0,2.0,tennessee,86885.0,-1.0,0.2944006,047083089002
88.0,1962.0,0.0,47.0,088047003,0.0,3.0,3.0,tennessee,93201.0,0.0,0.4892329000000001,047083089003
88.0,1962.0,0.0,47.0,088047004,1.0,4.0,4.0,tennessee,46005.0,1.0,1.0,047083089004
88.0,1962.0,0.0,53.0,088053003,1.0,3.0,3.0,washington,105674.0,1.0,0.6533774,053087090003
88.0,1962.0,0.0,47.0,088047005,0.0,5.0,5.0,tennessee,,0.0,,047083089005
88.0,1962.0,0.0,8.0,088008001,1.0,1.0,1.0,colorado,169072.0,1.0,0.5599980999999999,008068088001
88.0,1962.0,1.0,51.0,088051010,-1.0,10.0,10.0,virginia,89551.0,-1.0,0.44600280000000003,051083089010
88.0,1962.0,1.0,51.0,088051002,1.0,2.0,2.0,virginia,40427.0,1.0,0.7496475,051083089002
88.0,1962.0,1.0,51.0,088051003,1.0,3.0,3.0,virginia,57480.0,1.0,0.5030271,051083089003
88.0,1962.0,1.0,51.0,088051004,1.0,4.0,4.0,virginia,30642.0,1.0,1.0,051083089004
88.0,1962.0,1.0,51.0,088051005,1.0,5.0,5.0,virginia,13827.0,1.0,1.0,051083089005
88.0,1962.0,1.0,51.0,088051006,-1.0,6.0,6.0,virginia,67340.0,-1.0,0.3457083,051083089006
88.0,1962.0,1.0,51.0,088051007,0.0,7.0,7.0,virginia,52006.0,0.0,0.5057493,051083089007
88.0,1962.0,1.0,51.0,088051008,1.0,8.0,8.0,virginia,20931.0,1.0,1.0,051083089008
88.0,1962.0,1.0,51.0,088051009,1.0,9.0,9.0,virginia,53744.0,1.0,0.6120310999999999,051083089009
88.0,1962.0,0.0,54.0,088054001,0.0,1.0,1.0,west virginia,162884.0,0.0,0.4010707000000001,054088090001
88.0,1962.0,0.0,54.0,088054002,1.0,2.0,2.0,west virginia,106060.0,1.0,0.5873185000000001,054088090002
88.0,1962.0,0.0,54.0,088054003,1.0,3.0,3.0,west virginia,121087.0,1.0,0.6172669,054088090003
88.0,1962.0,0.0,54.0,088054004,1.0,4.0,4.0,west virginia,144438.0,1.0,0.5781512,054088090004
88.0,1962.0,0.0,54.0,088054005,1.0,5.0,5.0,west virginia,78549.0,1.0,0.7308177,054088090005
88.0,1962.0,0.0,56.0,088056000,-1.0,98.0,0.0,wyoming,116474.0,-1.0,0.3862235,056051097000
88.0,1962.0,0.0,42.0,088042014,1.0,14.0,14.0,pennsylvania,141856.0,1.0,0.6565108000000001,042088089014
88.0,1962.0,0.0,42.0,088042015,1.0,15.0,15.0,pennsylvania,110502.0,1.0,0.5753199000000001,042088089015
88.0,1962.0,0.0,42.0,088042016,-1.0,16.0,16.0,pennsylvania,135045.0,-1.0,0.3327187,042088089016
88.0,1962.0,0.0,42.0,088042017,-1.0,17.0,17.0,pennsylvania,152780.0,-1.0,0.3710695,042088089017
88.0,1962.0,0.0,42.0,088042018,-1.0,18.0,18.0,pennsylvania,168693.0,-1.0,0.357217,042088089018
88.0,1962.0,0.0,42.0,088042019,-1.0,19.0,19.0,pennsylvania,145919.0,-1.0,0.4317121,042088089019
88.0,1962.0,0.0,42.0,088042001,1.0,1.0,1.0,pennsylvania,161675.0,1.0,0.6353611,042088089001
88.0,1962.0,0.0,42.0,088042020,1.0,20.0,20.0,pennsylvania,158659.0,1.0,0.6742196,042088089020
88.0,1962.0,0.0,42.0,088042021,1.0,21.0,21.0,pennsylvania,134953.0,1.0,0.5958371,042088089021
88.0,1962.0,0.0,42.0,088042022,-1.0,22.0,22.0,pennsylvania,143638.0,-1.0,0.4250547000000001,042088089022
88.0,1962.0,0.0,42.0,088042023,-1.0,23.0,23.0,pennsylvania,133956.0,-1.0,0.40907459999999995,042088089023
88.0,1962.0,0.0,42.0,088042024,0.0,24.0,24.0,pennsylvania,159962.0,0.0,0.4860467000000001,042088089024
88.0,1962.0,0.0,42.0,088042025,1.0,25.0,25.0,pennsylvania,155182.0,1.0,0.5641891,042088089025
88.0,1962.0,0.0,42.0,088042026,1.0,26.0,26.0,pennsylvania,153877.0,1.0,0.6169343,042088089026
88.0,1962.0,0.0,42.0,088042027,-1.0,27.0,27.0,pennsylvania,171018.0,-1.0,0.3448994,042088089027
88.0,1962.0,0.0,42.0,088042002,1.0,2.0,2.0,pennsylvania,129419.0,1.0,0.6707825,042088089002
88.0,1962.0,0.0,42.0,088042003,1.0,3.0,3.0,pennsylvania,137232.0,1.0,0.5931925,042088089003
88.0,1962.0,0.0,42.0,088042004,1.0,4.0,4.0,pennsylvania,186314.0,1.0,0.5598076,042088089004
88.0,1962.0,0.0,42.0,088042005,1.0,5.0,5.0,pennsylvania,169058.0,1.0,0.5589857,042088089005
88.0,1962.0,0.0,42.0,088042006,0.0,6.0,6.0,pennsylvania,220683.0,0.0,0.5118609000000001,042088089006
88.0,1962.0,0.0,42.0,088042007,-1.0,7.0,7.0,pennsylvania,225437.0,-1.0,0.392491,042088089007
88.0,1962.0,0.0,42.0,088042008,-1.0,8.0,8.0,pennsylvania,185896.0,-1.0,0.4520969,042088089008
88.0,1962.0,0.0,42.0,088042009,-1.0,9.0,9.0,pennsylvania,169445.0,-1.0,0.32792350000000003,042088089009
88.0,1962.0,0.0,44.0,088044001,1.0,1.0,1.0,rhode island,141519.0,1.0,0.5676482,044073088001
88.0,1962.0,0.0,44.0,088044002,1.0,2.0,2.0,rhode island,177139.0,1.0,0.7179898,044073088002
88.0,1962.0,1.0,48.0,088048000,0.0,98.0,0.0,texas,1551429.0,0.0,0.5613276999999999,048088089000
88.0,1962.0,1.0,48.0,088048011,1.0,11.0,11.0,texas,41698.0,1.0,1.0,048088089011
88.0,1962.0,1.0,48.0,088048012,1.0,12.0,12.0,texas,88584.0,1.0,0.6062607,048088089012
88.0,1962.0,1.0,48.0,088048013,1.0,13.0,13.0,texas,56519.0,1.0,0.6712964,048088089013
88.0,1962.0,1.0,48.0,088048014,1.0,14.0,14.0,texas,86426.0,1.0,0.7035267,048088089014
88.0,1962.0,1.0,48.0,088048015,1.0,15.0,15.0,texas,53552.0,1.0,1.0,048088089015
88.0,1962.0,1.0,48.0,088048016,1.0,16.0,16.0,texas,81916.0,1.0,0.4617047,048088089016
88.0,1962.0,1.0,48.0,088048017,1.0,17.0,17.0,texas,46895.0,1.0,1.0,048088089017
88.0,1962.0,1.0,48.0,088048018,1.0,18.0,18.0,texas,73782.0,1.0,0.5880703,048088089018
88.0,1962.0,1.0,48.0,088048019,1.0,19.0,19.0,texas,69947.0,1.0,0.6708651,048088089019
88.0,1962.0,1.0,48.0,088048001,1.0,1.0,1.0,texas,39607.0,1.0,0.6733406,048088089001
88.0,1962.0,1.0,48.0,088048020,1.0,20.0,20.0,texas,62776.0,1.0,1.0,048088089020
88.0,1962.0,1.0,48.0,088048021,1.0,21.0,21.0,texas,51571.0,1.0,0.7613,048088089021
88.0,1962.0,1.0,48.0,088048022,1.0,22.0,22.0,texas,136593.0,1.0,0.5354667,048088089022
88.0,1962.0,1.0,48.0,088048002,1.0,2.0,2.0,texas,68522.0,1.0,0.6879105,048088089002
88.0,1962.0,1.0,48.0,088048003,1.0,3.0,3.0,texas,51718.0,1.0,0.5204184000000001,048088089003
88.0,1962.0,1.0,48.0,088048004,1.0,4.0,4.0,texas,32738.0,1.0,0.7200501,048088089004
88.0,1962.0,1.0,48.0,088048006,1.0,6.0,6.0,texas,33617.0,1.0,1.0,048088089006
88.0,1962.0,1.0,48.0,088048007,1.0,7.0,7.0,texas,42801.0,1.0,0.8821289000000001,048088089007
88.0,1962.0,1.0,48.0,088048008,1.0,8.0,8.0,texas,71760.0,1.0,0.7146739000000001,048088089008
88.0,1962.0,1.0,48.0,088048009,1.0,9.0,9.0,texas,84773.0,1.0,0.6626991999999999,048088089009
88.0,1962.0,0.0,36.0,088036011,1.0,11.0,11.0,new york,83926.0,1.0,0.7158926,036088090011
88.0,1962.0,0.0,53.0,088053001,-1.0,1.0,1.0,washington,147230.0,-1.0,0.2626435,053087090001
88.0,1962.0,0.0,53.0,088053002,-1.0,2.0,2.0,washington,117831.0,-1.0,0.4017024,053087090002
88.0,1962.0,0.0,36.0,088036013,1.0,13.0,13.0,new york,156518.0,1.0,0.7459398,036088090013
88.0,1962.0,0.0,36.0,088036016,0.0,16.0,16.0,new york,113487.0,0.0,0.5081287,036088090016
88.0,1962.0,0.0,53.0,088053004,-1.0,4.0,4.0,washington,124069.0,-1.0,0.3295505,053087090004
88.0,1962.0,0.0,53.0,088053005,-1.0,5.0,5.0,washington,121837.0,-1.0,0.3556637,053087090005
88.0,1962.0,0.0,53.0,088053007,1.0,7.0,7.0,washington,152158.0,1.0,0.4341014,053087090007
88.0,1962.0,0.0,36.0,088036017,-1.0,17.0,17.0,new york,142752.0,-1.0,0.31332659999999996,036088090017
88.0,1962.0,0.0,36.0,088036021,1.0,21.0,21.0,new york,85596.0,1.0,0.7622085,036088090021
88.0,1962.0,0.0,36.0,088036023,1.0,23.0,23.0,new york,109528.0,1.0,0.6376086,036088090023
88.0,1962.0,0.0,36.0,088036024,0.0,24.0,24.0,new york,124240.0,0.0,0.3739134,036088090024
88.0,1962.0,0.0,36.0,088036025,-1.0,25.0,25.0,new york,178848.0,-1.0,0.38501409999999997,036088090025
88.0,1962.0,0.0,36.0,088036026,0.0,26.0,26.0,new york,152789.0,0.0,0.3908986,036088090026
88.0,1962.0,0.0,36.0,088036027,-1.0,27.0,27.0,new york,150264.0,-1.0,0.42129849999999996,036088090027
88.0,1962.0,0.0,36.0,088036028,-1.0,28.0,28.0,new york,147525.0,-1.0,0.3592205,036088090028
88.0,1962.0,0.0,36.0,088036029,1.0,29.0,29.0,new york,210032.0,1.0,0.6013988,036088090029
88.0,1962.0,0.0,36.0,088036002,0.0,2.0,2.0,new york,126315.0,0.0,0.44304319999999997,036088090002
88.0,1962.0,0.0,36.0,088036030,-1.0,30.0,30.0,new york,166682.0,-1.0,0.3469001,036088090030
88.0,1962.0,0.0,36.0,088036031,-1.0,31.0,31.0,new york,110454.0,-1.0,0.399904,036088090031
88.0,1962.0,0.0,36.0,088036032,-1.0,32.0,32.0,new york,135289.0,-1.0,0.4243804,036088090032
88.0,1962.0,0.0,36.0,088036033,-1.0,33.0,33.0,new york,133872.0,-1.0,0.30934029999999996,036088090033
88.0,1962.0,0.0,36.0,088036034,-1.0,34.0,34.0,new york,151929.0,-1.0,0.4419762,036088090034
88.0,1962.0,0.0,36.0,088036035,1.0,35.0,35.0,new york,144257.0,1.0,0.5445836,036088090035
88.0,1962.0,0.0,36.0,088036036,0.0,36.0,36.0,new york,162952.0,0.0,0.407304,036088090036
88.0,1962.0,0.0,36.0,088036037,-1.0,37.0,37.0,new york,158249.0,-1.0,0.3565773,036088090037
88.0,1962.0,0.0,36.0,088036038,-1.0,38.0,38.0,new york,120353.0,-1.0,0.3073625,036088090038
88.0,1962.0,0.0,36.0,088036039,-1.0,39.0,39.0,new york,155301.0,-1.0,0.3591348,036088090039
88.0,1962.0,0.0,36.0,088036003,-1.0,3.0,3.0,new york,146065.0,-1.0,0.40827709999999995,036088090003
88.0,1962.0,0.0,36.0,088036040,-1.0,40.0,40.0,new york,139710.0,-1.0,0.4795934,036088090040
88.0,1962.0,0.0,36.0,088036041,1.0,41.0,41.0,new york,131526.0,1.0,0.7145507,036088090041
88.0,1962.0,0.0,36.0,088036009,1.0,9.0,9.0,new york,137312.0,1.0,0.6262161999999999,036088090009
88.0,1962.0,0.0,39.0,088039000,0.0,98.0,0.0,ohio,2950794.0,0.0,0.39473309999999995,039088089000
88.0,1962.0,0.0,39.0,088039010,1.0,10.0,10.0,ohio,88289.0,1.0,0.4771942,039088089010
88.0,1962.0,0.0,39.0,088039011,1.0,11.0,11.0,ohio,147509.0,1.0,0.4944512,039088089011
88.0,1962.0,0.0,39.0,088039012,-1.0,12.0,12.0,ohio,190879.0,-1.0,0.3172848,039088089012
88.0,1962.0,0.0,39.0,088039013,-1.0,13.0,13.0,ohio,115888.0,-1.0,0.44896800000000003,039088089013
88.0,1962.0,0.0,39.0,088039014,-1.0,14.0,14.0,ohio,187856.0,-1.0,0.4628385999999999,039088089014
88.0,1962.0,0.0,39.0,088039015,-1.0,15.0,15.0,ohio,79951.0,-1.0,0.5235207000000001,039088089015
88.0,1962.0,0.0,39.0,088039016,-1.0,16.0,16.0,ohio,160725.0,-1.0,0.3995209,039088089016
88.0,1962.0,0.0,39.0,088039017,-1.0,17.0,17.0,ohio,119391.0,-1.0,0.41389220000000004,039088089017
88.0,1962.0,0.0,39.0,088039018,1.0,18.0,18.0,ohio,108663.0,1.0,0.6103918,039088089018
88.0,1962.0,0.0,39.0,088039019,1.0,19.0,19.0,ohio,122167.0,1.0,0.6218291,039088089019
88.0,1962.0,0.0,39.0,088039001,0.0,1.0,1.0,ohio,118584.0,0.0,0.3732713,039088089001
88.0,1962.0,0.0,39.0,088039020,1.0,20.0,20.0,ohio,128869.0,1.0,0.7103648,039088089020
88.0,1962.0,0.0,39.0,088039022,-1.0,22.0,22.0,ohio,109956.0,-1.0,0.3215195,039088089022
88.0,1962.0,0.0,39.0,088039003,-1.0,3.0,3.0,ohio,199157.0,-1.0,0.42967609999999995,039088089003
88.0,1962.0,0.0,39.0,088039004,-1.0,4.0,4.0,ohio,110656.0,-1.0,0.29701059999999996,039088089004
88.0,1962.0,0.0,39.0,088039005,-1.0,5.0,5.0,ohio,98386.0,-1.0,0.29591609999999996,039088089005
88.0,1962.0,0.0,39.0,088039006,-1.0,6.0,6.0,ohio,120480.0,-1.0,0.3962234000000001,039088089006
88.0,1962.0,0.0,39.0,088039007,-1.0,7.0,7.0,ohio,123588.0,-1.0,0.3229116,039088089007
88.0,1962.0,0.0,39.0,088039008,-1.0,8.0,8.0,ohio,94858.0,-1.0,0.2993949,039088089008
88.0,1962.0,0.0,39.0,088039009,1.0,9.0,9.0,ohio,150722.0,1.0,0.5735260999999999,039088089009
88.0,1962.0,0.0,42.0,088042010,0.0,10.0,10.0,pennsylvania,182434.0,0.0,0.47513069999999996,042088089010
88.0,1962.0,0.0,42.0,088042011,1.0,11.0,11.0,pennsylvania,153017.0,1.0,0.6649849,042088089011
88.0,1962.0,0.0,42.0,088042012,-1.0,12.0,12.0,pennsylvania,162417.0,-1.0,0.39544509999999994,042088089012
88.0,1962.0,0.0,42.0,088042013,-1.0,13.0,13.0,pennsylvania,204081.0,-1.0,0.33434759999999997,042088089013
88.0,1962.0,0.0,55.0,088055010,-1.0,10.0,10.0,wisconsin,83007.0,-1.0,0.36811350000000004,055073088010
88.0,1962.0,0.0,55.0,088055001,-1.0,1.0,1.0,wisconsin,134457.0,-1.0,0.4670638,055073088001
88.0,1962.0,0.0,55.0,088055002,1.0,2.0,2.0,wisconsin,171014.0,1.0,0.5247524,055073088002
88.0,1962.0,0.0,55.0,088055003,-1.0,3.0,3.0,wisconsin,88477.0,-1.0,0.38699320000000004,055073088003
88.0,1962.0,0.0,55.0,088055004,1.0,4.0,4.0,wisconsin,161397.0,1.0,0.7251002,055073088004
88.0,1962.0,0.0,55.0,088055005,1.0,5.0,5.0,wisconsin,163146.0,1.0,0.6356576,055073088005
88.0,1962.0,0.0,55.0,088055006,-1.0,6.0,6.0,wisconsin,120536.0,-1.0,0.40849209999999997,055073088006
88.0,1962.0,0.0,55.0,088055007,-1.0,7.0,7.0,wisconsin,103569.0,-1.0,0.3393969,055073088007
88.0,1962.0,0.0,55.0,088055008,-1.0,8.0,8.0,wisconsin,128641.0,-1.0,0.37183320000000003,055073088008
88.0,1962.0,0.0,55.0,088055009,1.0,9.0,9.0,wisconsin,89980.0,1.0,0.5559569000000001,055073088009
103.0,1992.0,0.0,6.0,103006026,1.0,26.0,26.0,california,110260.0,1.0,0.6693905,006103107026
103.0,1992.0,0.0,6.0,103006029,1.0,29.0,29.0,california,227453.0,1.0,0.7048137,006103107029
103.0,1992.0,0.0,6.0,103006030,0.0,30.0,30.0,california,68834.0,0.0,0.708952,006103107030
103.0,1992.0,0.0,36.0,103036007,1.0,7.0,7.0,new york,126919.0,1.0,0.5694971,036103105007
103.0,1992.0,0.0,17.0,103017009,1.0,9.0,9.0,illinois,227702.0,1.0,0.7155931999999999,017103107009
103.0,1992.0,0.0,26.0,103026012,1.0,12.0,12.0,michigan,256871.0,1.0,0.5353426,026103107012
103.0,1992.0,0.0,36.0,103036012,0.0,12.0,12.0,new york,70902.0,0.0,0.7887789000000001,036103105012
103.0,1992.0,0.0,6.0,103006031,1.0,31.0,31.0,california,109197.0,1.0,0.6256948,006103107031
103.0,1992.0,0.0,6.0,103006032,1.0,32.0,32.0,california,163028.0,1.0,0.9240376,006103107032
103.0,1992.0,0.0,6.0,103006033,0.0,33.0,33.0,california,47438.0,0.0,0.6747755,006103107033
103.0,1992.0,0.0,6.0,103006034,1.0,34.0,34.0,california,142645.0,1.0,0.643121,006103107034
103.0,1992.0,0.0,6.0,103006035,1.0,35.0,35.0,california,120358.0,1.0,0.8552900999999999,006103107035
103.0,1992.0,0.0,36.0,103036013,-1.0,13.0,13.0,new york,181423.0,-1.0,0.4052408,036103105013
103.0,1992.0,0.0,6.0,103006037,0.0,37.0,37.0,california,97159.0,0.0,1.0,006103107037
103.0,1992.0,0.0,6.0,103006039,0.0,39.0,39.0,california,204200.0,0.0,0.40023509999999995,006103107039
103.0,1992.0,0.0,6.0,103006041,-1.0,41.0,41.0,california,160530.0,-1.0,0.3661434,006103107041
103.0,1992.0,0.0,6.0,103006042,1.0,42.0,42.0,california,149031.0,1.0,0.5353249,006103107042
103.0,1992.0,0.0,36.0,103036017,1.0,17.0,17.0,new york,114579.0,1.0,0.8558985999999998,036103105017
103.0,1992.0,0.0,36.0,103036023,-1.0,23.0,23.0,new york,201609.0,-1.0,0.30670749999999997,036103105023
103.0,1992.0,0.0,36.0,103036024,0.0,24.0,24.0,new york,169932.0,0.0,0.2805534,036103105024
103.0,1992.0,0.0,36.0,103036025,-1.0,25.0,25.0,new york,242386.0,-1.0,0.4427236,036103105025
103.0,1992.0,0.0,36.0,103036026,0.0,26.0,26.0,new york,230295.0,0.0,0.5191471999999999,036103105026
103.0,1992.0,0.0,36.0,103036027,-1.0,27.0,27.0,new york,246502.0,-1.0,0.3647273,036103105027
103.0,1992.0,1.0,37.0,103037006,-1.0,6.0,6.0,north carolina,230022.0,-1.0,0.292146,037103105006
103.0,1992.0,1.0,37.0,103037007,1.0,7.0,7.0,north carolina,158950.0,1.0,0.581403,037103105007
103.0,1992.0,1.0,37.0,103037008,1.0,8.0,8.0,north carolina,185004.0,1.0,0.6116733,037103105008
103.0,1992.0,1.0,37.0,103037009,-1.0,9.0,9.0,north carolina,228233.0,-1.0,0.3267845,037103105009
103.0,1992.0,1.0,37.0,103037010,-1.0,10.0,10.0,north carolina,228239.0,-1.0,0.347031,037103105010
103.0,1992.0,1.0,37.0,103037011,-1.0,11.0,11.0,north carolina,238161.0,-1.0,0.4534873,037103105011
103.0,1992.0,1.0,37.0,103037012,0.0,12.0,12.0,north carolina,176664.0,0.0,0.7203618,037103105012
103.0,1992.0,0.0,39.0,103039011,1.0,11.0,11.0,ohio,198584.0,1.0,0.7791061,039103104011
103.0,1992.0,0.0,26.0,103026013,1.0,13.0,13.0,michigan,232811.0,1.0,0.5482645,026103107013
103.0,1992.0,0.0,39.0,103039013,0.0,13.0,13.0,ohio,223375.0,0.0,0.6020638,039103104013
103.0,1992.0,0.0,39.0,103039017,1.0,17.0,17.0,ohio,257246.0,1.0,0.8416184999999999,039103104017
103.0,1992.0,0.0,6.0,103006043,0.0,43.0,43.0,california,177455.0,0.0,0.49853770000000003,006103107043
103.0,1992.0,0.0,6.0,103006045,-1.0,45.0,45.0,california,212239.0,-1.0,0.4170204000000001,006103107045
103.0,1992.0,1.0,28.0,103028004,1.0,4.0,4.0,mississippi,174632.0,1.0,0.7497309,028103107004
103.0,1992.0,1.0,28.0,103028005,1.0,5.0,5.0,mississippi,188385.0,1.0,0.6410595,028103107005
103.0,1992.0,0.0,29.0,103029005,1.0,5.0,5.0,missouri,244576.0,1.0,0.6174522,029103107005
103.0,1992.0,0.0,32.0,103032001,1.0,1.0,1.0,nevada,212495.0,1.0,0.6036754,032103107001
103.0,1992.0,0.0,6.0,103006047,-1.0,47.0,47.0,california,241928.0,-1.0,0.31796240000000003,006103107047
103.0,1992.0,0.0,6.0,103006050,0.0,50.0,50.0,california,116824.0,0.0,0.6616192,006103107050
103.0,1992.0,0.0,9.0,103009001,1.0,1.0,1.0,connecticut,239848.0,1.0,0.6868308000000001,009103107001
103.0,1992.0,1.0,22.0,103022001,-1.0,1.0,1.0,louisiana,,-1.0,,022103103001
103.0,1992.0,1.0,22.0,103022002,1.0,2.0,2.0,louisiana,,1.0,,022103103002
103.0,1992.0,1.0,22.0,103022003,1.0,3.0,3.0,louisiana,,1.0,,022103103003
103.0,1992.0,1.0,22.0,103022004,0.0,4.0,4.0,louisiana,,0.0,,022103103004
103.0,1992.0,1.0,22.0,103022005,,5.0,5.0,louisiana,243580.0,,0.3698128,022103103005
103.0,1992.0,1.0,22.0,103022006,-1.0,6.0,6.0,louisiana,,-1.0,,022103103006
103.0,1992.0,1.0,22.0,103022007,1.0,7.0,7.0,louisiana,,1.0,,022103103007
103.0,1992.0,0.0,23.0,103023001,1.0,1.0,1.0,maine,357932.0,1.0,0.6501123000000001,023103103001
103.0,1992.0,0.0,23.0,103023002,-1.0,2.0,2.0,maine,283846.0,-1.0,0.4608978,023103103002
103.0,1992.0,0.0,27.0,103027001,1.0,1.0,1.0,minnesota,278736.0,1.0,0.7403744000000001,027103103001
103.0,1992.0,0.0,27.0,103027002,0.0,2.0,2.0,minnesota,263743.0,0.0,0.5010787,027103103002
103.0,1992.0,0.0,27.0,103027004,1.0,4.0,4.0,minnesota,261540.0,1.0,0.6109810999999999,027103103004
103.0,1992.0,0.0,27.0,103027005,1.0,5.0,5.0,minnesota,251232.0,1.0,0.6931401999999999,027103103005
103.0,1992.0,0.0,30.0,103030000,,98.0,0.0,montana,393281.0,,0.5179782,030103114000
103.0,1992.0,1.0,51.0,103051008,1.0,8.0,8.0,virginia,241259.0,1.0,0.5742459,051103103008
103.0,1992.0,1.0,51.0,103051009,1.0,9.0,9.0,virginia,211269.0,1.0,0.6308734,051103103009
103.0,1992.0,1.0,51.0,103051010,-1.0,10.0,10.0,virginia,220246.0,-1.0,0.34404709999999994,051103103010
103.0,1992.0,1.0,51.0,103051011,0.0,11.0,11.0,virginia,217291.0,0.0,0.5254336,051103103011
103.0,1992.0,1.0,12.0,103012001,1.0,1.0,1.0,florida,218889.0,1.0,0.5425260999999999,012103104001
103.0,1992.0,1.0,12.0,103012002,1.0,2.0,2.0,florida,227529.0,1.0,0.734636,012103104002
103.0,1992.0,1.0,12.0,103012003,0.0,3.0,3.0,florida,154947.0,0.0,0.5929576,012103104003
103.0,1992.0,1.0,12.0,103012004,0.0,4.0,4.0,florida,239256.0,0.0,0.4325242,012103104004
103.0,1992.0,1.0,12.0,103012005,0.0,5.0,5.0,florida,244009.0,0.0,0.5314476,012103104005
103.0,1992.0,1.0,12.0,103012006,-1.0,6.0,6.0,florida,220516.0,-1.0,0.346442,012103104006
103.0,1992.0,1.0,12.0,103012007,0.0,7.0,7.0,florida,222716.0,0.0,0.4352,012103104007
103.0,1992.0,1.0,12.0,103012014,-1.0,14.0,14.0,florida,220324.0,-1.0,0.0,012103104014
103.0,1992.0,1.0,12.0,103012018,-1.0,18.0,18.0,florida,156810.0,-1.0,0.3322173,012103104018
103.0,1992.0,1.0,12.0,103012019,1.0,19.0,19.0,florida,281259.0,1.0,0.6307745,012103104019
103.0,1992.0,1.0,12.0,103012020,0.0,20.0,20.0,florida,222519.0,0.0,0.5884710999999999,012103104020
103.0,1992.0,0.0,21.0,103021001,0.0,1.0,1.0,kentucky,211612.0,0.0,0.6073569000000001,021103104001
103.0,1992.0,0.0,21.0,103021002,1.0,2.0,2.0,kentucky,206578.0,1.0,0.6142668000000001,021103104002
103.0,1992.0,0.0,21.0,103021003,1.0,3.0,3.0,kentucky,280755.0,1.0,0.5273850999999999,021103104003
103.0,1992.0,0.0,21.0,103021004,-1.0,4.0,4.0,kentucky,226524.0,-1.0,0.3835797,021103104004
