year,district,black_pop,total_pop,white_pop
2006,"Congressional District 2 (109th Congress), West Virginia",25182,630006,590712
2006,"Congressional District 3 (109th Congress), West Virginia",23932,590228,557305
2006,"Congressional District 1 (109th Congress), Wisconsin",38467,714348,627023
2006,"Congressional District 2 (109th Congress), Wisconsin",26195,715067,642114
2006,"Congressional District 3 (109th Congress), Wisconsin",4917,708088,679526
2006,"Congressional District 4 (109th Congress), Wisconsin",225103,638284,314209
2006,"Congressional District 5 (109th Congress), Wisconsin",14816,703772,656117
2006,"Congressional District 6 (109th Congress), Wisconsin",10116,690565,646184
2006,"Congressional District 7 (109th Congress), Wisconsin",2405,686342,651791
2006,"Congressional District 8 (109th Congress), Wisconsin",6357,700040,642725
2006,"Congressional District (at Large) (109th Congress), Wyoming",3686,515004,472937
2006,"Resident Commissioner District (at Large) (109th Congress), Puerto Rico",303274,3927776,2962908
