year,district,black_pop,total_pop,white_pop
2015,"Congressional District 3 (114th Congress), West Virginia",25369,600290,563409
2015,"Congressional District 1 (114th Congress), Wisconsin",40094,714073,625025
2015,"Congressional District 2 (114th Congress), Wisconsin",32753,750045,649191
2015,"Congressional District 3 (114th Congress), Wisconsin",7216,719264,673431
2015,"Congressional District 4 (114th Congress), Wisconsin",239546,716998,377458
2015,"Congressional District 5 (114th Congress), Wisconsin",17039,723853,662106
2015,"Congressional District 6 (114th Congress), Wisconsin",11790,710564,662510
2015,"Congressional District 7 (114th Congress), Wisconsin",4717,709049,662660
2015,"Congressional District 8 (114th Congress), Wisconsin",9135,727491,653143
2015,"Congressional District (at Large) (114th Congress), Wyoming",4727,586107,536320
2015,"Resident Commissioner District (at Large) (114th Congress), Puerto Rico",341710,3474182,2355164
