year,district,black_pop,total_pop,white_pop
2017,"Congressional District 3 (115th Congress), West Virginia",25210,582846,543294
2017,"Congressional District 1 (115th Congress), Wisconsin",40377,715529,621782
2017,"Congressional District 2 (115th Congress), Wisconsin",34485,761806,651254
2017,"Congressional District 3 (115th Congress), Wisconsin",8923,720944,673452
2017,"Congressional District 4 (115th Congress), Wisconsin",239185,708971,358489
2017,"Congressional District 5 (115th Congress), Wisconsin",18445,730386,662695
2017,"Congressional District 6 (115th Congress), Wisconsin",12677,715060,659287
2017,"Congressional District 7 (115th Congress), Wisconsin",5135,710385,661482
2017,"Congressional District 8 (115th Congress), Wisconsin",11108,732402,653735
2017,"Congressional District (at Large) (115th Congress), Wyoming",5766,579315,528414
2017,"Resident Commissioner District (at Large) (115th Congress), Puerto Rico",403659,3337177,2210728
