congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
99,House,14608,52,6,MD,100,0,1,"BYRON, Beverly Barton Butcher",B001220,1932,,-0.024,0.516,-239.83384,0.718,724,116,,-0.033,0.624
99,House,14817,52,1,MD,100,0,1,"DYSON, Royden Patrick",D000593,1948,,-0.104,0.471,-314.12696,0.659,752,139,,-0.017,0.349
99,House,14873,52,5,MD,100,0,1,"HOYER, Steny Hamilton",H000874,1939,,-0.38,0.116,-147.01738,0.82495,764,61,,-0.54,0.449
99,House,15086,52,2,MD,200,0,1,"BENTLEY, Helen Delich",B000392,1923,2016.0,0.276,-0.362,-313.96248,0.648,724,151,,0.253,-0.27
99,House,830,3,2,MA,100,0,1,"BOLAND, Edward Patrick",B000600,1911,2001.0,-0.306,-0.104,-118.73892,0.839,675,51,,-0.37,0.08
99,House,2009,3,1,MA,200,0,1,"CONTE, Silvio Ottavio",C000709,1921,1991.0,-0.023,-0.683,-295.5031,0.68,765,146,,-0.048,-0.999
99,House,7081,3,8,MA,100,0,1,"O'NEILL, Thomas Philip, Jr. (Tip)",O000098,1912,1994.0,-0.402,0.058,,,,,,-0.538,0.212
99,House,14039,3,9,MA,100,0,1,"MOAKLEY, John Joseph",M000834,1927,2001.0,-0.418,-0.054,-104.22152,0.862,703,44,,-0.382,-0.106
99,House,14055,3,10,MA,100,0,1,"STUDDS, Gerry Eastman",S001040,1937,2006.0,-0.444,-0.593,-95.84536,0.879,744,35,,-0.508,-0.598
99,House,14216,3,3,MA,100,0,1,"EARLY, Joseph Daniel",E000013,1933,2012.0,-0.254,-0.409,-187.87805,0.759,680,73,,-0.362,-0.267
99,House,14435,3,7,MA,100,0,1,"MARKEY, Edward John",M000133,1946,,-0.504,-0.435,-111.77986,0.85583,718,40,,-0.512,-0.698
99,House,14621,3,11,MA,100,0,1,"DONNELLY, Brian Joseph",D000416,1946,,-0.291,-0.046,-164.69032,0.799,732,61,,-0.383,0.191
99,House,14650,3,6,MA,100,0,1,"MAVROULES, Nicholas James",M000264,1929,2003.0,-0.342,-0.023,-127.86653,0.838,722,57,,-0.369,0.016
99,House,14824,3,4,MA,100,0,1,"FRANK, Barney",F000339,1940,,-0.499,-0.534,-145.04438,0.825,752,58,,-0.501,-0.631
99,House,15084,3,5,MA,100,1,1,"ATKINS, Chester Greenough",A000226,1948,,-0.407,-0.388,-137.56206,0.825,714,61,,-0.392,-0.294
99,House,1087,23,18,MI,200,0,1,"BROOMFIELD, William S.",B000890,1922,,0.227,-0.309,-358.57129,0.608,721,190,,0.247,0.039
99,House,2605,23,16,MI,100,0,1,"DINGELL, John David, Jr.",D000355,1926,,-0.448,0.313,-137.35694,0.814,669,59,,-0.451,0.454
99,House,10713,23,1,MI,100,0,1,"CONYERS, John, Jr.",C000714,1929,,-0.658,-0.512,-171.07269,0.75264,602,57,,-0.728,-0.686
99,House,10727,23,15,MI,100,0,1,"FORD, William David",F000270,1927,2004.0,-0.516,0.098,-126.33514,0.827,664,52,,-0.49,0.102
99,House,10794,23,9,MI,200,0,1,"VANDER JAGT, Guy Adrian",V000027,1931,2007.0,0.247,-0.226,-265.22161,0.686,703,121,,0.314,-0.203
99,House,14075,23,8,MI,100,0,1,"TRAXLER, Jerome Bob",T000356,1931,,-0.33,0.126,-152.98119,0.801,689,60,,-0.358,0.233
99,House,14210,23,6,MI,100,0,1,"CARR, Milton Robert (Bob)",C000178,1943,,-0.254,-0.342,-313.56826,0.655,742,137,,-0.17,0.016
99,House,14407,23,12,MI,100,0,1,"BONIOR, David Edward",B000619,1945,,-0.547,-0.006,-101.78534,0.867,712,36,,-0.55,-0.015
99,House,14430,23,7,MI,100,0,1,"KILDEE, Dale Edward",K000172,1929,,-0.385,0.011,-129.36209,0.846,774,54,,-0.494,-0.224
99,House,14446,23,2,MI,200,0,1,"PURSELL, Carl Duane",P000574,1932,2009.0,0.12,-0.557,-310.54665,0.652,727,175,,0.123,-0.377
99,House,14618,23,11,MI,200,0,1,"DAVIS, Robert William",D000131,1932,2009.0,0.098,-0.146,-294.98801,0.655,696,128,,0.106,-0.197
99,House,14673,23,3,MI,100,0,1,"WOLPE, Howard Eliot, III",W000682,1939,2011.0,-0.374,-0.466,-139.45891,0.832,758,55,,-0.352,-0.477
99,House,14681,23,13,MI,100,0,1,"CROCKETT, George William, Jr.",C000919,1909,1997.0,-0.651,-0.414,-144.4009,0.803,658,50,,-0.601,-0.632
99,House,14833,23,14,MI,100,0,1,"HERTEL, Dennis Mark",H000547,1948,,-0.345,-0.223,-257.2528,0.715,768,99,,-0.272,-0.407
99,House,14872,23,4,MI,200,0,1,"SILJANDER, Mark Deli",S000409,1951,,0.406,-0.102,-211.03134,0.742,707,84,,0.424,-0.082
99,House,15033,23,17,MI,100,0,1,"LEVIN, Sander Martin",L000263,1931,,-0.378,-0.091,-105.54906,0.87159,768,39,,-0.399,-0.118
99,House,15103,23,5,MI,200,0,1,"HENRY, Paul B.",H000514,1942,1993.0,0.264,-0.773,-322.86486,0.656,766,167,,0.221,-0.691
99,House,15114,23,10,MI,200,1,1,"SCHUETTE, Bill",S000143,1953,,0.28,-0.467,-261.10621,0.708,757,117,,0.306,-0.283
99,House,13015,33,3,MN,200,0,1,"FRENZEL, William Eldridge",F000380,1928,2014.0,0.353,-0.815,-379.66061,0.596,734,175,,0.353,-0.675
99,House,14265,33,8,MN,100,0,1,"OBERSTAR, James Louis",O000006,1934,2014.0,-0.553,0.304,-133.58189,0.836,748,60,,-0.532,0.113
99,House,14458,33,4,MN,100,0,1,"VENTO, Bruce Frank",V000087,1940,2000.0,-0.472,-0.376,-131.13815,0.842,763,54,,-0.413,-0.418
99,House,14466,33,7,MN,200,0,1,"STANGELAND, Arlan Ingehart",S000795,1930,2013.0,0.346,-0.18,-298.65943,0.664,730,133,,0.31,-0.238
99,House,14656,33,5,MN,100,0,1,"SABO, Martin Olav",S000005,1938,2016.0,-0.516,-0.317,-119.59877,0.855,766,58,,-0.518,-0.114
99,House,14868,33,2,MN,200,0,1,"WEBER, John Vincent (Vin)",W000237,1952,,0.381,-0.544,-325.27467,0.644,739,147,,0.426,-0.611
99,House,15052,33,1,MN,100,0,1,"PENNY, Timothy Joseph",P000215,1951,,-0.051,-0.502,-455.35343,0.557,777,256,,-0.032,-0.816
99,House,15059,33,6,MN,100,0,1,"SIKORSKI, Gerald Edward",S000407,1948,,-0.217,-0.976,-279.59013,0.692,759,135,,-0.181,-0.983
99,House,10075,46,1,MS,100,0,1,"WHITTEN, Jamie Lloyd",W000428,1910,1995.0,-0.161,0.987,-222.8571,0.731,711,98,,-0.28,0.704
99,House,11035,46,3,MS,100,0,1,"MONTGOMERY, Gillespie V. (Sonny)",M000865,1920,2006.0,0.017,1.0,-203.55875,0.765,761,89,,0.054,0.999
99,House,14031,46,5,MS,200,0,1,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-213.59608,0.743,720,105,,0.432,0.143
99,House,14874,46,4,MS,100,0,1,"DOWDY, Charles Wayne",D000466,1943,,-0.259,0.724,-147.42854,0.802,668,72,,-0.23,0.762
99,House,15025,46,2,MS,200,0,1,"FRANKLIN, William Webster",F000347,1941,,0.303,0.227,-257.18881,0.696,709,115,,0.305,0.245
99,House,12009,34,1,MO,100,0,1,"CLAY, William Lacy, Sr.",C000488,1931,,-0.49,-0.872,-237.31285,0.704,676,96,,-0.995,-0.096
99,House,14057,34,7,MO,200,0,1,"TAYLOR, Gene",T000075,1928,1998.0,0.328,0.442,-278.5015,0.687,743,136,,0.312,0.295
99,House,14410,34,6,MO,200,0,1,"COLEMAN, Earl Thomas",C000618,1943,,0.262,-0.265,-259.12457,0.704,739,103,,0.278,-0.274
99,House,14421,34,3,MO,100,0,1,"GEPHARDT, Richard Andrew",G000132,1941,,-0.416,0.245,-105.01779,0.847,634,42,,-0.375,0.3
99,House,14451,34,4,MO,100,0,1,"SKELTON, Isaac Newton, IV (Ike)",S000465,1931,2013.0,-0.172,0.724,-199.29689,0.76,725,85,,-0.138,0.735
99,House,14459,34,9,MO,100,0,1,"VOLKMER, Harold Lee",V000112,1931,2011.0,-0.196,0.329,-256.47923,0.715,764,111,,-0.131,0.099
99,House,14465,34,2,MO,100,0,1,"YOUNG, Robert Anton, III",Y000051,1923,2007.0,-0.3,0.458,-137.81627,0.828,728,51,,-0.356,0.595
99,House,14819,34,8,MO,200,0,1,"EMERSON, Norvell William (Bill)",E000174,1938,1996.0,0.332,-0.125,-266.94481,0.706,766,127,,0.313,-0.111
99,House,15076,34,5,MO,100,0,1,"WHEAT, Alan Dupree",W000326,1951,,-0.465,-0.73,-114.95264,0.862,773,45,,-0.546,-0.248
99,House,14437,64,2,MT,200,0,1,"MARLENEE, Ronald Charles",M000139,1935,,0.393,-0.212,-303.53167,0.646,695,132,,0.465,0.024
99,House,14672,64,1,MT,100,0,1,"WILLIAMS, John Patrick",W000520,1937,,-0.315,-0.138,-214.29901,0.725,667,89,,-0.461,-0.01
99,House,14276,35,3,NE,200,0,1,"SMITH, Virginia Dodd",S000622,1911,2006.0,0.238,0.033,-344.87945,0.631,748,155,,0.221,0.042
99,House,14605,35,1,NE,200,0,1,"BEREUTER, Douglas Kent",B000403,1939,,0.231,-0.347,-327.63926,0.654,771,152,,0.256,-0.53
99,House,14810,35,2,NE,200,0,1,"DAUB, Harold John, Jr., (Hal)",D000065,1941,,0.391,-0.322,-242.37005,0.73,769,97,,0.412,-0.341
99,House,15054,65,1,NV,100,0,1,"REID, Harry",R000146,1939,,-0.276,0.258,-213.66303,0.759,775,96,,-0.228,0.232
99,House,15075,65,2,NV,200,0,1,"VUCANOVICH, Barbara Farrell",V000124,1921,2013.0,0.441,-0.109,-261.70458,0.705,748,119,,0.441,-0.192
99,House,14826,4,2,NH,200,0,1,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,-242.19134,0.716,724,110,,0.477,-0.798
99,House,15116,4,1,NH,200,1,1,"SMITH, Robert C.",S000606,1941,,0.623,-0.468,-191.09486,0.782,776,85,,0.553,-0.515
99,House,8010,12,10,NJ,100,0,1,"RODINO, Peter Wallace, Jr.",R000374,1909,2005.0,-0.435,-0.224,-95.59866,0.87,689,39,,-0.55,-0.18
99,House,10739,12,3,NJ,100,0,1,"HOWARD, James John",H000840,1927,1988.0,-0.431,-0.018,-119.69192,0.853,754,45,,-0.427,0.071
99,House,12042,12,8,NJ,100,0,1,"ROE, Robert A.",R000383,1924,2014.0,-0.326,0.123,-120.91464,0.848,735,50,,-0.371,0.22
99,House,14046,12,7,NJ,200,0,1,"RINALDO, Matthew John",R000262,1931,2008.0,0.023,-0.392,-308.44105,0.66,743,139,,0.037,-0.203
99,House,14223,12,1,NJ,100,0,1,"FLORIO, James Joseph",F000215,1937,,-0.318,-0.101,-142.288,0.822,727,61,,-0.325,0.005
99,House,14238,12,2,NJ,100,0,1,"HUGHES, William John",H000930,1932,,-0.153,-0.204,-339.76326,0.644,771,149,,-0.108,-0.283
99,House,14614,12,12,NJ,200,0,1,"COURTER, James Andrew",C000809,1941,,0.269,-0.465,-288.32109,0.679,746,136,,0.281,-0.549
99,House,14631,12,14,NJ,100,0,1,"GUARINI, Frank Joseph, Jr.",G000511,1924,,-0.295,-0.047,-136.27165,0.834,752,54,,-0.344,0.076
99,House,14815,12,6,NJ,100,0,1,"DWYER, Bernard James",D000586,1921,1998.0,-0.373,0.048,-100.68882,0.877,767,33,,-0.398,0.104
99,House,14855,12,5,NJ,200,0,1,"ROUKEMA, Margaret Scafati",R000465,1929,2014.0,0.162,-0.701,-312.54478,0.662,759,149,,0.145,-0.617
99,House,14863,12,4,NJ,200,0,1,"SMITH, Christopher Henry",S000522,1953,,0.161,-0.172,-366.63403,0.61768,761,182,,0.029,-0.311
99,House,15071,12,9,NJ,100,0,1,"TORRICELLI, Robert Guy",T000317,1951,,-0.262,-0.118,-133.46404,0.833,730,49,,-0.284,-0.127
99,House,15099,12,11,NJ,200,1,1,"GALLO, Dean Anderson",G000025,1935,1994.0,0.203,-0.498,-283.25292,0.693,773,138,,0.26,-0.572
99,House,15112,12,13,NJ,200,1,1,"SAXTON, Hugh James",S000097,1943,,0.238,-0.378,-279.34342,0.697,774,131,,0.238,-0.514
99,House,12022,66,1,NM,200,0,1,"LUJÁN, Manuel, Jr.",L000506,1928,,0.272,-0.059,-295.14573,0.655,698,151,,0.287,0.15
99,House,14861,66,2,NM,200,0,1,"SKEEN, Joseph Richard",S000463,1927,2003.0,0.301,0.034,-300.86495,0.676,767,157,,0.33,-0.044
99,House,15055,66,3,NM,100,0,1,"RICHARDSON, Bill",R000229,1947,,-0.321,0.227,-142.83037,0.826,749,56,,-0.305,0.204
99,House,9017,13,23,NY,100,0,1,"STRATTON, Samuel Studdiford",S000997,1916,1990.0,-0.139,0.208,-366.97296,0.607,734,149,,-0.057,0.477
99,House,10500,13,6,NY,100,1,1,"ADDABBO, Joseph Patrick",A000052,1925,1986.0,-0.402,-0.084,-37.57483,0.861,251,18,,-0.558,0.175
99,House,10596,13,29,NY,200,0,1,"HORTON, Frank Jefferson",H000797,1919,2004.0,-0.004,-0.359,-276.90059,0.678,713,119,,-0.044,-0.216
99,House,10768,13,8,NY,100,0,1,"SCHEUER, James Haas",S000124,1920,2005.0,-0.478,-0.349,-140.85684,0.826,736,63,,-0.455,-0.228
99,House,12003,13,19,NY,100,0,1,"BIAGGI, Mario",B000432,1917,2015.0,-0.339,0.197,-165.73173,0.786,687,73,,-0.292,0.272
99,House,12013,13,21,NY,200,0,1,"FISH, Hamilton, Jr.",F000141,1926,1996.0,0.07,-0.423,-313.13932,0.641,703,142,,0.048,-0.392
99,House,13020,13,31,NY,200,0,1,"KEMP, Jack French",K000086,1935,2009.0,0.3,-0.133,-294.74968,0.642,665,163,,0.266,0.152
99,House,13021,13,4,NY,200,0,1,"LENT, Norman Frederick",L000243,1931,2012.0,0.183,-0.24,-289.20581,0.676,738,152,,0.229,-0.383
99,House,13035,13,16,NY,100,0,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341,-103.68193,0.867,725,34,,-0.594,-0.149
99,House,14015,13,22,NY,200,0,1,"GILMAN, Benjamin Arthur",G000212,1922,,0.043,-0.425,-335.64241,0.648,773,156,,0.035,-0.272
99,House,14214,13,2,NY,100,0,1,"DOWNEY, Thomas Joseph",D000471,1949,,-0.384,-0.341,-123.1568,0.846,737,51,,-0.377,-0.334
99,House,14248,13,32,NY,100,0,1,"LaFALCE, John Joseph",L000556,1939,,-0.357,0.112,-295.6906,0.665,724,111,,-0.216,-0.288
99,House,14253,13,28,NY,100,0,1,"McHUGH, Matthew Francis",M000473,1938,,-0.353,-0.227,-137.33502,0.834,757,59,,-0.399,-0.078
99,House,14264,13,33,NY,100,0,1,"NOWAK, Henry James",N000163,1935,,-0.332,-0.123,-140.27855,0.83,754,54,,-0.352,-0.115
99,House,14277,13,13,NY,100,0,1,"SOLARZ, Stephen Joshua",S000673,1940,2010.0,-0.429,-0.258,-120.11409,0.848,726,47,,-0.402,-0.174
99,House,14289,13,34,NY,100,0,1,"LUNDINE, Stanley Nelson",L000516,1939,,-0.31,-0.273,-161.78242,0.763,597,61,,-0.332,-0.172
99,House,14463,13,17,NY,100,0,1,"WEISS, Theodore S.",W000258,1927,1992.0,-0.564,-0.71,-117.37098,0.858,768,48,,-0.6,-0.619
99,House,14470,13,18,NY,100,0,1,"GARCIA, Robert",G000047,1933,,-0.559,-0.349,-79.1508,0.889,675,29,,-0.596,-0.241
99,House,14471,13,15,NY,200,0,1,"GREEN, Sedgwick William (Bill)",G000417,1929,2002.0,-0.044,-0.733,-346.1794,0.634,760,162,,-0.045,-0.673
99,House,14610,13,1,NY,200,0,1,"CARNEY, William",C000165,1942,,0.326,-0.173,-270.91202,0.664,662,124,,0.351,-0.314
99,House,14662,13,24,NY,200,0,1,"SOLOMON, Gerald Brooks Hunt",S000675,1930,2001.0,0.492,-0.333,-219.21073,0.739,726,100,,0.467,-0.32
99,House,14840,13,26,NY,200,0,1,"MARTIN, David O'Brien",M000174,1944,2012.0,0.232,-0.232,-270.23449,0.681,704,134,,0.2,-0.126
99,House,14845,13,5,NY,200,0,1,"McGRATH, Raymond Joseph",M000458,1942,,0.185,-0.45,-296.84728,0.656,703,140,,0.216,-0.488
99,House,14846,13,14,NY,200,0,1,"MOLINARI, Guy Victor",M000842,1928,,0.255,-0.465,-344.50204,0.64,771,167,,0.258,-0.438
99,House,14858,13,10,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.351,-0.39,-130.64539,0.83634,731,57,,-0.353,-0.378
99,House,14870,13,27,NY,200,0,1,"WORTLEY, George Cornelius",W000752,1926,2014.0,0.207,-0.094,-290.65225,0.674,738,132,,0.17,-0.055
99,House,15000,13,7,NY,100,0,1,"ACKERMAN, Gary Leonard",A000022,1942,,-0.429,-0.165,-99.89021,0.867,698,38,,-0.517,-0.242
99,House,15007,13,25,NY,200,0,1,"BOEHLERT, Sherwood Louis",B000586,1936,,0.103,-0.718,-284.8211,0.688,761,129,,0.102,-0.767
99,House,15046,13,3,NY,100,0,1,"MRAZEK, Robert Jan",M001057,1945,,-0.349,-0.281,-172.1314,0.791,736,73,,-0.313,-0.404
99,House,15050,13,12,NY,100,0,1,"OWENS, Major Robert Odell",O000159,1936,2013.0,-0.569,-0.516,-104.4241,0.863,711,42,,-0.603,-0.244
99,House,15072,13,11,NY,100,0,1,"TOWNS, Edolphus",T000326,1934,,-0.519,-0.132,-105.79702,0.857,683,43,,-0.605,-0.28
99,House,15095,13,20,NY,200,1,1,"DioGUARDI, Joseph J.",D000359,1940,,0.218,-0.489,-338.29293,0.64,758,180,,0.171,-0.288
99,House,15097,13,30,NY,200,1,1,"ECKERT, Fred J.",E000033,1941,,0.409,0.201,-302.64347,0.662,735,138,,0.411,0.235
99,House,15107,13,9,NY,100,1,1,"MANTON, Thomas J.",M000117,1932,2006.0,-0.361,0.382,-103.27897,0.868,727,36,,-0.41,0.325
99,House,15244,13,6,NY,100,2,2,"WALDON, Alton R., Jr.",W000038,1936,,-0.501,0.165,-32.22742,0.831,174,11,,-0.5,0.157
99,House,10574,47,10,NC,200,0,1,"BROYHILL, James Thomas",B000966,1927,,0.269,0.021,-247.97337,0.696,683,115,,0.273,0.299
99,House,10788,47,1,NC,100,0,1,"JONES, Walter Beaman, Sr.",J000256,1913,1992.0,-0.259,0.941,-182.79358,0.763,676,79,,-0.355,0.586
99,House,14048,47,7,NC,100,0,1,"ROSE, Charles Grandison, III",R000436,1939,2012.0,-0.319,0.573,-156.61561,0.802,708,71,,-0.309,0.547
99,House,14233,47,8,NC,100,0,1,"HEFNER, Willie Gathrel (Bill)",H000448,1930,2009.0,-0.264,0.609,-110.86853,0.84,638,39,,-0.309,0.861
99,House,14262,47,5,NC,100,0,1,"NEAL, Stephen Lybrook",N000016,1934,,-0.145,0.112,-220.97548,0.735,717,105,,-0.154,0.074
99,House,14464,47,3,NC,100,0,1,"WHITLEY, Charles Orville",W000419,1927,2002.0,-0.175,0.73,-176.79708,0.789,746,86,,-0.239,0.772
99,House,14832,47,11,NC,200,1,1,"HENDON, William Martin",H000490,1944,,0.335,-0.122,-288.0533,0.682,754,136,,0.307,-0.189
99,House,15073,47,2,NC,100,0,1,"VALENTINE, Itimous Thaddeus, Jr., (Tim)",V000006,1926,2015.0,-0.084,0.465,-204.3586,0.763,754,93,,-0.13,0.748
99,House,15091,47,4,NC,200,1,1,"COBEY, William Wilfred, Jr.",C000555,1939,,0.468,-0.254,-211.32706,0.759,768,97,,0.467,-0.251
99,House,15092,47,6,NC,200,1,1,"COBLE, Howard",C000556,1931,2015.0,0.52,-0.081,-277.20089,0.694,758,124,,0.416,-0.209
99,House,15108,47,9,NC,200,1,1,"McMILLAN, John Alexander, III (Alex)",M000566,1932,,0.294,-0.248,-275.54185,0.697,763,140,,0.294,-0.004
99,House,14812,36,1,ND,100,0,1,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-282.73578,0.688,756,121,,-0.206,-0.18
99,House,5495,24,5,OH,200,0,1,"LATTA, Delbert Leroy",L000116,1920,2016.0,0.391,-0.084,-236.56977,0.714,703,105,,0.403,-0.147
99,House,11034,24,10,OH,200,0,1,"MILLER, Clarence E.",M000718,1917,2011.0,0.416,-0.304,-275.76575,0.685,729,125,,0.376,-0.15
99,House,11058,24,15,OH,200,0,1,"WYLIE, Chalmers Pangburn",W000781,1920,1998.0,0.23,-0.13,-312.81318,0.652,731,149,,0.18,0.045
99,House,12030,24,21,OH,100,0,1,"STOKES, Louis",S000948,1925,2015.0,-0.578,-0.312,-87.48304,0.885,718,29,,-0.633,-0.214
99,House,13040,24,14,OH,100,0,1,"SEIBERLING, John Frederick",S000230,1918,2008.0,-0.496,-0.457,-125.48462,0.833,689,58,,-0.452,-0.532
99,House,14045,24,16,OH,200,0,1,"REGULA, Ralph Straus",R000141,1924,,0.221,-0.223,-352.57018,0.631,767,198,,0.136,-0.111
99,House,14070,24,1,OH,100,0,1,"LUKEN, Thomas Andrew",L000508,1925,,-0.163,-0.077,-243.22794,0.711,712,103,,-0.192,-0.173
99,House,14225,24,2,OH,200,0,1,"GRADISON, Willis David, Jr.",G000349,1928,,0.233,-0.338,-422.26974,0.566,742,234,,0.189,-0.145
99,House,14245,24,8,OH,200,0,1,"KINDNESS, Thomas Norman",K000190,1929,2004.0,0.419,-0.051,-221.28343,0.713,653,103,,0.406,-0.131
99,House,14402,24,18,OH,100,0,1,"APPLEGATE, Douglas Earl",A000214,1928,,-0.106,0.166,-299.75346,0.659,720,149,,-0.096,-0.044
99,House,14443,24,20,OH,100,0,1,"OAKAR, Mary Rose",O000001,1940,,-0.4,0.07,-105.60022,0.867,737,42,,-0.529,0.193
99,House,14445,24,13,OH,100,0,1,"PEASE, Donald James",P000170,1931,2002.0,-0.308,-0.329,-168.34254,0.804,773,67,,-0.307,-0.175
99,House,14632,24,3,OH,100,0,1,"HALL, Tony Patrick",H000074,1942,,-0.28,0.155,-234.26937,0.722,719,98,,-0.228,-0.139
99,House,14818,24,11,OH,100,0,1,"ECKART, Dennis Edward",E000031,1950,,-0.242,-0.258,-207.44765,0.765,773,92,,-0.221,-0.147
99,House,14844,24,6,OH,200,0,1,"McEWEN, Bob",M000432,1950,,0.359,0.089,-258.45028,0.691,700,124,,0.323,0.112
99,House,14875,24,4,OH,200,0,1,"OXLEY, Michael Garver",O000163,1944,2016.0,0.382,-0.093,-232.32928,0.733,748,91,,0.439,-0.272
99,House,15020,24,7,OH,200,0,1,"DeWINE, Michael",D000294,1947,,0.289,-0.418,-265.10686,0.704,756,123,,0.404,-0.46
99,House,15024,24,19,OH,100,0,1,"FEIGHAN, Edward Farrell",F000059,1947,,-0.304,-0.267,-144.70315,0.825,753,61,,-0.294,-0.241
99,House,15029,24,9,OH,100,0,1,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.35,0.108,-133.81011,0.8304,720,51,,-0.281,-0.031
99,House,15030,24,12,OH,200,0,1,"KASICH, John Richard",K000016,1952,,0.314,0.013,-243.91161,0.726,761,104,,0.311,-0.047
99,House,15121,24,17,OH,100,1,1,"TRAFICANT, James A., Jr.",T000350,1941,2014.0,-0.082,0.071,-341.85217,0.636,756,160,,-0.274,-0.304
99,House,14026,53,1,OK,100,0,1,"JONES, James Robert",J000232,1939,,-0.095,0.444,-339.78787,0.612,692,164,,-0.047,0.033
99,House,14219,53,6,OK,100,0,1,"ENGLISH, Glenn Lee, Jr.",E000184,1940,,-0.027,0.603,-296.92514,0.674,753,151,,-0.005,0.47
99,House,14415,53,5,OK,200,0,1,"EDWARDS, Marvin Henry (Mickey)",E000077,1937,,0.394,-0.05,-269.27055,0.683,705,123,,0.343,-0.093
99,House,14462,53,3,OK,100,0,1,"WATKINS, Wesley Wade",W000194,1938,,-0.126,0.741,-281.26596,0.685,744,133,,-0.161,0.432
99,House,14667,53,2,OK,100,0,1,"SYNAR, Michael Lynn",S001139,1950,1996.0,-0.321,-0.032,-234.25182,0.735,761,94,,-0.262,-0.195
99,House,14843,53,4,OK,100,0,1,"McCURDY, David Keith",M000398,1950,,-0.112,0.299,-229.40317,0.728,724,112,,-0.126,0.322
99,House,14201,72,1,OR,100,0,1,"AuCOIN, Les",A000337,1942,,-0.231,-0.418,-257.47766,0.698,715,108,,-0.2,-0.416
99,House,14281,72,4,OR,100,0,1,"WEAVER, James Howard",W000227,1927,,-0.311,-0.578,-212.53389,0.712,625,88,,-0.416,-0.656
99,House,14864,72,5,OR,200,0,1,"SMITH, Dennis Alan (Denny)",S000527,1938,,0.603,-0.182,-195.27259,0.766,734,84,,0.594,-0.193
99,House,14871,72,3,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.321,-0.433,-234.13544,0.73752,769,98,,-0.213,-0.214
99,House,15063,72,2,OR,200,0,1,"SMITH, Robert Freeman",S000607,1931,,0.396,-0.203,-279.23537,0.686,742,113,,0.367,-0.262
99,House,10607,14,10,PA,200,0,1,"McDADE, Joseph Michael",M000399,1931,,0.093,-0.355,-305.29115,0.649,706,136,,0.051,-0.193
99,House,11067,14,20,PA,100,0,1,"GAYDOS, Joseph Matthew",G000105,1926,2015.0,-0.278,0.398,-190.45316,0.767,719,93,,-0.281,0.629
99,House,12010,14,13,PA,200,0,1,"COUGHLIN, Robert Lawrence",C000807,1929,2001.0,0.204,-0.844,-299.42602,0.673,756,158,,0.158,-0.902
99,House,12035,14,6,PA,100,0,1,"YATRON, Gus",Y000014,1927,2003.0,-0.174,0.094,-198.71949,0.768,753,97,,-0.176,0.129
99,House,14052,14,9,PA,200,0,1,"SHUSTER, E. G. (Bud)",S000394,1932,,0.416,0.144,-260.20569,0.706,747,115,,0.448,-0.049
99,House,14072,14,12,PA,100,0,1,"MURTHA, John Patrick, Jr.",M001120,1932,2010.0,-0.265,0.569,-172.93584,0.788,724,71,,-0.314,0.949
99,House,14217,14,7,PA,100,0,1,"EDGAR, Robert William",E000043,1943,2013.0,-0.334,-0.718,-104.99718,0.84,603,32,,-0.362,-0.516
99,House,14273,14,5,PA,200,0,1,"SCHULZE, Richard Taylor",S000146,1929,,0.271,-0.036,-310.31772,0.642,701,143,,0.242,0.015
99,House,14288,14,19,PA,200,0,1,"GOODLING, William Franklin",G000291,1927,,0.336,-0.494,-319.35953,0.651,743,160,,0.267,-0.579
99,House,14431,14,8,PA,100,0,1,"KOSTMAYER, Peter Houston",K000319,1946,,-0.298,-0.573,-152.83814,0.817,758,60,,-0.306,-0.428
99,House,14441,14,22,PA,100,0,1,"MURPHY, Austin John",M001088,1927,,-0.081,-0.357,-334.24099,0.64,749,149,,-0.164,0.084
99,House,14460,14,18,PA,100,0,1,"WALGREN, Douglas",W000044,1940,,-0.247,-0.317,-177.91061,0.787,741,78,,-0.288,-0.224
99,House,14461,14,16,PA,200,0,1,"WALKER, Robert Smith",W000068,1942,,0.581,-0.639,-174.95403,0.797,772,62,,0.582,-0.591
99,House,14612,14,23,PA,200,0,1,"CLINGER, William Floyd, Jr.",C000523,1929,,0.176,-0.221,-372.82464,0.618,774,197,,0.111,-0.244
99,House,14629,14,2,PA,100,0,1,"GRAY, William Herbert, III",G000402,1941,2013.0,-0.511,-0.219,-90.11388,0.877,684,31,,-0.509,0.005
99,House,14654,14,15,PA,200,0,1,"RITTER, Donald Lawrence",R000277,1940,,0.268,-0.154,-330.32174,0.636,730,176,,0.274,-0.072
