year,district,black_pop,total_pop,white_pop,mortgage_cost,median_age,bach_deg_num,median_HH_income,high_school_num,unemp_rate
2012,"Congressional District 3 (113th Congress), Nevada",52694,709730,495013,1228,37.3,102489.0,32413.0,132671.0,9.9
2012,"Congressional District 4 (113th Congress), Nevada",96658,690269,444936,1081,35.0,57966.0,26292.0,135232.0,12.7
2012,"Congressional District 1 (113th Congress), New Hampshire",10021,660114,619211,1256,42.1,97680.0,30471.0,135755.0,6.8
2012,"Congressional District 2 (113th Congress), New Hampshire",6494,660604,622694,1233,41.8,104124.0,30869.0,134935.0,6.2
2012,"Congressional District 1 (113th Congress), New Jersey",129162,730393,497654,1297,38.4,97434.0,30218.0,159371.0,11.5
2012,"Congressional District 2 (113th Congress), New Jersey",94667,734730,543406,1223,41.5,79148.0,26476.0,176179.0,12.8
2012,"Congressional District 3 (113th Congress), New Jersey",76867,741972,603920,1482,42.7,109775.0,33539.0,174361.0,10.2
2012,"Congressional District 4 (113th Congress), New Jersey",45516,731763,630991,1618,41.2,115947.0,33855.0,143028.0,8.6
2012,"Congressional District 5 (113th Congress), New Jersey",36369,742297,584716,1875,42.8,145243.0,38988.0,126580.0,7.4
2012,"Congressional District 6 (113th Congress), New Jersey",73662,740331,491296,1506,37.0,113695.0,32250.0,136805.0,9.4
2012,"Congressional District 7 (113th Congress), New Jersey",29984,744206,598904,1906,41.8,145395.0,42286.0,118909.0,7.2
2012,"Congressional District 8 (113th Congress), New Jersey",82650,757415,425471,1269,33.6,94328.0,26766.0,144930.0,11.3
2012,"Congressional District 9 (113th Congress), New Jersey",85444,746408,480663,1401,36.9,104963.0,30163.0,156136.0,9.5
2012,"Congressional District 10 (113th Congress), New Jersey",389589,720703,211527,1213,36.3,79437.0,25615.0,151607.0,17.3
2012,"Congressional District 11 (113th Congress), New Jersey",30196,730671,608365,1914,43.2,155214.0,43591.0,122152.0,6.9
2012,"Congressional District 12 (113th Congress), New Jersey",133582,743701,434762,1562,38.7,119030.0,32829.0,127516.0,9.4
2012,"Congressional District 1 (113th Congress), New Mexico",19020,693772,478973,856,37.2,78655.0,25512.0,116616.0,8.9
2012,"Congressional District 2 (113th Congress), New Mexico",11649,697941,560674,625,35.5,54479.0,20130.0,124562.0,12.1
2012,"Congressional District 3 (113th Congress), New Mexico",12174,693825,460206,781,37.6,69418.0,23466.0,119149.0,9.9
2012,"Congressional District 1 (113th Congress), New York",34795,723680,639937,1905,41.1,90506.0,36176.0,148535.0,7.3
2012,"Congressional District 2 (113th Congress), New York",69356,723128,557512,1989,39.3,81947.0,34515.0,158571.0,6.9
2012,"Congressional District 3 (113th Congress), New York",23719,714718,553180,2144,43.8,135755.0,40716.0,105778.0,6.7
2012,"Congressional District 4 (113th Congress), New York",103842,724357,494665,1982,40.9,105723.0,35747.0,133870.0,7.6
2012,"Congressional District 5 (113th Congress), New York",379011,756219,137813,1466,36.3,78638.0,26227.0,142978.0,12.6
2012,"Congressional District 6 (113th Congress), New York",27506,724352,356557,1325,40.3,117177.0,29439.0,131818.0,8.4
2012,"Congressional District 7 (113th Congress), New York",81691,751575,373501,1220,32.4,85667.0,21291.0,109287.0,11.5
2012,"Congressional District 8 (113th Congress), New York",410833,722663,213991,1175,35.7,82529.0,25430.0,141605.0,13.7
2012,"Congressional District 9 (113th Congress), New York",388858,730215,237698,1182,35.5,98802.0,27139.0,140353.0,10.4
2012,"Congressional District 10 (113th Congress), New York",30086,723234,521013,1662,36.2,151645.0,41550.0,80214.0,6.7
2012,"Congressional District 11 (113th Congress), New York",55361,729998,522029,1341,38.5,96574.0,31172.0,146050.0,8.4
2012,"Congressional District 12 (113th Congress), New York",33222,705637,538578,1832,36.0,216471.0,57481.0,56255.0,6.0
2012,"Congressional District 13 (113th Congress), New York",230221,757166,198271,1044,34.4,83704.0,19298.0,115232.0,14.1
2012,"Congressional District 14 (113th Congress), New York",75094,725501,335671,1319,35.5,81688.0,24203.0,140919.0,10.1
2012,"Congressional District 15 (113th Congress), New York",231983,724874,108969,946,30.0,36738.0,15281.0,111106.0,17.4
2012,"Congressional District 16 (113th Congress), New York",241239,728126,346471,1382,39.4,100711.0,31921.0,118152.0,11.1
2012,"Congressional District 17 (113th Congress), New York",79911,732626,515449,1898,38.8,113261.0,35093.0,106663.0,7.9
2012,"Congressional District 18 (113th Congress), New York",62749,717264,570230,1637,39.4,91487.0,32363.0,126096.0,9.0
2012,"Congressional District 19 (113th Congress), New York",34264,712305,636541,1009,43.6,71528.0,26667.0,160838.0,9.8
2012,"Congressional District 20 (113th Congress), New York",65141,723814,590036,987,38.9,93865.0,30415.0,131990.0,8.0
2012,"Congressional District 21 (113th Congress), New York",22724,720703,665300,813,39.8,62188.0,25946.0,178732.0,10.1
2012,"Congressional District 22 (113th Congress), New York",25719,713911,646056,743,40.8,66587.0,24254.0,163594.0,8.7
2012,"Congressional District 23 (113th Congress), New York",19400,717153,659543,718,39.8,57224.0,23325.0,160345.0,7.2
2012,"Congressional District 24 (113th Congress), New York",58951,712871,608489,841,40.1,78232.0,26754.0,148719.0,8.2
2012,"Congressional District 25 (113th Congress), New York",113508,722261,545767,903,38.2,93058.0,27045.0,123448.0,8.9
2012,"Congressional District 26 (113th Congress), New York",128978,712523,520746,742,38.7,77693.0,24723.0,137353.0,8.7
2012,"Congressional District 27 (113th Congress), New York",18448,719387,673383,895,43.3,81976.0,29427.0,161475.0,6.8
2012,"Congressional District 1 (113th Congress), North Carolina",391891,733833,287191,717,36.9,56547.0,18972.0,145024.0,15.2
2012,"Congressional District 2 (113th Congress), North Carolina",124491,766976,559500,878,35.9,88915.0,26193.0,134093.0,10.3
2012,"Congressional District 3 (113th Congress), North Carolina",138287,747569,560438,867,35.1,70153.0,23099.0,135688.0,12.2
2012,"Congressional District 4 (113th Congress), North Carolina",248964,759828,416932,944,32.0,110600.0,26728.0,94141.0,9.1
2012,"Congressional District 5 (113th Congress), North Carolina",91217,741095,611032,721,40.4,85532.0,22545.0,140647.0,9.7
2012,"Congressional District 6 (113th Congress), North Carolina",115805,741006,577450,800,41.6,94203.0,25317.0,150346.0,9.3
2012,"Congressional District 7 (113th Congress), North Carolina",130413,748939,555199,807,40.7,81449.0,24064.0,143625.0,10.3
2012,"Congressional District 8 (113th Congress), North Carolina",138263,741884,514537,702,38.4,54883.0,21510.0,160582.0,13.4
2012,"Congressional District 9 (113th Congress), North Carolina",97711,760982,599847,1197,37.5,162014.0,33901.0,95494.0,7.2
2012,"Congressional District 10 (113th Congress), North Carolina",86720,741547,609331,736,41.1,75614.0,21777.0,149351.0,11.4
2012,"Congressional District 11 (113th Congress), North Carolina",25588,735269,666388,625,44.0,72174.0,21227.0,162050.0,10.1
2012,"Congressional District 12 (113th Congress), North Carolina",390853,775088,291592,801,31.4,84483.0,20771.0,134165.0,15.1
2012,"Congressional District 13 (113th Congress), North Carolina",127705,758057,568004,1037,39.0,133489.0,30939.0,115498.0,7.8
2012,"Congressional District (at Large) (113th Congress), North Dakota",10202,699628,626192,668,36.2,89629.0,29326.0,128310.0,3.3
2012,"Congressional District 1 (113th Congress), Ohio",157983,731181,529661,912,36.4,92567.0,25998.0,141890.0,9.0
2012,"Congressional District 2 (113th Congress), Ohio",62407,713709,625643,855,39.8,83999.0,25325.0,162877.0,9.5
2012,"Congressional District 3 (113th Congress), Ohio",239618,733584,423442,843,32.5,80773.0,23667.0,139527.0,10.2
2012,"Congressional District 4 (113th Congress), Ohio",37407,718059,654687,725,40.4,47357.0,23830.0,205066.0,7.7
2012,"Congressional District 5 (113th Congress), Ohio",21976,726090,670994,785,39.4,71463.0,25883.0,183074.0,7.9
2012,"Congressional District 6 (113th Congress), Ohio",16361,716828,684594,599,42.7,51895.0,21588.0,222912.0,9.0
2012,"Congressional District 7 (113th Congress), Ohio",28226,726927,677351,729,40.9,60272.0,23812.0,200706.0,7.6
2012,"Congressional District 8 (113th Congress), Ohio",42755,724285,645416,816,39.0,72693.0,24825.0,179864.0,9.0
2012,"Congressional District 9 (113th Congress), Ohio",117955,709603,535269,715,38.1,64926.0,21800.0,158385.0,12.7
2012,"Congressional District 10 (113th Congress), Ohio",123659,721777,558739,824,39.1,76077.0,24252.0,140397.0,10.1
2012,"Congressional District 11 (113th Congress), Ohio",377534,698259,282526,742,38.1,68444.0,20236.0,132730.0,16.4
2012,"Congressional District 12 (113th Congress), Ohio",30920,738859,657548,1036,38.5,117415.0,31067.0,136453.0,6.0
2012,"Congressional District 13 (113th Congress), Ohio",80728,716143,603418,702,40.6,66341.0,21935.0,204029.0,10.9
2012,"Congressional District 14 (113th Congress), Ohio",31665,720576,658312,973,43.3,99145.0,28945.0,156854.0,6.8
2012,"Congressional District 15 (113th Congress), Ohio",26636,726053,662311,897,37.2,87839.0,26387.0,159733.0,7.3
2012,"Congressional District 16 (113th Congress), Ohio",17280,722292,677111,883,42.9,99541.0,30026.0,162900.0,6.0
2012,"Congressional District 1 (113th Congress), Oklahoma",65388,764074,559721,832,36.2,96537.0,25892.0,138310.0,7.3
2012,"Congressional District 2 (113th Congress), Oklahoma",26725,748575,505388,553,39.4,56671.0,20046.0,182139.0,8.9
2012,"Congressional District 3 (113th Congress), Oklahoma",26565,759066,607446,624,36.9,69914.0,23488.0,173222.0,5.5
2012,"Congressional District 4 (113th Congress), Oklahoma",52173,771753,599414,758,35.1,75425.0,24562.0,159597.0,6.1
2012,"Congressional District 5 (113th Congress), Oklahoma",101969,771352,533643,790,34.6,95383.0,23931.0,133007.0,6.4
2012,"Congressional District 1 (113th Congress), Oregon",12165,789881,633927,1209,36.9,126434.0,29603.0,115055.0,8.9
2012,"Congressional District 2 (113th Congress), Oregon",4251,774864,698808,842,41.6,73739.0,21839.0,157072.0,11.8
2012,"Congressional District 3 (113th Congress), Oregon",41809,788710,633015,1122,36.8,123011.0,26694.0,112971.0,10.3
2012,"Congressional District 4 (113th Congress), Oregon",5731,769897,691917,860,40.9,78158.0,20104.0,152676.0,12.2
2012,"Congressional District 5 (113th Congress), Oregon",5763,776001,663924,1015,39.3,95788.0,25351.0,132405.0,12.4
2012,"Congressional District 1 (113th Congress), Pennsylvania",250882,710941,343674,890,33.6,63116.0,21149.0,162903.0,15.4
2012,"Congressional District 2 (113th Congress), Pennsylvania",420062,712760,218076,872,33.4,76860.0,21075.0,125395.0,15.3
2012,"Congressional District 3 (113th Congress), Pennsylvania",33321,703111,645988,693,41.9,73447.0,22778.0,203055.0,7.8
2012,"Congressional District 4 (113th Congress), Pennsylvania",55518,712526,610748,983,40.5,74805.0,27738.0,190121.0,8.0
2012,"Congressional District 5 (113th Congress), Pennsylvania",16330,704058,660711,673,40.3,62371.0,22000.0,208360.0,7.6
2012,"Congressional District 6 (113th Congress), Pennsylvania",29658,720487,635727,1322,40.6,124346.0,32994.0,147457.0,7.3
2012,"Congressional District 7 (113th Congress), Pennsylvania",40684,717111,632427,1385,41.6,116984.0,34644.0,143255.0,7.0
2012,"Congressional District 8 (113th Congress), Pennsylvania",27588,710932,633462,1408,42.4,112720.0,33712.0,157907.0,7.7
2012,"Congressional District 9 (113th Congress), Pennsylvania",22629,708137,668506,638,41.8,53452.0,22401.0,234482.0,7.8
2012,"Congressional District 10 (113th Congress), Pennsylvania",20597,707613,663499,777,42.6,61212.0,23403.0,214635.0,9.3
2012,"Congressional District 11 (113th Congress), Pennsylvania",36430,702158,629296,797,42.8,67819.0,25515.0,201835.0,7.7
2012,"Congressional District 12 (113th Congress), Pennsylvania",22576,700573,653910,762,44.5,93736.0,27452.0,182152.0,7.0
2012,"Congressional District 13 (113th Congress), Pennsylvania",131854,715961,468902,1078,38.2,95201.0,27552.0,162233.0,10.7
2012,"Congressional District 14 (113th Congress), Pennsylvania",151295,711042,515339,740,38.8,86720.0,24050.0,164192.0,8.6
2012,"Congressional District 15 (113th Congress), Pennsylvania",34395,707651,603189,1005,40.3,78740.0,26463.0,172114.0,7.9
2012,"Congressional District 16 (113th Congress), Pennsylvania",46190,707348,588276,970,37.4,73529.0,25858.0,169881.0,9.0
2012,"Congressional District 17 (113th Congress), Pennsylvania",43991,707168,624722,826,42.2,59816.0,23493.0,204041.0,10.3
2012,"Congressional District 18 (113th Congress), Pennsylvania",16003,703959,660367,812,44.6,109431.0,28754.0,176859.0,6.0
2012,"Congressional District 1 (113th Congress), Rhode Island",46389,533705,420815,1039,38.2,65231.0,25678.0,97426.0,9.7
2012,"Congressional District 2 (113th Congress), Rhode Island",21451,516587,437082,1217,41.1,67672.0,28156.0,101113.0,9.0
2012,"Congressional District 1 (113th Congress), South Carolina",138872,699487,512860,1108,37.7,108695.0,28057.0,112522.0,9.0
2012,"Congressional District 2 (113th Congress), South Carolina",153422,670436,474303,850,38.2,90556.0,27494.0,120873.0,9.5
2012,"Congressional District 3 (113th Congress), South Carolina",124697,665638,514886,648,40.0,54333.0,20657.0,143812.0,12.4
2012,"Congressional District 4 (113th Congress), South Carolina",129874,673673,501041,768,37.8,80351.0,22509.0,124543.0,9.5
2012,"Congressional District 5 (113th Congress), South Carolina",179706,675124,462522,727,38.6,59271.0,22095.0,142939.0,12.5
2012,"Congressional District 6 (113th Congress), South Carolina",379007,667790,257991,696,34.9,52211.0,18675.0,141946.0,14.8
2012,"Congressional District 7 (113th Congress), South Carolina",201509,671575,442241,682,40.7,58619.0,20449.0,151163.0,11.5
2012,"Congressional District (at Large) (113th Congress), South Dakota",13055,833354,711562,712,36.7,98719.0,25866.0,178006.0,4.7
2012,"Congressional District 1 (113th Congress), Tennessee",15856,711525,673368,587,42.2,57633.0,19956.0,187419.0,9.0
2012,"Congressional District 2 (113th Congress), Tennessee",47349,714622,637964,768,39.7,88289.0,23569.0,143827.0,7.9
2012,"Congressional District 3 (113th Congress), Tennessee",79314,711391,606426,678,40.8,65857.0,21402.0,166614.0,10.0
2012,"Congressional District 4 (113th Congress), Tennessee",58520,720979,626013,754,37.4,67496.0,22515.0,174837.0,9.5
2012,"Congressional District 5 (113th Congress), Tennessee",184214,725673,470600,890,34.3,107062.0,25765.0,128155.0,8.8
2012,"Congressional District 6 (113th Congress), Tennessee",33206,725397,666946,735,40.6,65393.0,22989.0,188662.0,8.6
2012,"Congressional District 7 (113th Congress), Tennessee",72099,723286,610247,782,37.0,82329.0,24587.0,158891.0,9.0
2012,"Congressional District 8 (113th Congress), Tennessee",132339,705353,542072,812,39.6,81583.0,25457.0,152514.0,9.1
2012,"Congressional District 9 (113th Congress), Tennessee",468862,718017,202928,869,32.7,64644.0,20786.0,132723.0,13.6
2012,"Congressional District 1 (113th Congress), Texas",128770,710704,545549,676,36.5,56714.0,21465.0,137750.0,8.2
2012,"Congressional District 2 (113th Congress), Texas",80030,744871,542361,1164,34.0,117213.0,33725.0,97539.0,5.3
2012,"Congressional District 3 (113th Congress), Texas",68638,747284,541741,1389,35.6,158408.0,40000.0,67230.0,4.6
2012,"Congressional District 4 (113th Congress), Texas",74387,705523,580698,708,38.9,57717.0,22788.0,151685.0,8.9
2012,"Congressional District 5 (113th Congress), Texas",104443,711115,536795,789,34.5,52362.0,23066.0,140859.0,7.3
2012,"Congressional District 6 (113th Congress), Texas",137435,720861,507973,1032,34.3,93638.0,28672.0,108666.0,8.3
2012,"Congressional District 7 (113th Congress), Texas",85529,717354,496838,1191,35.0,137963.0,36011.0,80205.0,6.6
2012,"Congressional District 8 (113th Congress), Texas",64601,743782,620887,995,36.4,92474.0,30117.0,128180.0,7.3
2012,"Congressional District 9 (113th Congress), Texas",273161,738924,286906,901,31.8,74214.0,21668.0,119172.0,12.0
2012,"Congressional District 10 (113th Congress), Texas",70262,708122,557935,1091,35.7,110194.0,30789.0,105302.0,7.0
2012,"Congressional District 11 (113th Congress), Texas",28251,718201,636755,697,36.4,59585.0,23903.0,141206.0,4.6
2012,"Congressional District 12 (113th Congress), Texas",65918,728142,588954,998,35.0,84733.0,30134.0,120489.0,6.3
2012,"Congressional District 13 (113th Congress), Texas",35019,703835,609728,684,35.5,61194.0,24013.0,137337.0,5.1
2012,"Congressional District 14 (113th Congress), Texas",143814,705051,504723,833,37.2,72128.0,25821.0,136497.0,8.8
2012,"Congressional District 15 (113th Congress), Texas",13594,719557,647606,655,30.0,51514.0,18163.0,107569.0,10.2
2012,"Congressional District 16 (113th Congress), Texas",27945,722987,599618,793,31.7,66957.0,20280.0,105420.0,10.5
2012,"Congressional District 17 (113th Congress), Texas",91939,715138,540760,844,31.8,84374.0,22428.0,109365.0,7.7
2012,"Congressional District 18 (113th Congress), Texas",292325,732701,332340,840,31.3,54662.0,20553.0,129114.0,11.6
2012,"Congressional District 19 (113th Congress), Texas",43600,707772,580703,694,33.0,60478.0,21675.0,123594.0,7.0
2012,"Congressional District 20 (113th Congress), Texas",33609,722751,549757,853,32.3,63786.0,22508.0,113771.0,9.1
2012,"Congressional District 21 (113th Congress), Texas",21066,733779,638513,1083,37.1,140127.0,31395.0,95295.0,6.2
2012,"Congressional District 22 (113th Congress), Texas",93247,750796,473969,1366,34.7,125709.0,36986.0,82698.0,5.1
2012,"Congressional District 23 (113th Congress), Texas",22628,717598,603487,728,33.0,60126.0,21121.0,106860.0,7.8
2012,"Congressional District 24 (113th Congress), Texas",82139,732439,499834,1050,35.0,136919.0,34792.0,92433.0,6.5
2012,"Congressional District 25 (113th Congress), Texas",58657,730018,610172,1025,35.2,100288.0,28221.0,109427.0,7.6
2012,"Congressional District 26 (113th Congress), Texas",52012,750127,609347,1323,34.1,127479.0,35646.0,89663.0,6.7
2012,"Congressional District 27 (113th Congress), Texas",40979,709879,595358,772,37.1,55803.0,22864.0,138097.0,6.2
2012,"Congressional District 28 (113th Congress), Texas",33382,732432,631313,752,30.0,48854.0,19858.0,107526.0,7.8
2012,"Congressional District 29 (113th Congress), Texas",72477,695573,489327,742,29.4,24271.0,19519.0,109529.0,10.9
2012,"Congressional District 30 (113th Congress), Texas",328307,727909,309730,906,32.3,58318.0,22216.0,126836.0,10.8
2012,"Congressional District 31 (113th Congress), Texas",82902,739975,577541,1077,33.7,103274.0,30915.0,115266.0,7.5
2012,"Congressional District 32 (113th Congress), Texas",88770,733807,474508,1128,35.4,128078.0,30912.0,89756.0,6.9
2012,"Congressional District 33 (113th Congress), Texas",105661,703750,478503,724,30.5,28421.0,18606.0,114259.0,11.4
2012,"Congressional District 34 (113th Congress), Texas",11402,716416,637682,574,32.0,41930.0,16687.0,110629.0,11.7
2012,"Congressional District 35 (113th Congress), Texas",72119,745662,535012,862,30.4,57566.0,20286.0,122679.0,9.7
2012,"Congressional District 36 (113th Congress), Texas",70407,714368,573247,777,37.1,55823.0,26329.0,152594.0,10.9
2012,"Congressional District 1 (113th Congress), Utah",6685,711806,634744,966,29.8,76379.0,26329.0,108829.0,5.2
2012,"Congressional District 2 (113th Congress), Utah",11041,703528,606691,946,31.6,83251.0,23729.0,97872.0,8.2
2012,"Congressional District 3 (113th Congress), Utah",3202,711258,648930,1070,28.0,96947.0,22656.0,70861.0,6.6
2012,"Congressional District 4 (113th Congress), Utah",10869,728695,624543,1145,29.9,77370.0,26395.0,100901.0,7.2
2012,"Congressional District (at Large) (113th Congress), Vermont",6411,626011,595252,1031,42.4,95120.0,26323.0,132522.0,6.4
2012,"Congressional District 1 (113th Congress), Virginia",129427,747797,551535,1373,37.7,103349.0,33878.0,128133.0,5.9
2012,"Congressional District 2 (113th Congress), Virginia",156026,721969,481541,1237,35.0,91243.0,30119.0,120216.0,7.8
2012,"Congressional District 3 (113th Congress), Virginia",431782,751694,269464,957,32.9,68215.0,22335.0,139515.0,12.3
2012,"Congressional District 4 (113th Congress), Virginia",238869,741349,456092,1162,38.5,80440.0,29226.0,143931.0,8.9
2012,"Congressional District 5 (113th Congress), Virginia",147324,726296,542575,763,41.7,70757.0,23653.0,160201.0,6.9
2012,"Congressional District 6 (113th Congress), Virginia",76674,737755,621653,808,39.2,81075.0,23155.0,165064.0,6.5
2012,"Congressional District 7 (113th Congress), Virginia",101657,738355,570670,1220,39.5,121152.0,34165.0,125371.0,7.0
2012,"Congressional District 8 (113th Congress), Virginia",99989,767596,490792,1764,35.4,166926.0,49108.0,71919.0,4.4
2012,"Congressional District 9 (113th Congress), Virginia",38936,723791,661164,566,41.5,53002.0,19779.0,168147.0,8.5
2012,"Congressional District 10 (113th Congress), Virginia",53172,758321,554932,1934,37.5,147528.0,45395.0,84368.0,4.4
2012,"Congressional District 11 (113th Congress), Virginia",102402,770944,460649,1831,35.6,148639.0,44008.0,85426.0,5.5
2012,"Congressional District 1 (113th Congress), Washington",8742,691738,563619,1536,38.2,118226.0,35796.0,98173.0,7.0
2012,"Congressional District 2 (113th Congress), Washington",17528,689226,556946,1159,37.9,91719.0,28978.0,112816.0,9.1
2012,"Congressional District 3 (113th Congress), Washington",10854,686267,598005,1018,39.5,70412.0,25624.0,129743.0,10.9
2012,"Congressional District 4 (113th Congress), Washington",6914,695040,529559,820,33.0,49278.0,22510.0,110991.0,9.9
2012,"Congressional District 5 (113th Congress), Washington",11061,678303,601888,822,37.5,77651.0,23346.0,114253.0,9.4
2012,"Congressional District 6 (113th Congress), Washington",24058,687387,560609,1043,41.3,82420.0,26764.0,130375.0,11.3
2012,"Congressional District 7 (113th Congress), Washington",31424,696589,532925,1295,38.0,172381.0,36166.0,67860.0,6.4
2012,"Congressional District 8 (113th Congress), Washington",15261,690250,557335,1404,37.6,96476.0,33377.0,116937.0,7.7
2012,"Congressional District 9 (113th Congress), Washington",79551,693597,379166,1288,36.8,114582.0,30344.0,97303.0,7.1
2012,"Congressional District 10 (113th Congress), Washington",43238,688615,522860,1151,35.6,71486.0,30015.0,122776.0,9.8
2012,"Congressional District 1 (113th Congress), West Virginia",14732,614520,583257,539,40.5,52542.0,20901.0,172602.0,8.3
2012,"Congressional District 2 (113th Congress), West Virginia",22522,627517,579627,643,41.9,54737.0,24285.0,176070.0,8.0
2012,"Congressional District 3 (113th Congress), West Virginia",24052,613376,575264,463,42.0,39978.0,19748.0,177560.0,7.8
2012,"Congressional District 1 (113th Congress), Wisconsin",36386,713436,632783,1010,39.6,81799.0,28833.0,147459.0,8.5
2012,"Congressional District 2 (113th Congress), Wisconsin",32365,729417,637092,1023,36.4,108965.0,29281.0,123099.0,5.8
2012,"Congressional District 3 (113th Congress), Wisconsin",8221,712440,671642,771,38.2,71722.0,23622.0,169314.0,6.4
2012,"Congressional District 4 (113th Congress), Wisconsin",245910,715059,375427,842,31.8,72218.0,22070.0,127129.0,11.9
2012,"Congressional District 5 (113th Congress), Wisconsin",12457,716218,663357,1058,41.0,115809.0,31189.0,139131.0,5.5
2012,"Congressional District 6 (113th Congress), Wisconsin",10624,709482,661696,835,41.4,85259.0,26817.0,177406.0,6.7
2012,"Congressional District 7 (113th Congress), Wisconsin",4709,711054,668736,772,43.0,69698.0,25223.0,185345.0,7.9
2012,"Congressional District 8 (113th Congress), Wisconsin",8645,719292,656833,829,39.9,82532.0,27251.0,179128.0,6.1
2012,"Congressional District (at Large) (113th Congress), Wyoming",5720,576412,523798,787,36.9,64409.0,26778.0,115631.0,5.6
2012,"Resident Commissioner District (at Large) (113th Congress), Puerto Rico",304289,3667084,2536665,355,37.8,,,,17.3
